,state,tract,B25091_017E,B25091_010E,B25091_011E,B25091_005E,B25091_003E,B25091_012E,B25091_016E,B25091_014E,B25091_004E,B25091_021E,B25091_020E,B25091_009E,B25091_023E,B25091_008E,B25091_001E,B25091_015E,B25091_018E,B25091_019E,B25091_022E,B25091_007E,B25091_006E,B25091_002E
35,06,012402,0,0,19,0,0,0,0,25,24,0,0,17,0,0,150,0,0,0,0,27,38,125
36,06,012501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,15,0,21,12,33
37,06,012502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0
38,06,012601,0,0,37,37,12,0,0,38,41,40,0,0,0,34,285,9,0,0,13,13,11,185
39,06,012602,22,10,34,42,36,0,11,33,19,0,10,35,0,6,319,28,0,0,9,16,8,206
40,06,012901,0,16,29,27,21,0,0,83,31,0,0,50,0,20,334,0,0,0,16,9,32,235
41,06,012902,0,11,129,44,0,15,65,11,47,0,18,26,0,0,457,0,0,0,27,33,31,336
42,06,013101,0,0,42,25,25,0,16,37,66,0,20,14,0,43,369,0,0,0,19,24,38,277
43,06,013102,0,0,55,0,28,0,7,62,32,9,0,37,0,36,306,6,0,0,18,10,6,204
44,06,015801,17,48,80,114,0,0,17,13,53,9,9,16,0,14,579,18,0,21,22,72,56,453
45,06,015802,0,37,10,16,20,0,0,42,15,0,0,26,0,64,307,17,0,8,0,16,36,240
46,06,016801,0,16,21,37,6,0,19,0,49,0,0,37,0,37,314,14,0,0,0,26,52,281
47,06,016802,11,38,85,75,17,0,11,22,13,0,0,31,0,37,446,0,0,0,0,80,26,402
48,06,017101,7,30,47,89,53,0,20,130,28,14,11,29,0,56,745,66,10,0,8,103,44,479
49,06,047701,26,105,74,20,0,0,37,148,21,32,0,63,0,0,724,38,0,0,54,9,97,389
50,06,047702,0,69,10,38,18,0,46,130,74,0,9,31,0,32,652,64,0,9,64,27,31,330
51,06,060502,0,34,32,20,8,0,0,18,8,10,0,7,0,20,212,21,0,6,6,13,9,151
52,06,060700,0,115,285,416,129,0,65,118,106,0,16,103,0,105,1980,120,0,0,0,192,210,1661
53,06,047902,17,47,154,35,33,0,31,250,17,11,0,39,9,15,751,9,0,0,0,41,43,424
54,06,060400,8,8,47,8,4,0,16,18,0,0,0,0,0,0,174,18,8,9,0,18,12,97
55,06,010900,23,22,0,52,89,0,17,126,0,0,0,0,25,0,542,26,0,28,27,69,38,270
56,06,011800,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,0,0,0
57,06,012100,0,0,0,0,0,0,0,34,0,0,0,17,0,18,133,0,13,0,0,34,17,86
58,06,012800,19,36,53,40,180,0,12,104,77,27,0,0,0,0,776,53,0,11,29,18,117,521
59,06,015500,0,0,0,20,0,0,18,108,0,0,0,14,0,39,261,33,0,0,17,0,12,85
60,06,016100,0,40,30,0,0,0,0,72,0,0,0,0,0,0,213,0,19,0,0,36,16,122
61,06,016300,0,25,13,29,41,0,15,41,76,0,0,33,0,29,422,10,0,9,0,97,4,347
62,06,017601,0,0,17,26,0,0,92,29,41,0,0,0,0,0,247,0,0,0,0,15,27,126
63,06,020100,0,37,97,83,0,17,40,16,53,0,0,42,0,63,619,33,0,43,0,58,37,487
64,06,017102,16,53,40,116,77,0,37,135,42,0,0,7,35,31,687,0,0,0,10,45,43,454
65,06,017801,0,22,32,49,50,0,0,44,13,0,0,48,0,0,392,0,0,0,25,72,37,323
66,06,015700,16,49,77,101,89,0,31,135,48,0,19,0,0,35,970,36,129,0,0,120,85,604
67,06,016400,20,0,32,52,49,0,0,77,14,0,0,9,0,18,405,32,0,0,0,47,55,276
68,06,020600,10,74,174,56,122,9,33,161,75,0,0,12,0,47,1057,27,0,40,0,131,86,786
69,06,020900,0,11,9,31,0,0,0,35,46,0,13,10,0,23,278,9,0,15,0,30,46,206
70,06,021800,26,9,89,120,118,0,28,115,69,28,0,33,0,57,1086,75,24,0,11,44,240,779
71,06,022600,0,30,68,84,53,0,0,5,49,0,0,16,0,60,529,6,0,9,10,55,84,499
72,06,023102,0,56,76,18,37,0,18,89,22,22,0,15,0,40,501,10,0,0,8,19,71,354
73,06,025100,7,68,61,140,119,16,23,188,79,0,0,13,8,16,968,15,0,0,0,73,142,727
74,06,017000,0,27,85,239,42,23,32,181,97,0,0,15,15,54,1227,29,17,0,39,172,160,914
75,06,018000,12,44,60,66,0,12,8,24,67,0,0,50,0,39,543,18,8,10,12,33,80,451
76,06,021500,0,73,184,103,84,0,69,134,154,0,0,17,17,52,1168,31,0,0,13,84,153,904
77,06,022803,0,52,107,49,41,0,7,49,74,0,0,0,0,58,623,52,0,0,0,28,106,515
78,06,061500,0,0,216,283,332,0,96,156,270,0,0,102,0,257,2975,360,53,68,160,355,267,2082
79,06,026004,13,56,153,95,4,0,14,188,91,0,0,44,0,28,848,28,0,0,13,64,57,592
80,06,030101,0,43,69,54,32,11,15,110,68,34,0,60,0,18,639,35,0,17,14,34,25,414
81,06,033000,122,168,154,125,53,0,20,519,178,32,17,16,0,72,1865,105,17,33,16,85,133,984
82,06,025403,0,61,61,132,46,9,25,141,110,13,10,28,0,36,812,45,0,9,0,53,33,569
83,06,026401,9,33,125,95,10,0,22,126,27,0,0,37,0,51,735,107,38,0,0,41,14,433
84,06,030202,14,0,77,98,24,0,47,101,101,0,0,11,0,33,613,53,0,0,0,54,0,398
85,06,035300,61,157,172,21,40,0,137,492,128,28,0,19,0,86,1764,123,11,41,0,181,67,871
86,06,047600,30,32,43,93,12,20,95,154,46,0,19,18,0,88,886,68,23,58,17,23,47,422
87,06,010600,0,12,43,17,0,0,0,25,0,36,0,0,0,0,199,20,0,29,9,8,0,80
88,06,061000,39,70,106,68,37,8,44,65,83,15,10,23,7,51,971,101,0,0,22,133,89,668
89,06,020300,0,25,85,87,20,0,9,68,33,0,0,7,0,31,504,8,9,14,28,56,24,368
90,06,015600,18,15,78,39,8,0,47,64,19,0,13,0,0,31,392,21,9,14,0,0,16,206
91,06,010200,35,35,116,76,53,13,26,33,120,44,8,37,0,53,909,65,35,0,95,49,16,568
92,06,010800,18,33,33,60,16,0,48,178,30,18,0,0,0,0,614,17,0,15,53,58,37,267
93,06,033100,7,65,253,60,34,0,24,220,53,19,0,19,0,93,1177,85,14,16,56,85,74,736
94,06,040200,0,32,89,97,90,0,75,219,107,0,18,38,0,17,970,39,17,0,0,47,85,602
95,06,020700,0,0,83,89,104,0,0,96,111,0,0,34,0,25,706,0,0,0,0,28,136,610
96,06,020800,0,16,60,48,0,0,0,76,49,0,0,18,0,15,394,14,0,0,0,56,42,304
97,06,021100,6,73,43,84,45,0,55,186,81,0,0,32,0,13,879,31,30,35,9,46,110,527
98,06,021200,15,35,110,45,52,0,14,93,190,0,0,30,0,38,829,32,0,0,19,74,82,656
99,06,021300,15,10,82,99,60,0,18,70,93,0,0,20,0,53,702,38,0,0,10,34,100,551
100,06,010700,0,0,108,0,0,0,0,25,21,0,0,17,28,0,221,12,0,0,10,0,0,146
101,06,016200,0,43,9,66,18,0,0,9,35,0,0,10,0,0,270,0,0,0,0,60,20,261
102,06,016900,10,9,52,37,31,0,10,86,71,8,0,0,0,23,488,31,21,0,0,48,51,322
103,06,025200,17,19,172,140,149,0,0,213,101,0,16,68,0,69,1305,16,17,0,17,133,158,1009
104,06,010100,0,0,29,0,26,0,0,33,24,0,0,0,15,14,223,20,0,0,33,6,23,122
105,06,011200,0,8,16,112,33,8,17,154,37,0,8,17,0,28,537,0,22,26,42,0,9,268
106,06,013400,25,20,90,118,57,0,13,74,168,0,0,0,0,18,780,58,89,0,0,28,22,521
107,06,015100,36,29,93,25,0,0,9,54,0,0,0,0,0,62,441,0,17,0,35,21,60,290
108,06,031302,32,128,244,66,72,28,28,147,46,0,12,106,0,37,1298,107,10,0,43,91,101,919
109,06,032601,6,52,97,49,0,0,35,186,23,16,21,0,0,20,725,13,0,0,0,129,78,448
110,06,032602,17,23,155,65,23,0,9,207,112,12,0,39,0,33,818,39,12,12,17,32,11,493
111,06,032801,16,9,107,53,41,0,42,206,60,14,0,0,0,30,830,80,9,9,19,43,92,435
112,06,016600,0,0,48,32,31,0,16,34,78,9,0,0,0,36,499,16,0,0,0,95,104,424
113,06,017902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,06,021400,0,30,89,83,48,0,0,161,79,0,0,39,0,20,835,42,26,0,21,106,91,585
115,06,010300,0,37,47,79,7,0,9,58,60,0,10,11,0,0,505,24,17,10,51,35,50,326
116,06,011000,0,0,16,30,8,0,30,67,73,0,0,0,0,15,418,91,0,0,0,0,88,230
117,06,015400,0,119,72,54,36,0,0,146,35,28,0,0,18,0,849,27,24,17,41,112,120,548
118,06,010400,32,62,138,43,52,0,79,219,33,0,0,12,0,13,988,78,52,16,72,52,35,440
119,06,025500,16,164,320,325,156,0,24,255,73,0,19,54,0,27,1830,57,0,0,18,187,135,1441
120,06,025600,10,73,134,144,37,0,20,266,35,9,0,50,0,57,1116,105,0,31,8,90,47,667
121,06,025800,0,3,27,62,11,0,4,92,14,0,0,9,0,18,350,17,0,0,20,57,16,217
122,06,026001,30,89,195,126,20,0,32,158,51,12,12,44,0,50,952,26,13,0,21,25,48,648
123,06,045100,14,6,71,101,51,0,13,209,88,0,0,35,0,53,833,90,0,31,19,18,34,457
124,06,045200,35,15,102,55,38,0,0,264,120,0,0,0,20,41,914,14,13,0,20,104,73,548
125,06,026100,76,19,93,86,35,0,14,256,58,12,0,106,0,26,1108,71,12,10,0,123,111,657
126,06,021700,9,43,111,245,43,0,19,242,55,27,0,27,12,127,1282,27,0,0,25,104,166,921
127,06,022802,13,0,6,41,9,0,5,18,27,5,0,15,0,0,191,5,0,0,0,41,6,145
128,06,022901,12,53,32,15,0,0,3,52,26,0,0,0,6,18,375,31,0,0,6,37,84,265
129,06,022902,0,6,25,25,32,0,7,56,20,0,0,30,0,60,333,22,0,0,0,19,31,248
130,06,022903,0,0,113,47,0,9,9,81,69,10,0,21,0,32,461,0,5,0,0,48,17,356
131,06,023003,41,37,185,58,20,8,27,244,49,0,0,11,10,40,1063,22,24,0,10,131,146,685
132,06,026403,0,77,40,0,10,0,9,242,7,19,0,0,10,42,578,30,0,0,0,68,24,268
133,06,030201,0,55,20,59,42,0,22,68,73,0,0,30,0,12,540,70,10,12,0,46,21,358
134,06,030302,41,62,128,158,66,0,17,321,111,0,0,44,0,69,1220,51,10,0,10,81,51,770
135,06,030400,9,64,100,79,143,0,64,312,246,28,0,59,0,27,1565,47,22,10,11,90,254,1062
136,06,023300,11,33,74,75,34,12,8,39,42,0,0,85,0,46,577,13,4,0,14,32,55,488
137,06,025300,0,33,74,111,63,0,0,177,119,0,0,38,0,44,806,8,0,20,0,51,68,601
138,06,025401,0,99,69,65,53,0,10,54,72,7,0,10,0,39,595,0,0,0,0,62,55,524
139,06,026301,12,13,121,80,8,0,72,197,87,10,0,0,10,39,854,50,0,24,27,47,57,452
140,06,026302,0,18,102,76,18,0,33,180,64,0,8,54,8,74,921,84,18,0,0,73,111,590
141,06,026303,30,9,60,81,51,0,49,198,43,0,0,15,0,39,758,27,11,0,21,59,65,422
142,06,030500,0,36,97,118,22,0,40,126,28,0,0,40,11,40,762,29,0,0,12,52,111,544
143,06,031100,13,76,117,291,102,0,40,231,86,24,0,50,0,113,1628,200,0,0,0,138,147,1120
144,06,032802,12,135,56,82,30,0,9,184,29,10,0,58,33,72,924,35,0,9,27,24,119,605
145,06,032901,0,42,119,155,81,0,46,264,73,31,8,68,0,98,1347,87,17,26,52,74,106,816
146,06,032902,11,56,89,53,33,33,46,257,31,13,0,8,0,27,1037,130,69,11,36,72,62,464
147,06,033203,0,0,0,0,0,0,0,0,0,0,0,0,0,16,88,23,0,0,41,0,8,24
148,06,033204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,06,042601,0,0,84,104,9,9,39,106,37,0,0,19,11,7,541,28,0,25,34,0,29,298
150,06,042602,12,18,38,10,0,0,23,136,46,0,0,10,0,11,424,10,12,0,30,37,31,201
151,06,047801,12,24,65,58,20,0,28,201,122,16,9,68,0,41,857,65,0,7,51,44,26,468
152,06,047802,24,41,74,77,12,0,15,142,10,10,0,22,0,13,613,35,12,0,39,11,76,336
153,06,061100,8,0,0,0,8,9,0,27,0,9,0,8,0,0,93,16,0,8,0,0,0,25
154,06,061200,0,19,73,81,6,16,0,62,33,0,7,15,7,32,523,61,0,23,0,70,18,363
155,06,061400,0,93,84,162,62,18,0,141,98,0,0,51,0,75,1129,29,62,15,13,67,159,869
156,06,980200,0,0,0,5,0,0,10,5,5,0,0,5,0,0,35,0,0,0,0,0,5,20
157,06,980300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,06,980401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,06,980501,0,0,0,5,5,0,0,10,5,0,0,5,0,5,44,0,0,0,0,0,9,34
160,06,980600,0,0,17,22,0,0,5,15,9,0,0,0,0,31,146,10,4,0,10,18,5,102
161,06,980900,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,6,0,16
162,06,990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,06,017802,0,30,40,48,30,0,0,70,60,0,0,0,0,36,567,16,0,0,0,105,132,481
164,06,020401,8,9,167,97,80,0,18,138,55,10,0,11,0,64,888,16,12,0,10,128,65,676
165,06,020402,15,0,147,72,62,18,33,110,76,0,0,17,0,8,695,26,0,0,0,48,63,511
166,06,022704,16,29,95,146,84,0,0,132,137,0,9,39,0,33,947,26,0,0,25,70,106,739
167,06,025701,0,81,104,115,18,0,12,295,89,11,6,17,27,93,1163,126,0,0,13,65,91,673
168,06,025702,0,20,157,25,10,0,0,169,13,15,0,33,0,45,646,58,24,0,0,44,33,380
169,06,031201,19,94,159,70,30,0,52,262,44,8,11,20,16,60,1051,74,18,0,0,71,43,591
170,06,031202,34,38,68,64,14,0,16,61,59,8,0,27,0,78,624,28,6,0,16,33,74,455
171,06,031301,34,28,98,101,29,0,24,161,66,0,0,36,10,187,979,59,10,0,32,61,43,649
172,06,023400,0,50,123,6,0,7,6,38,51,7,0,7,15,39,498,57,0,0,22,50,20,353
173,06,026404,6,27,51,29,27,0,0,62,26,0,0,33,0,17,386,24,9,0,14,18,43,271
174,06,030600,13,28,58,126,33,0,6,144,53,0,6,27,0,39,744,46,7,22,5,41,90,495
175,06,031000,14,39,126,118,78,0,35,196,78,0,0,33,0,24,1053,51,7,0,28,116,110,722
176,06,033201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,06,011100,16,0,27,22,12,0,0,78,33,0,0,0,0,0,252,64,0,0,0,0,0,94
178,06,011700,0,0,8,21,6,0,0,20,9,0,0,2,0,0,82,0,0,0,0,0,16,62
179,06,016500,0,34,34,142,34,0,0,70,71,0,0,45,0,39,621,17,0,42,17,50,26,475
180,06,030700,52,102,274,193,167,0,72,411,175,0,0,51,0,130,2180,164,0,0,12,216,161,1469
181,06,035100,48,0,143,135,172,0,19,383,88,20,44,44,13,33,1598,91,0,0,33,71,261,947
182,06,013000,38,39,30,93,22,0,18,131,35,0,0,13,0,19,512,54,0,0,20,0,0,251
183,06,026002,14,26,91,75,39,0,10,88,62,0,0,90,6,55,772,56,13,5,16,45,81,564
184,06,026402,8,109,88,36,11,0,54,145,58,0,0,61,0,59,810,68,32,21,0,33,27,482
185,06,030301,10,62,100,225,80,0,93,148,109,13,0,79,0,16,1310,59,13,64,30,117,92,880
186,06,030800,53,98,188,215,106,0,122,360,96,0,8,92,0,35,1627,28,38,0,0,131,57,1018
187,06,025402,16,49,46,92,40,8,19,172,83,8,0,13,0,50,761,5,0,0,0,91,69,541
188,06,026200,40,130,136,53,41,0,61,177,72,15,7,57,7,79,1280,141,40,0,0,123,101,792
189,06,021600,0,47,131,123,137,35,88,155,33,18,0,72,14,60,1376,51,17,14,0,160,221,1019
190,06,030900,29,118,204,198,128,0,19,348,156,0,0,104,0,131,2178,145,82,17,42,312,145,1496
191,06,047901,85,71,128,156,103,0,53,131,62,18,31,133,33,87,1490,88,8,19,46,11,227,978
192,06,011901,33,36,93,84,23,0,21,84,42,12,0,18,0,19,555,0,0,0,10,36,44,395
193,06,011902,0,0,30,8,0,0,0,20,16,0,0,0,0,0,132,19,0,0,9,21,9,84
194,06,012201,16,13,12,39,0,0,0,31,52,0,0,0,0,0,179,0,0,16,0,0,0,116
195,06,012202,0,18,0,31,0,0,0,6,0,0,0,0,0,17,92,0,0,0,0,11,9,86
196,06,012301,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0
