,state,tract,B25091_017E,B25091_010E,B25091_011E,B25091_005E,B25091_003E,B25091_012E,B25091_016E,B25091_014E,B25091_004E,B25091_021E,B25091_020E,B25091_009E,B25091_023E,B25091_008E,B25091_001E,B25091_015E,B25091_018E,B25091_019E,B25091_022E,B25091_007E,B25091_006E,B25091_002E
58,06,021800,0,22,188,118,8,7,29,139,76,10,49,57,9,75,1056,56,7,0,21,99,86,736
59,06,022600,0,122,20,128,4,0,9,0,50,0,5,74,0,0,523,0,0,0,0,67,44,509
60,06,023102,0,37,66,56,48,0,0,81,0,0,0,23,0,22,355,12,0,0,0,10,0,262
61,06,025100,8,88,204,65,34,0,12,98,0,0,5,25,18,58,819,51,0,0,24,71,58,603
62,06,017000,28,67,245,126,16,0,10,69,33,0,0,59,16,132,1153,23,38,12,17,88,174,940
63,06,018000,0,45,129,24,31,0,0,0,19,0,0,31,0,22,509,0,0,11,0,106,91,498
64,06,021500,16,64,102,146,22,0,10,75,82,12,0,96,0,180,1021,28,0,0,16,80,92,864
65,06,022803,0,42,69,27,6,0,8,0,51,0,0,7,0,52,335,0,0,0,0,15,58,327
66,06,042800,24,31,150,67,43,0,0,100,30,0,11,32,0,12,760,57,0,0,16,63,124,552
67,06,026404,10,80,37,51,0,0,0,64,0,0,0,16,0,11,346,17,0,0,4,29,27,251
68,06,030600,16,45,65,53,8,0,0,94,72,0,4,76,0,70,671,31,19,0,0,70,48,507
69,06,031000,0,42,217,92,0,0,24,131,72,0,0,73,0,26,1001,41,37,26,11,50,159,731
70,06,033201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,06,011100,25,66,56,0,0,0,0,0,41,0,0,44,0,53,409,96,0,0,0,0,28,288
72,06,011700,0,1,39,0,0,0,0,0,0,0,0,0,0,12,65,0,0,0,0,13,0,65
73,06,016600,14,65,56,24,27,0,0,15,6,0,0,33,0,75,521,19,10,0,0,128,49,463
74,06,017902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,06,021400,8,31,114,63,58,0,8,134,36,0,0,61,0,44,710,18,28,0,0,56,51,514
76,06,021700,24,43,143,93,34,0,58,284,116,0,4,40,22,121,1338,14,15,21,16,161,129,880
77,06,022802,0,0,14,0,18,0,0,52,10,9,0,0,0,15,172,9,0,12,0,33,0,90
78,06,022901,0,10,114,46,33,9,0,59,10,0,0,51,0,0,398,13,0,0,18,13,22,308
79,06,022902,11,49,41,43,2,11,12,16,0,0,0,9,0,36,297,8,0,0,0,46,13,250
80,06,015600,51,20,42,11,0,0,19,44,49,0,17,19,13,51,413,14,0,0,18,31,14,237
81,06,010200,26,23,146,0,18,0,26,122,9,8,44,17,0,108,819,25,33,0,61,92,61,474
82,06,010800,0,49,125,12,34,0,8,60,34,15,12,34,0,0,579,86,15,13,12,11,59,358
83,06,033100,20,59,139,79,29,0,18,173,66,11,10,88,0,0,1165,78,30,12,54,100,199,759
84,06,040200,40,54,192,20,9,0,12,121,56,0,0,14,0,0,736,63,20,0,12,80,43,468
85,06,022903,3,13,58,81,0,0,16,70,21,0,0,45,0,44,405,0,7,0,0,35,12,309
86,06,023003,0,80,124,70,47,10,18,118,41,0,0,26,0,0,800,30,0,33,0,112,91,601
87,06,026403,11,49,117,53,0,0,0,41,23,30,20,19,0,33,555,69,15,0,8,42,25,361
88,06,030201,13,8,105,57,29,0,8,41,42,0,0,22,0,39,500,47,0,7,11,18,53,373
89,06,030302,7,52,115,158,22,0,34,174,107,0,0,54,0,59,976,36,8,0,9,45,96,708
90,06,030400,27,28,234,77,29,0,28,417,108,0,0,82,11,126,1601,109,0,0,28,136,161,981
91,06,011901,13,14,139,25,19,0,0,30,33,15,0,0,0,15,397,0,0,0,48,14,32,291
92,06,011902,0,0,4,0,46,0,2,10,0,0,0,4,0,0,66,0,0,0,0,0,0,54
93,06,012201,0,0,44,18,20,0,0,0,0,0,0,0,0,0,219,0,0,0,0,126,11,219
94,06,012202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,06,031302,12,55,261,70,22,0,32,124,48,0,0,106,0,189,1219,96,8,12,0,60,124,935
96,06,032601,0,44,151,40,0,0,14,70,15,0,0,0,0,14,566,14,51,18,17,60,58,382
97,06,032602,0,57,110,36,0,0,39,165,61,0,0,35,0,26,779,59,72,12,31,38,38,401
98,06,032801,0,25,105,57,13,8,38,216,29,14,15,0,0,14,738,61,20,0,21,75,27,353
99,06,061500,14,243,608,260,103,0,78,79,113,8,0,189,60,165,2447,25,10,0,21,193,278,2152
100,06,026004,7,149,155,122,0,5,0,57,21,8,0,19,0,54,747,12,4,0,0,96,38,659
101,06,030101,12,53,45,37,46,0,0,78,69,0,0,14,0,56,529,0,0,0,0,119,0,439
102,06,033000,20,171,137,162,16,0,43,429,189,0,0,167,0,40,1838,133,12,0,16,86,217,1185
103,06,025403,0,57,140,48,15,0,10,67,0,0,11,17,0,48,600,60,0,0,15,61,51,437
104,06,026401,27,20,145,28,0,0,11,102,33,7,0,9,0,41,661,66,30,0,0,85,57,418
105,06,030202,0,0,121,96,0,0,0,55,22,0,0,34,0,0,389,0,14,18,0,14,15,302
106,06,035300,52,46,344,59,45,0,76,484,41,0,0,147,0,106,1701,148,17,16,0,91,29,908
107,06,047600,32,48,45,67,14,0,50,77,0,17,28,16,0,0,636,69,0,15,69,47,42,279
108,06,010600,0,0,26,0,17,0,0,41,0,0,0,0,0,0,167,30,0,0,12,0,41,84
109,06,061000,0,109,205,69,0,0,9,36,88,12,0,51,0,111,831,57,0,0,8,47,29,709
110,06,020300,0,31,107,114,15,0,0,26,50,0,0,53,0,29,582,51,0,0,17,42,47,488
111,06,020700,25,20,200,60,39,0,0,91,113,0,0,116,0,97,923,26,13,0,8,73,42,760
112,06,020800,0,47,71,77,0,0,0,12,0,0,0,14,0,27,333,0,0,0,0,47,38,321
113,06,021100,0,40,90,214,47,0,29,172,50,0,0,14,0,77,997,36,0,0,0,126,102,760
114,06,021200,19,4,181,107,55,0,0,144,62,0,0,32,0,43,874,11,10,0,0,73,133,690
115,06,021300,20,56,122,66,17,0,0,105,80,0,0,70,0,9,687,0,0,0,0,29,113,562
116,06,010700,9,31,14,0,0,0,34,61,0,18,0,0,0,0,193,26,0,0,0,0,0,45
117,06,016200,0,11,41,0,0,0,12,13,0,0,0,10,0,40,143,14,0,0,0,0,2,104
118,06,016900,0,24,52,38,0,0,21,26,30,0,0,19,0,68,398,0,0,0,0,79,41,351
119,06,025200,0,16,152,192,74,0,55,162,162,0,0,97,0,83,1298,44,10,0,12,72,167,1015
120,06,010100,0,31,69,39,12,0,14,21,25,0,0,44,0,15,326,14,0,0,0,0,42,277
121,06,011200,48,17,88,27,17,0,0,129,32,14,0,0,10,12,513,16,26,0,45,12,20,225
122,06,013400,0,59,58,62,91,0,11,42,40,0,0,57,0,0,581,10,0,10,0,65,76,508
123,06,015100,36,0,57,27,35,0,35,123,50,0,0,19,0,26,511,11,0,0,21,19,52,285
124,06,012301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,06,012302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,06,012401,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,0,0,0,0,0,26
127,06,012402,0,0,10,0,0,0,0,0,62,0,0,0,14,0,107,0,0,0,0,7,14,93
128,06,012501,0,0,0,0,0,0,0,23,0,0,0,0,0,0,23,0,0,0,0,0,0,0
129,06,012502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,06,012601,0,0,25,14,52,0,16,61,32,0,0,0,0,38,281,19,0,0,0,24,0,185
131,06,012602,49,26,23,25,0,0,24,38,31,14,0,20,6,11,431,37,0,14,19,26,68,230
132,06,012901,9,49,13,30,11,0,42,25,38,12,0,0,0,0,272,0,22,0,0,7,14,162
133,06,012902,0,16,122,65,16,0,5,98,19,0,0,13,0,88,612,6,0,0,70,78,16,433
134,06,013101,14,12,100,55,26,0,0,62,0,0,0,18,0,39,492,0,18,0,59,22,67,339
135,06,013102,0,30,34,68,14,0,40,72,38,0,0,0,0,0,333,0,0,0,18,0,19,203
136,06,015801,0,45,33,0,0,0,11,7,53,0,0,26,0,117,469,0,0,0,44,31,102,407
137,06,015802,22,25,0,27,0,0,0,0,30,0,0,0,0,18,220,0,0,15,0,0,83,183
138,06,016801,0,8,36,33,36,0,0,35,0,0,0,12,0,27,312,34,0,0,21,41,29,222
139,06,016802,0,16,53,0,15,0,0,0,32,0,0,0,0,20,286,58,0,0,0,18,74,228
140,06,017101,0,26,95,15,35,0,64,68,107,12,0,13,0,48,728,13,0,0,0,99,133,571
141,06,017102,0,12,52,12,73,22,0,81,0,0,0,51,0,60,599,0,0,12,60,99,65,446
142,06,017801,0,91,39,21,24,0,0,20,42,29,0,24,0,34,377,16,12,0,0,0,25,300
143,06,015700,0,8,226,86,33,0,12,95,95,0,0,0,0,50,740,22,0,0,28,59,26,583
144,06,016400,0,0,107,24,19,0,0,8,20,22,0,32,0,55,344,20,4,0,12,14,7,278
145,06,032802,10,66,77,110,20,0,29,87,0,0,0,86,44,21,821,16,15,43,14,139,44,563
146,06,032901,0,89,273,73,0,16,0,302,11,0,0,51,0,58,1253,96,34,0,0,151,99,821
147,06,032902,14,25,82,126,0,0,29,127,51,0,13,42,0,13,869,157,14,14,61,14,87,440
148,06,033203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,06,033204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,06,042601,0,37,44,43,47,0,0,63,62,0,0,0,0,35,467,52,0,0,0,31,53,352
151,06,042602,11,7,67,0,0,0,0,29,38,0,0,0,0,92,377,22,0,0,0,58,53,315
152,06,047801,0,77,157,58,0,0,21,208,68,21,0,8,0,50,796,43,0,0,0,24,61,503
153,06,047802,15,46,96,43,29,0,18,143,33,0,0,0,0,0,611,23,21,13,0,89,42,378
154,06,061100,0,14,0,0,0,0,0,34,0,0,0,0,0,0,55,0,0,0,7,0,0,14
155,06,061200,0,54,189,27,0,0,23,41,0,0,0,17,0,14,417,21,0,0,0,0,31,332
156,06,061400,17,37,180,23,10,0,15,95,58,0,0,85,0,74,809,50,0,0,0,76,89,632
157,06,980200,0,3,0,11,0,0,3,0,0,0,0,0,0,10,45,9,0,0,0,0,9,33
158,06,980300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,06,980401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,06,980501,0,19,0,28,0,0,0,5,0,0,0,0,0,0,52,0,0,0,0,0,0,47
161,06,980600,0,7,21,27,0,0,5,0,0,0,0,0,0,0,91,0,0,0,0,31,0,86
162,06,980900,0,0,29,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,11,40
163,06,990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,06,010300,54,0,65,73,0,0,18,108,26,0,12,32,0,0,496,14,0,0,58,12,24,232
165,06,011000,15,16,0,14,28,0,41,52,0,0,0,10,13,3,198,0,6,0,0,0,0,71
166,06,015400,29,33,180,72,29,15,18,136,92,14,0,16,0,23,875,33,0,0,32,88,65,613
167,06,010400,38,58,214,32,92,0,3,66,44,0,0,9,72,38,854,69,22,26,31,29,11,527
168,06,025500,24,88,200,163,40,0,15,110,160,0,0,34,0,119,1514,95,43,20,69,79,255,1138
169,06,025600,29,78,228,17,32,0,57,180,90,8,8,49,0,106,1210,67,16,0,45,116,84,800
170,06,025800,20,73,76,36,11,0,18,35,38,0,0,6,0,19,368,5,0,9,0,22,0,281
171,06,026001,10,84,167,105,7,0,20,62,37,0,16,35,0,34,738,23,9,0,23,54,52,575
172,06,045100,30,22,115,79,36,0,13,30,0,0,0,23,0,49,635,121,18,0,77,0,22,346
173,06,045200,77,143,145,33,65,0,68,115,27,0,14,29,0,65,1019,55,0,0,29,68,86,661
174,06,026100,28,55,160,100,23,0,41,166,62,25,9,34,0,120,1074,49,8,0,0,81,113,748
175,06,023300,0,28,42,5,18,0,10,82,10,0,6,34,0,44,408,15,0,0,0,45,69,295
176,06,025300,0,61,177,74,36,0,4,59,88,0,0,46,0,65,934,19,0,0,9,148,148,843
177,06,025401,6,86,87,45,21,0,0,34,23,0,0,75,0,39,581,18,0,0,11,77,59,512
178,06,026301,10,38,88,55,41,0,10,61,20,0,0,23,0,35,662,127,20,18,0,40,76,416
179,06,026302,7,66,125,8,0,0,77,190,78,10,0,76,0,50,954,96,23,0,0,94,54,551
180,06,026303,25,45,109,89,10,0,10,206,73,10,23,38,0,137,884,21,0,13,7,68,0,569
181,06,030500,0,50,68,43,29,8,22,179,69,0,9,48,0,35,785,16,0,10,10,66,123,539
182,06,031100,33,89,260,198,57,0,14,271,137,0,0,117,0,42,1618,51,0,0,42,160,147,1207
183,06,023400,0,26,104,0,0,10,51,80,11,0,0,47,0,0,418,36,0,5,3,10,35,243
184,06,016500,18,55,120,73,0,0,0,34,44,0,0,28,0,54,583,0,0,21,0,71,65,510
185,06,030700,42,102,100,178,124,28,74,373,99,11,0,99,0,181,2234,117,26,23,24,273,360,1544
186,06,035100,33,96,133,181,42,0,63,298,49,0,16,148,0,106,1544,83,28,0,0,125,143,1023
187,06,013000,22,55,111,33,0,0,0,87,32,0,0,65,34,29,587,0,0,33,28,0,58,383
188,06,026002,0,25,219,54,0,0,26,173,22,0,4,46,0,19,711,23,0,0,0,56,44,485
189,06,026402,21,44,205,57,77,0,0,146,33,0,0,46,0,46,953,12,0,46,20,93,107,708
190,06,030301,0,60,162,107,50,0,0,222,72,0,16,52,0,45,1181,108,26,0,23,97,141,786
191,06,030800,0,62,359,267,46,17,53,243,136,0,0,13,16,67,1693,30,11,0,30,172,171,1310
192,06,025402,8,13,203,87,0,0,7,75,72,0,0,29,12,37,780,41,12,0,10,121,53,615
193,06,026200,0,50,212,141,0,0,35,203,84,29,8,49,0,57,1144,54,26,0,6,121,69,783
194,06,021600,63,83,288,83,47,0,48,116,46,15,0,188,7,125,1433,30,13,12,37,117,115,1092
195,06,030900,11,197,337,248,83,0,11,316,149,23,0,88,0,83,2014,130,12,18,10,136,162,1483
196,06,047901,0,130,246,98,51,0,43,216,64,8,12,93,0,122,1399,125,11,11,0,73,96,973
