,state,tract,B25091_017E,B25091_010E,B25091_011E,B25091_005E,B25091_003E,B25091_012E,B25091_016E,B25091_014E,B25091_004E,B25091_021E,B25091_020E,B25091_009E,B25091_023E,B25091_008E,B25091_001E,B25091_015E,B25091_018E,B25091_019E,B25091_022E,B25091_007E,B25091_006E,B25091_002E
40,06,013102,0,0,102,0,25,0,16,68,40,15,18,13,0,37,373,7,0,0,11,0,21,238
41,06,015801,15,72,73,73,0,0,0,12,14,8,0,0,8,46,490,19,0,10,17,86,37,401
42,06,015802,0,13,53,15,62,0,9,47,21,0,0,11,0,24,335,7,0,7,0,33,33,265
43,06,016801,0,8,43,41,0,0,10,0,50,0,0,44,0,30,324,17,0,0,0,38,43,297
44,06,016802,9,52,54,90,12,0,8,7,43,0,0,10,0,20,357,0,0,0,0,11,41,333
45,06,017101,0,35,91,68,95,0,35,111,50,0,8,26,0,38,689,28,0,0,8,31,65,499
46,06,017102,14,32,32,112,77,0,36,83,48,0,7,10,7,29,634,5,0,8,8,72,54,466
47,06,017801,0,0,69,24,69,0,0,0,21,0,0,57,15,24,398,0,0,0,35,15,69,348
48,06,042800,18,24,76,68,79,0,27,114,72,5,12,24,7,32,678,37,6,0,20,14,43,432
49,06,032802,0,56,94,81,22,0,58,153,47,36,0,60,19,75,986,66,0,7,26,48,138,621
50,06,032901,0,76,132,145,81,0,44,303,57,0,8,65,0,93,1259,117,9,30,9,45,45,739
51,06,032902,0,48,69,69,8,0,43,281,44,25,0,11,0,36,961,44,36,31,65,74,77,436
52,06,033203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,06,033204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,06,042601,9,0,48,56,32,10,0,99,9,0,0,31,9,16,420,9,0,19,45,7,21,230
55,06,042602,8,9,29,13,23,0,19,103,40,0,0,9,0,17,404,26,9,0,16,55,28,223
56,06,047801,16,38,71,43,12,0,25,161,65,0,7,95,0,64,751,39,0,6,17,73,19,480
57,06,047802,8,73,71,15,0,0,17,95,16,10,0,20,0,39,554,64,0,0,30,24,72,330
58,06,061100,38,0,0,0,0,8,0,0,0,7,0,0,0,0,87,0,0,7,13,14,0,22
59,06,061200,13,34,112,27,10,23,0,44,19,0,0,31,0,35,473,43,0,0,0,61,21,373
60,06,061400,20,116,68,150,13,24,0,97,143,0,0,0,0,89,1189,56,28,0,16,111,258,972
61,06,980200,0,0,0,9,0,0,9,4,0,0,0,0,0,0,31,0,0,0,0,5,4,18
62,06,980300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,06,980401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,06,980501,0,4,4,10,4,0,0,4,8,0,0,0,0,14,63,0,0,0,0,15,0,59
65,06,980600,11,6,18,27,0,0,0,14,4,0,0,0,0,0,135,14,5,0,9,22,5,82
66,06,980900,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,10
67,06,990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,06,026404,3,15,46,24,18,0,6,47,17,0,0,37,0,5,335,35,6,0,10,22,44,228
69,06,030600,0,16,60,107,76,0,4,141,61,0,0,42,0,31,753,31,27,16,5,56,80,529
70,06,031000,0,43,152,134,41,0,28,135,27,0,0,37,17,32,1025,64,7,7,17,157,127,750
71,06,012000,0,0,17,15,0,0,0,0,0,21,0,0,0,0,66,0,0,0,0,13,0,45
72,06,012700,0,36,98,23,24,0,0,141,44,58,0,0,20,0,584,17,14,0,0,109,0,334
73,06,013200,0,0,149,38,35,0,0,177,72,25,0,16,20,0,789,34,67,8,48,74,26,410
74,06,013300,10,31,94,129,45,0,24,151,113,10,0,62,16,17,884,36,14,0,25,42,65,598
75,06,013500,8,32,39,41,22,0,8,64,34,0,0,8,0,18,356,28,9,0,0,18,27,239
76,06,015300,0,18,54,50,10,0,16,35,43,5,0,32,0,11,304,10,5,0,5,10,0,228
77,06,016700,0,103,69,169,31,0,0,19,140,0,0,0,0,50,712,0,13,21,14,20,63,645
78,06,020200,0,63,98,172,0,0,31,35,24,0,8,0,0,41,560,0,25,0,0,50,13,461
79,06,020500,0,98,36,59,23,0,9,63,65,0,16,29,0,68,533,20,0,0,0,18,29,425
80,06,021000,46,0,37,74,35,0,0,57,45,62,0,21,0,26,480,35,0,0,0,15,27,280
81,06,023001,37,16,169,115,15,0,39,192,46,19,8,18,0,46,990,87,8,6,30,35,104,564
82,06,035202,12,71,180,55,13,0,10,89,29,0,0,5,0,50,651,27,9,0,0,37,64,504
83,06,042700,14,29,63,82,14,0,12,145,14,15,13,0,16,43,658,43,33,0,45,52,25,322
84,06,060100,0,0,0,0,0,0,9,26,0,0,0,0,0,0,35,0,0,0,0,0,0,0
85,06,031400,40,100,313,99,16,9,17,138,45,0,20,82,0,64,1172,124,0,15,0,15,75,818
86,06,040100,11,27,76,30,52,0,53,109,27,0,0,21,0,29,536,33,11,11,18,10,18,290
87,06,023200,7,0,174,43,23,0,16,70,54,13,8,98,0,47,706,39,9,0,33,32,40,511
88,06,030102,0,53,83,75,54,0,33,142,30,0,24,114,0,85,1094,102,0,0,59,165,75,734
89,06,032700,43,51,250,155,28,0,41,282,122,0,18,35,32,104,1669,106,0,51,40,117,194,1056
90,06,035201,9,39,198,134,42,0,77,199,43,10,37,76,0,75,1271,49,0,44,26,139,74,820
91,06,035400,19,84,96,79,46,0,0,352,55,8,20,50,0,39,1392,193,41,8,23,91,188,728
92,06,033201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,06,011100,15,23,50,22,0,0,0,31,45,0,0,0,0,55,289,36,0,0,0,12,0,207
94,06,011700,0,0,0,15,0,0,0,11,8,0,0,7,0,0,48,0,0,0,7,0,0,30
95,06,023400,0,63,61,16,18,5,6,40,38,5,0,13,5,24,422,47,5,0,0,65,11,314
96,06,016500,0,16,35,113,32,0,0,81,97,0,0,39,0,65,584,17,0,25,20,44,0,441
97,06,030700,12,175,257,216,100,0,28,382,245,0,0,98,0,150,2177,207,0,15,0,134,158,1533
98,06,035100,11,18,152,180,132,0,35,270,160,24,0,74,15,124,1733,96,0,18,32,113,279,1232
99,06,013000,49,17,96,57,17,0,32,110,34,0,0,29,0,27,637,36,17,0,37,48,31,356
100,06,026002,4,21,126,63,40,0,8,93,54,0,0,84,6,53,753,64,0,0,6,46,85,572
101,06,026402,0,59,106,81,0,0,38,154,59,0,0,70,0,57,771,19,28,0,0,78,22,532
102,06,030301,0,105,89,110,183,0,82,203,112,0,0,25,0,33,1296,41,22,70,18,69,134,860
103,06,030800,20,79,193,261,95,0,65,402,115,0,0,45,0,68,1730,64,50,6,15,168,84,1108
104,06,025402,18,61,71,138,44,0,0,181,72,11,0,7,0,79,838,8,0,0,0,79,69,620
105,06,026200,0,107,264,66,97,0,68,124,62,8,5,62,7,68,1349,96,15,0,0,157,143,1026
106,06,021600,0,87,74,141,107,23,70,186,70,0,0,89,12,58,1360,30,16,14,14,229,140,1018
107,06,030900,49,62,314,154,140,0,0,286,246,0,0,107,0,137,2120,79,30,27,44,250,195,1605
108,06,047901,111,57,102,195,118,0,124,189,43,15,0,90,35,74,1529,61,4,19,57,33,202,914
109,06,015900,80,0,46,30,16,0,26,53,62,0,0,12,11,0,470,30,0,0,21,83,0,249
110,06,016000,20,8,63,19,22,0,18,23,29,8,0,31,10,29,473,54,0,9,48,16,66,283
111,06,010500,18,3,28,46,9,0,23,40,9,9,0,21,0,0,336,10,7,0,0,28,85,229
112,06,011300,8,0,0,30,8,0,18,42,0,0,0,8,0,0,172,0,0,15,9,10,24,80
113,06,015200,0,70,13,63,0,0,119,15,23,0,14,0,0,34,525,20,0,0,44,83,27,313
114,06,017700,0,0,38,17,5,0,5,0,16,0,0,4,0,0,119,0,0,0,10,0,24,104
115,06,022702,0,20,17,61,49,0,5,54,24,0,0,19,0,25,334,0,0,0,0,36,24,275
116,06,022801,7,67,111,65,61,0,0,43,100,0,8,27,0,63,789,28,9,0,27,91,82,667
117,06,023103,0,0,23,22,0,0,7,0,24,8,0,12,0,0,121,0,0,0,0,25,0,106
118,06,025900,0,121,116,54,33,0,39,222,40,18,8,32,0,57,1056,58,7,0,31,44,176,673
119,06,026003,16,72,132,60,26,0,39,128,67,0,8,15,0,0,866,115,9,17,0,52,110,534
120,06,017802,0,18,60,81,34,0,0,40,40,0,0,32,0,17,545,0,0,0,0,154,69,505
121,06,020401,9,27,159,84,112,0,6,99,36,6,0,31,0,65,900,25,7,0,0,115,119,748
122,06,026004,11,21,78,123,5,0,23,121,45,0,11,38,0,21,754,20,44,0,11,118,64,513
123,06,030101,0,14,56,71,49,22,14,83,63,59,0,0,0,9,640,19,0,27,34,71,49,404
124,06,033000,55,142,216,36,63,0,56,376,83,0,0,56,0,102,1595,103,14,42,25,65,161,924
125,06,025403,9,82,56,105,26,0,21,100,78,13,8,42,0,51,825,56,9,0,0,106,63,609
126,06,026401,22,78,95,73,0,0,28,114,41,0,7,53,0,35,763,101,18,9,0,60,29,464
127,06,030202,0,0,90,86,18,0,42,98,100,0,0,28,15,50,586,28,0,0,0,31,0,403
128,06,035300,28,131,208,58,37,0,55,664,115,21,0,56,0,83,1801,86,17,14,0,123,105,916
129,06,047600,32,0,70,45,27,21,83,185,26,0,0,33,0,84,817,96,0,0,21,12,82,400
130,06,010600,0,0,39,9,0,0,0,45,0,46,0,0,0,0,229,8,0,36,7,8,31,87
131,06,061000,0,76,60,94,33,0,28,42,63,12,0,48,19,125,973,66,0,0,33,160,114,773
132,06,020300,0,20,112,54,9,0,10,71,32,0,0,21,0,18,465,1,10,10,10,69,18,353
133,06,020700,0,0,39,113,114,0,0,90,111,0,0,27,0,38,668,0,13,0,0,35,88,565
134,06,020800,0,33,24,63,0,0,9,86,46,0,0,16,0,17,453,14,0,0,0,94,51,344
135,06,021100,15,89,49,57,70,0,42,126,130,0,0,57,0,21,859,28,21,18,0,49,87,609
136,06,021200,12,97,136,77,32,0,0,120,122,0,0,30,0,53,854,10,0,0,21,65,79,691
137,06,021300,19,23,54,132,45,0,6,63,107,0,10,31,0,71,716,33,0,0,10,32,80,575
138,06,010700,0,0,81,0,0,0,0,61,0,16,0,14,0,0,210,11,0,15,12,0,0,95
139,06,016200,0,10,44,56,7,0,0,7,30,0,0,8,0,0,232,0,0,0,0,51,19,225
140,06,016900,0,0,55,61,7,0,0,63,65,0,0,28,0,27,420,20,8,0,0,47,39,329
141,06,025200,30,64,165,89,144,0,0,175,79,0,15,61,0,70,1224,15,31,0,0,98,188,958
142,06,010100,0,0,32,7,34,0,29,22,16,0,0,13,13,28,214,0,0,0,0,8,12,150
143,06,011200,9,9,36,83,58,21,7,99,20,0,9,24,0,20,576,22,27,32,41,50,9,330
144,06,013400,26,15,53,88,31,0,11,107,130,5,0,0,0,14,668,38,92,0,0,44,14,389
145,06,015100,10,20,51,46,0,0,9,46,13,10,0,0,0,48,422,25,10,9,16,53,56,287
146,06,020402,11,0,96,90,14,16,31,116,29,0,16,0,0,30,608,23,0,0,0,38,98,411
147,06,022704,21,28,119,107,98,0,0,137,128,0,0,24,0,66,936,33,0,0,3,67,105,742
148,06,025701,6,75,140,83,0,0,60,270,77,8,13,11,50,42,1071,94,0,0,8,55,79,562
149,06,025702,0,13,147,21,4,0,0,117,12,16,0,67,0,31,604,42,42,0,7,35,50,380
150,06,031201,10,59,183,51,33,0,27,297,51,16,10,40,14,86,1136,42,18,0,18,71,110,684
151,06,031202,5,26,68,60,8,0,12,61,52,5,0,63,0,67,585,24,5,0,9,28,92,464
152,06,031301,38,42,131,81,19,0,19,146,47,29,0,83,0,101,1026,42,10,0,32,90,116,710
153,06,016600,13,17,44,15,0,0,10,0,89,8,0,0,0,94,453,16,0,0,0,54,93,406
154,06,017902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,06,021400,10,38,87,114,54,0,18,180,90,0,0,36,0,17,877,27,10,0,8,127,61,624
156,06,021700,0,25,150,145,37,0,32,206,60,9,0,22,11,109,1234,11,11,5,34,145,222,915
157,06,022802,0,0,17,22,0,0,0,15,11,18,0,19,0,0,145,17,0,0,0,20,6,95
158,06,022901,9,56,25,29,0,0,16,46,38,0,0,11,5,6,302,15,0,0,0,0,46,211
159,06,022902,0,7,26,41,26,0,8,64,10,0,0,11,0,39,316,38,0,0,0,17,29,206
160,06,022903,0,23,79,21,0,11,25,87,56,0,9,22,0,39,487,21,6,8,0,41,39,331
161,06,023003,25,90,146,56,30,7,6,170,52,0,0,34,0,61,963,38,0,0,14,117,117,710
162,06,026403,10,100,58,10,12,0,7,180,0,0,0,0,0,10,540,55,8,16,0,60,14,264
163,06,030201,0,4,28,70,9,0,40,93,33,0,8,42,0,28,457,37,10,8,0,31,16,261
164,06,030302,40,54,80,153,44,0,30,302,114,0,0,49,0,95,1179,40,6,0,8,86,78,753
165,06,030400,10,59,69,161,203,0,38,276,142,21,0,91,9,53,1555,51,33,10,10,99,220,1097
166,06,061500,0,152,265,179,426,0,29,270,368,0,36,42,0,202,2883,191,0,71,48,334,270,2238
167,06,047701,17,93,82,8,0,0,38,205,43,0,0,43,0,8,709,43,0,0,33,10,86,373
168,06,047702,10,83,28,19,14,0,47,127,78,0,12,16,0,62,670,96,9,28,0,15,26,341
169,06,060502,0,36,44,33,6,0,0,10,0,8,0,6,0,21,216,32,0,7,0,13,0,159
170,06,060700,0,121,467,285,90,0,33,38,119,0,13,67,0,93,1734,27,0,0,0,167,214,1623
171,06,011901,21,25,85,22,15,0,40,85,32,0,0,6,20,14,454,14,0,0,11,16,48,263
172,06,011902,0,0,24,15,0,0,0,25,7,0,0,0,0,0,110,7,0,0,0,7,25,78
173,06,012201,13,0,19,29,0,0,0,14,23,0,0,0,0,13,137,14,0,12,0,0,0,84
174,06,012202,0,0,0,28,0,0,0,0,11,0,0,0,0,11,71,0,0,0,0,11,10,71
175,06,012301,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
176,06,047902,0,66,131,38,11,0,25,193,23,0,0,57,10,9,715,27,9,0,0,59,57,451
177,06,060400,6,16,19,10,0,0,7,7,9,0,0,0,0,6,147,6,0,7,0,34,20,114
178,06,010900,21,46,74,41,48,0,56,146,16,17,0,0,0,18,600,36,0,0,19,62,0,305
179,06,011800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
180,06,012100,10,0,0,0,0,0,0,30,14,0,0,14,0,17,132,0,13,0,0,17,17,79
181,06,012800,33,52,56,31,105,0,14,154,58,18,0,0,0,20,761,75,12,13,29,43,48,413
182,06,015500,0,0,68,19,0,0,15,62,0,0,0,0,0,24,318,46,0,0,0,0,84,195
183,06,016100,0,0,23,8,0,0,0,70,0,0,0,32,0,0,187,0,13,0,13,0,28,91
184,06,016300,0,46,30,32,64,0,19,28,62,0,0,47,0,76,465,0,0,0,16,45,0,402
185,06,017601,0,54,0,16,0,0,0,0,46,0,0,42,0,47,334,36,0,0,22,27,44,276
186,06,020100,0,48,47,72,0,0,0,10,50,0,0,74,0,102,566,0,0,7,37,72,47,512
187,06,020600,17,12,188,120,99,0,16,202,77,0,16,7,13,101,1106,35,0,0,20,101,82,787
188,06,020900,0,10,32,17,19,0,0,15,15,0,8,8,0,51,266,0,0,11,0,31,49,232
189,06,021800,33,10,75,122,45,0,54,216,121,17,0,44,0,53,1137,38,32,0,21,92,164,726
190,06,022600,0,21,70,73,48,0,0,4,63,0,0,29,0,57,475,5,0,0,0,46,59,466
191,06,023102,0,75,101,29,12,0,0,77,41,22,0,32,0,51,543,5,0,0,0,58,40,439
192,06,025100,7,92,116,158,53,7,21,149,65,0,8,16,8,57,1004,23,0,0,10,83,131,778
193,06,017000,0,32,75,133,42,20,18,137,14,0,0,31,13,75,1199,68,13,0,103,179,246,847
194,06,018000,0,0,107,71,0,0,10,12,60,0,0,52,0,30,573,19,8,7,12,22,163,505
195,06,021500,0,67,173,128,27,0,65,121,103,0,0,30,17,50,1122,35,0,0,0,91,215,884
196,06,022803,0,66,127,44,17,0,7,41,52,0,11,23,0,55,589,40,0,0,0,53,53,490
