,state,tract,B25091_017E,B25091_010E,B25091_011E,B25091_005E,B25091_003E,B25091_012E,B25091_016E,B25091_014E,B25091_004E,B25091_021E,B25091_020E,B25091_009E,B25091_023E,B25091_008E,B25091_001E,B25091_015E,B25091_018E,B25091_019E,B25091_022E,B25091_007E,B25091_006E,B25091_002E
44,06,023003,0,98,79,93,30,0,17,99,40,0,0,56,0,38,817,36,0,31,10,85,105,624
45,06,026403,21,86,129,19,7,0,0,136,9,30,14,0,0,19,642,107,14,23,7,0,21,290
46,06,030201,0,0,58,109,0,0,39,84,52,0,9,47,0,19,515,26,10,7,0,22,33,340
47,06,030302,36,55,97,129,56,0,39,191,114,0,0,64,0,74,1075,32,19,0,7,67,95,751
48,06,030400,12,47,112,153,198,0,38,380,73,9,0,60,17,98,1583,52,19,0,23,141,151,1033
49,06,030800,0,119,285,306,52,7,53,268,127,0,0,33,0,37,1773,88,43,2,31,156,166,1288
50,06,026002,3,13,184,46,5,0,16,106,38,0,5,85,0,45,696,52,0,0,5,50,43,509
51,06,026402,13,147,117,71,28,0,8,182,40,0,0,27,0,37,906,18,9,36,30,85,58,610
52,06,030301,0,87,98,114,96,0,21,265,69,0,13,35,0,30,1241,59,0,57,34,111,152,792
53,06,025402,0,15,185,85,9,0,6,70,87,9,0,9,0,81,775,11,0,0,7,146,55,672
54,06,026200,0,91,254,130,56,0,46,234,37,0,7,57,0,76,1312,90,8,0,8,105,113,919
55,06,021600,30,55,150,99,54,0,45,162,89,0,0,91,10,87,1356,33,0,0,51,227,173,1025
56,06,030900,30,106,517,129,89,0,18,303,245,0,0,59,0,79,2115,92,8,0,42,196,202,1622
57,06,047901,61,31,180,166,38,0,94,270,61,0,0,88,16,47,1430,80,12,30,44,23,189,823
58,06,031302,22,76,285,91,5,0,69,95,48,0,0,139,0,117,1267,136,14,13,0,64,93,918
59,06,032601,18,25,58,32,10,0,27,150,32,0,0,9,0,63,699,71,0,0,14,141,49,419
60,06,032602,53,0,72,62,13,0,34,165,7,23,0,30,17,11,735,45,64,0,12,84,43,322
61,06,032801,9,35,40,78,7,10,22,231,49,25,14,0,0,51,741,79,0,0,0,42,49,361
62,06,042800,9,33,139,77,55,0,7,159,69,0,0,5,5,21,716,34,0,0,39,32,32,463
63,06,032802,0,106,61,86,11,0,71,167,34,26,0,54,36,26,944,89,12,13,21,52,79,509
64,06,032901,0,84,189,83,58,25,30,295,25,0,10,43,0,113,1246,120,0,8,0,97,66,783
65,06,032902,0,56,122,84,5,0,8,206,44,14,0,29,0,35,939,95,11,38,84,30,78,483
66,06,033203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,06,033204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,06,042601,6,0,54,51,48,0,0,58,8,0,0,6,0,15,403,51,0,7,37,9,53,244
69,06,042602,11,17,62,13,18,0,9,67,20,0,0,0,0,73,448,33,0,0,9,74,42,319
70,06,047801,8,46,95,53,0,0,29,217,49,16,8,78,0,55,770,29,0,0,9,41,37,454
71,06,047802,0,63,92,35,0,0,35,95,9,9,0,4,0,27,538,52,16,0,0,46,55,331
72,06,061100,24,0,0,0,0,0,0,9,0,8,0,0,0,0,84,0,0,8,25,10,0,10
73,06,061200,10,61,159,20,0,16,14,25,8,0,0,19,0,27,454,43,0,0,0,34,18,362
74,06,061400,31,97,131,86,35,13,0,101,123,0,0,29,0,69,1030,63,0,0,0,106,146,835
75,06,980200,0,3,0,8,0,0,3,4,0,0,0,0,0,9,31,0,0,0,0,4,0,24
76,06,980300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,06,980401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,06,980501,0,3,4,25,4,0,0,12,8,0,0,0,0,4,72,0,0,0,0,12,0,60
79,06,980600,10,5,31,24,0,0,5,0,0,0,0,0,0,0,94,5,4,0,0,5,5,70
80,06,980900,0,0,6,6,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,6,18
81,06,990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,06,061500,0,277,323,181,269,0,76,146,319,0,55,85,47,211,2750,21,0,57,49,435,199,2299
83,06,012302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0
84,06,012401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,06,012402,0,0,0,0,0,0,0,16,109,0,0,0,0,0,207,0,0,0,0,16,66,191
86,06,012501,0,13,14,0,0,0,0,0,0,0,0,13,0,0,40,0,0,0,0,0,0,40
87,06,012502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,06,012601,0,8,5,7,22,0,52,32,32,6,0,0,0,21,232,11,0,0,0,14,22,131
89,06,012602,37,7,32,41,32,0,39,26,42,0,0,30,0,46,409,12,0,0,12,24,29,283
90,06,012901,0,40,16,85,0,0,40,22,46,12,0,18,0,25,416,8,26,0,9,8,61,299
91,06,012902,15,13,146,72,11,0,0,33,5,0,0,7,0,45,539,9,0,0,69,114,0,413
92,06,013101,0,0,63,84,15,0,16,74,18,0,0,49,0,50,476,13,16,0,15,0,63,342
93,06,016801,0,22,61,24,68,0,9,0,25,0,0,31,0,18,309,19,0,0,0,16,16,281
94,06,013102,0,15,66,12,8,0,34,67,33,8,18,7,0,8,315,8,0,0,14,0,17,166
95,06,015801,0,103,36,0,0,0,11,0,36,0,0,0,9,86,395,12,0,0,11,40,51,352
96,06,015802,25,10,34,8,28,0,11,16,19,0,0,0,0,21,226,0,0,0,0,9,45,174
97,06,016802,9,35,71,68,16,0,0,6,53,0,0,0,0,38,387,19,0,0,0,38,34,353
98,06,017101,0,38,76,41,70,0,45,33,66,19,7,34,0,48,642,29,0,0,0,42,94,509
99,06,017102,0,0,43,47,56,16,19,76,34,0,6,15,0,81,534,9,0,9,11,94,18,404
100,06,017801,0,52,66,15,18,0,0,0,0,28,0,48,14,47,368,16,14,0,14,0,36,282
101,06,015700,17,34,110,68,60,0,19,42,56,0,17,19,0,22,670,55,0,0,37,67,47,483
102,06,016400,0,0,44,54,19,0,0,38,13,0,0,10,0,25,300,37,30,0,0,10,20,195
103,06,012000,0,0,0,18,0,0,0,0,0,15,0,0,9,0,72,0,0,0,16,11,3,32
104,06,012700,0,68,80,0,14,0,0,64,0,0,0,21,17,19,490,39,15,0,69,40,44,286
105,06,013200,0,17,328,64,54,0,16,197,115,16,0,96,0,16,1128,34,49,38,56,0,32,722
106,06,013300,11,50,148,120,23,0,18,203,59,9,0,53,13,23,982,86,11,6,15,67,67,610
107,06,013500,5,36,37,16,20,0,7,36,37,0,0,17,0,12,312,17,7,12,0,32,21,228
108,06,015300,0,0,82,20,12,0,22,21,32,0,0,24,0,14,284,21,0,0,8,17,11,212
109,06,016700,0,55,163,91,43,0,0,20,95,0,0,41,0,59,698,10,12,0,0,37,72,656
110,06,020200,0,97,107,81,0,0,16,47,0,0,0,0,0,45,529,58,0,0,0,40,38,408
111,06,020500,0,112,65,60,31,0,0,28,108,0,18,24,0,36,538,0,0,0,0,11,45,492
112,06,021000,36,0,62,20,38,0,0,28,59,59,0,98,0,51,564,14,0,0,0,14,85,427
113,06,023001,27,47,135,48,7,0,37,204,49,25,9,39,0,105,944,131,6,0,20,15,40,485
114,06,035202,20,67,137,61,0,0,17,70,50,0,7,0,0,41,575,9,0,0,0,65,31,452
115,06,042700,13,42,66,43,15,0,14,132,27,0,28,25,14,0,644,45,13,0,43,72,52,342
116,06,060100,0,0,0,0,0,0,0,26,0,0,0,0,0,0,77,51,0,0,0,0,0,0
117,06,031400,17,80,249,74,18,0,25,151,148,9,17,45,0,77,1155,73,0,8,0,90,74,855
118,06,040100,10,19,81,19,49,0,26,76,22,0,0,24,0,0,417,30,0,15,6,40,0,254
119,06,023200,0,11,187,41,15,0,9,49,41,13,9,83,0,44,632,53,10,0,27,23,17,462
120,06,030102,0,159,127,35,73,0,18,172,48,0,0,42,0,130,1049,52,0,0,27,80,86,780
121,06,032700,98,76,232,145,36,0,31,168,61,0,25,80,12,77,1594,139,13,31,39,140,191,1038
122,06,035201,0,34,150,103,20,0,66,156,11,6,33,54,0,105,1113,59,16,31,51,93,125,695
123,06,035400,25,75,94,46,42,0,26,274,83,0,0,68,0,61,1326,135,59,11,17,81,229,779
124,06,015900,71,6,75,31,0,0,1,84,33,0,0,46,14,0,507,0,20,0,59,50,17,258
125,06,016000,16,36,90,29,9,0,8,29,7,0,0,8,15,27,468,71,8,9,47,16,43,265
126,06,010500,29,44,35,67,11,0,22,24,0,0,0,0,0,49,388,9,18,0,0,32,48,286
127,06,011300,20,0,5,11,11,0,29,71,0,0,0,8,0,0,176,0,0,11,0,10,0,45
128,06,015200,0,16,108,50,0,0,42,18,23,0,0,0,0,26,515,24,0,0,41,78,89,390
129,06,017700,0,14,40,9,0,0,2,0,5,0,0,0,0,2,122,30,0,0,0,5,15,90
130,06,022702,0,49,43,20,45,0,16,34,28,0,0,13,11,22,374,0,0,0,0,57,36,313
131,06,022801,11,43,143,93,41,0,11,36,98,12,13,41,0,79,794,44,0,0,27,77,25,640
132,06,023103,0,0,20,38,0,0,9,0,5,11,0,0,0,0,90,0,0,0,0,0,7,70
133,06,025900,0,118,69,31,31,0,55,268,27,23,11,39,0,53,965,46,0,0,9,53,132,553
134,06,026003,0,45,213,62,8,0,6,124,43,0,0,53,0,30,863,96,37,14,0,66,66,586
135,06,015600,8,12,59,38,0,0,8,14,71,0,0,17,0,14,363,44,0,0,16,41,21,273
136,06,010200,27,36,146,11,0,0,21,113,52,0,7,15,0,135,810,60,0,0,108,26,53,474
137,06,017802,23,54,58,63,34,0,0,45,17,0,0,40,0,34,521,0,0,0,0,122,31,453
138,06,020401,0,28,97,104,132,0,0,63,38,6,0,51,0,63,865,19,7,45,0,63,149,725
139,06,020402,0,15,130,49,0,0,47,137,16,0,16,0,0,34,648,21,0,0,0,32,151,427
140,06,022704,20,47,99,97,50,0,0,118,73,0,0,16,0,108,843,46,0,0,7,93,69,652
141,06,025701,38,71,126,90,12,0,64,186,47,0,0,13,29,26,907,28,0,0,33,19,125,529
142,06,025702,0,0,71,83,9,0,0,177,26,0,0,55,7,40,659,67,64,0,4,9,47,340
143,06,010300,13,0,20,68,15,0,14,95,17,0,0,14,11,17,437,43,27,14,42,0,27,178
144,06,011000,55,0,0,128,15,0,53,51,0,0,0,0,0,25,400,24,13,0,21,15,0,183
145,06,015400,14,17,225,44,29,0,28,70,98,12,0,12,0,26,867,93,15,5,34,41,104,596
146,06,010400,44,54,214,63,59,0,17,106,29,0,0,18,0,83,731,0,7,0,15,12,10,542
147,06,025500,15,170,279,241,34,19,38,113,169,15,0,27,11,44,1813,48,16,15,42,233,284,1500
148,06,025600,37,132,193,48,33,0,5,169,63,0,0,69,0,60,1163,93,16,0,12,133,100,831
149,06,025800,0,43,71,29,0,0,19,66,17,0,0,11,0,8,336,7,0,10,0,38,17,234
150,06,026001,0,54,175,116,8,0,25,70,19,0,36,41,0,89,789,27,8,0,0,75,46,623
151,06,010800,0,0,40,25,32,0,21,132,0,20,0,0,15,0,450,59,12,0,24,48,22,167
152,06,033100,25,65,203,85,16,0,32,198,128,23,12,46,0,77,1264,30,60,7,21,90,146,856
153,06,040200,13,27,98,18,29,0,0,108,172,0,0,0,0,0,643,44,0,21,0,38,75,457
154,06,031201,0,91,255,16,23,13,16,283,48,7,0,92,8,113,1278,43,15,0,20,85,150,886
155,06,031202,20,28,51,31,22,0,4,76,59,4,0,122,0,69,594,17,23,0,0,22,46,450
156,06,031301,39,27,107,67,27,0,33,164,57,29,0,67,0,88,993,51,0,0,26,100,111,651
157,06,023300,12,29,76,42,24,0,18,88,51,5,9,46,0,78,571,17,0,0,0,37,39,422
158,06,045100,0,0,152,33,14,0,15,87,63,0,19,11,0,29,655,61,14,0,61,0,96,398
159,06,045200,28,53,105,67,31,15,50,181,53,0,12,30,0,92,1008,31,0,0,13,159,88,693
160,06,026100,18,48,132,152,62,0,56,174,62,36,45,33,9,126,1227,95,14,0,26,76,63,754
161,06,025300,0,32,104,111,61,0,15,86,53,0,0,38,0,54,760,13,0,0,0,59,134,646
162,06,025401,8,89,61,33,58,0,9,53,57,0,0,49,0,44,608,41,0,0,0,64,42,497
163,06,026301,8,9,81,75,16,0,68,105,37,0,0,0,0,45,762,63,19,52,46,78,60,401
164,06,026302,40,34,125,61,26,0,14,139,23,0,6,25,0,104,966,132,13,0,7,102,115,615
165,06,026303,0,105,175,19,53,0,14,218,45,0,16,0,5,111,866,35,0,0,0,46,24,578
166,06,030500,8,38,76,76,28,7,17,168,51,0,7,25,0,20,740,49,8,0,24,69,69,459
167,06,031100,66,81,206,219,60,0,0,151,166,48,0,30,0,108,1523,94,21,0,0,27,246,1143
168,06,011901,13,15,46,31,14,0,16,76,16,0,0,0,23,5,280,8,0,0,0,0,17,144
169,06,011902,0,0,20,0,0,0,17,14,0,0,0,0,0,0,69,0,0,0,0,0,18,38
170,06,012201,0,0,13,13,0,0,0,8,0,0,0,0,0,12,136,15,7,6,0,62,0,100
171,06,012202,0,0,0,0,0,0,0,0,9,0,0,0,0,9,27,0,0,0,0,9,0,27
172,06,012301,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
173,06,026004,0,51,130,65,0,0,7,70,24,9,7,35,0,15,629,16,38,0,9,85,68,473
174,06,030101,0,43,89,102,11,18,12,67,53,28,0,0,0,7,571,14,0,20,15,51,41,415
175,06,033000,16,95,155,92,60,0,71,428,103,0,0,111,0,82,1589,99,16,26,11,75,149,922
176,06,025403,10,116,93,49,16,0,19,111,46,9,9,51,0,37,743,30,10,0,8,86,43,537
177,06,026401,26,78,103,38,0,0,12,107,34,0,7,29,0,49,711,105,23,11,0,40,49,420
178,06,030202,0,0,131,93,25,0,36,36,31,0,0,14,13,44,467,0,0,9,0,35,0,373
179,06,035300,37,69,289,105,41,0,49,592,106,0,0,116,0,56,1759,96,33,0,0,84,86,952
180,06,047600,39,19,35,118,8,0,52,87,23,7,18,10,0,18,721,95,0,0,60,25,107,363
181,06,010600,0,0,38,8,0,0,0,33,0,32,0,0,0,0,179,7,0,11,9,0,41,87
182,06,061000,0,69,66,106,6,0,12,41,81,9,0,44,10,108,878,59,0,0,19,127,121,728
183,06,020300,0,32,121,39,0,0,11,67,55,0,0,40,0,9,521,16,0,11,22,70,28,394
184,06,020700,24,0,129,62,137,0,0,50,94,0,0,74,0,26,744,0,36,0,7,68,37,627
185,06,021300,18,30,55,142,40,0,11,45,84,0,12,67,0,59,687,26,0,0,11,18,69,564
186,06,020800,0,42,9,107,0,0,9,11,51,0,0,12,0,0,355,0,0,0,0,56,58,335
187,06,021100,10,60,123,120,37,0,10,122,111,0,0,63,0,10,875,23,0,0,0,66,120,710
188,06,021200,9,96,147,74,27,0,0,92,93,0,0,33,0,57,796,28,0,0,18,22,100,649
189,06,010700,12,27,66,0,0,0,12,62,0,31,0,16,0,0,256,0,0,17,13,0,0,109
190,06,016200,0,21,50,12,0,0,0,0,8,0,0,9,0,6,172,0,0,0,0,42,24,172
191,06,016900,0,8,52,65,0,0,13,37,64,0,0,23,0,33,419,20,0,0,0,60,44,349
192,06,025200,16,87,63,103,109,0,0,108,168,0,15,76,0,66,1102,68,16,0,0,33,174,879
193,06,010100,0,0,28,47,14,0,55,38,0,0,0,38,0,50,333,0,0,0,0,13,50,240
194,06,011200,7,0,88,6,60,16,0,101,16,0,0,12,12,26,477,22,10,17,43,41,0,265
195,06,013400,0,44,40,54,26,0,24,119,54,9,0,13,0,0,592,47,56,12,0,52,42,325
196,06,015100,33,16,39,34,0,0,33,42,32,10,0,10,0,7,391,19,0,11,31,41,33,212
