,state,tract,B25091_017E,B25091_010E,B25091_011E,B25091_005E,B25091_003E,B25091_012E,B25091_016E,B25091_014E,B25091_004E,B25091_021E,B25091_020E,B25091_009E,B25091_023E,B25091_008E,B25091_001E,B25091_015E,B25091_018E,B25091_019E,B25091_022E,B25091_007E,B25091_006E,B25091_002E,B25140C_004E,B25140F_001E,B25140F_005E,B25140E_005E,B25140G_003E,B25140A_007E,B25140G_008E,B25140B_007E,B25140A_004E,B25140E_001E,B25140A_001E,B25140G_005E,B25140_004E,B25140_005E,B25140I_001E,B25140B_003E,B25140G_004E,B25140A_005E,B25140I_005E,B25140B_005E,B25140D_005E,B25140C_003E,B25140D_004E,B25140D_003E,B25140E_007E,B25140E_009E,B25140H_009E,B25140F_003E,B25140_008E,B25140_009E,B25140E_008E,B25140C_009E,B25140_007E,B25140H_001E,B25140C_008E,B25140D_007E,B25140G_009E,B25140C_005E,B25140H_004E,B25140G_007E,B25140A_003E,B25140_003E,B25140A_008E,B25140H_005E,B25140C_007E,B25140F_004E,B25140_001E,B25140F_007E,B25140A_009E,B25140G_001E,B25140H_007E,B25140B_001E,B25140I_007E,B25140E_003E,B25140F_008E,B25140H_008E,B25140C_001E,B25140E_004E,B25140F_009E,B25140D_001E,B25140D_009E,B25140H_003E,B25140B_009E,B25140B_004E,B25140I_009E,B25140B_008E,B25140D_008E,B25140I_003E,B25140I_008E,B25140I_004E
32,06,012403,0,0,0,0,0,0,0,26,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,151,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,1181,0,0,171,0,14,0,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0
33,06,012404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,708,0,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,0,0,0,0,0,0,0,0,0,0,0,0,1499,0,0,93,0,78,0,0,0,0,56,0,0,244,0,0,0,0,0,0,0,0,0,0
34,06,012405,0,0,0,0,0,0,0,0,0,0,0,21,0,22,43,0,0,0,0,0,0,43,0,85,0,0,0,0,0,0,0,0,889,0,0,0,363,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,811,0,0,0,0,0,0,0,43,0,0,0,0,2513,0,0,484,0,501,0,0,0,0,57,0,0,497,0,0,0,0,0,0,0,0,0,0
35,06,012406,0,10,17,0,0,0,0,14,0,28,0,0,0,12,148,11,0,0,45,11,0,50,0,104,0,0,0,45,0,0,0,0,422,0,17,0,146,0,0,0,0,0,0,0,0,12,0,0,0,17,45,0,0,0,73,409,0,28,0,0,0,0,10,39,45,0,0,17,947,0,0,57,45,67,0,0,0,45,0,0,0,297,0,10,0,0,0,0,0,0,0,0
36,06,012502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,509,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,2270,0,0,191,0,251,0,0,0,0,115,0,0,944,0,0,0,0,0,0,0,0,0,0
37,06,012503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,11,0,317,0,0,0,0,0,0,0,0,550,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,2205,0,0,302,0,312,0,0,0,0,100,0,0,624,0,0,0,0,0,0,0,0,0,0
38,06,012504,0,0,0,0,0,0,0,26,0,0,0,0,0,15,55,14,0,0,0,0,0,15,0,6,0,0,15,0,0,0,0,0,29,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,15,0,0,0,0,333,0,0,93,0,50,0,0,0,0,4,0,0,151,0,0,0,0,0,0,0,15,0,0
39,06,012601,0,0,15,7,0,0,14,39,65,0,0,26,0,0,263,0,0,8,26,25,38,176,0,5,0,0,0,34,0,0,15,0,946,0,15,0,68,0,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,34,914,0,0,0,0,15,0,15,41,26,0,0,0,1291,0,0,170,34,0,0,0,0,26,0,0,0,170,0,15,0,0,0,0,0,0,0,0
40,06,012602,6,12,60,6,8,0,23,49,98,0,10,0,0,51,450,10,0,0,70,22,25,282,0,39,0,0,0,12,47,0,33,0,1151,0,60,0,65,0,0,0,0,0,0,0,27,27,0,0,0,0,70,0,0,0,80,1123,0,21,0,0,33,47,84,111,12,0,0,0,1425,0,0,98,12,0,0,0,0,12,0,0,0,137,0,84,0,0,0,0,11,0,0,0
41,06,012700,92,8,6,15,136,19,28,81,43,0,0,0,67,0,613,23,33,0,19,0,43,270,0,62,0,0,0,0,0,0,6,0,1675,0,6,19,187,0,0,19,0,0,0,0,0,0,0,0,67,0,19,67,0,0,19,1675,0,19,0,0,6,0,14,14,0,19,0,0,2074,0,67,198,0,47,0,0,0,0,0,0,0,92,0,14,0,0,0,0,19,0,0,0
42,06,012801,0,0,0,32,62,0,34,79,41,0,0,30,0,75,449,44,0,0,39,0,13,253,0,35,0,0,0,39,0,0,0,18,924,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,39,912,0,0,0,0,0,0,33,51,39,0,0,0,1210,0,0,42,39,0,0,18,0,39,0,0,0,191,0,21,0,0,0,0,0,12,0,0
43,06,012802,24,15,10,48,0,0,50,6,0,13,0,15,0,0,233,8,0,0,0,44,0,132,0,14,0,0,0,13,0,0,10,0,704,0,10,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,704,0,0,0,0,10,0,40,40,0,0,0,0,935,0,0,81,13,0,0,0,0,0,0,0,0,136,0,40,0,0,0,0,0,0,0,0
44,06,012901,0,39,8,36,39,0,8,47,65,0,0,0,0,27,324,5,0,0,0,0,50,264,0,9,0,0,0,0,0,0,8,0,1012,0,8,0,112,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1003,0,0,0,0,8,0,56,66,0,0,0,0,1454,0,0,158,0,0,0,0,0,0,0,0,0,275,0,56,0,0,0,0,0,0,0,0
45,06,012902,11,14,17,49,21,0,16,111,0,0,20,0,0,0,387,0,0,0,0,40,88,229,0,10,0,0,0,20,0,0,17,82,1280,0,17,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1219,0,0,0,0,17,0,31,31,0,0,0,0,1700,0,0,104,20,32,0,0,0,0,0,0,0,192,0,31,0,0,0,0,0,0,0,0
46,06,013001,0,122,34,0,9,0,10,19,25,0,0,10,0,0,229,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,17,0,715,0,34,0,31,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,715,0,0,0,0,17,0,149,166,0,0,0,0,863,0,0,32,0,0,0,0,0,0,3,0,0,113,0,149,0,0,0,0,0,0,0,0
47,06,013002,0,0,0,52,0,10,10,43,36,0,0,65,0,0,277,10,0,0,0,0,51,214,0,0,0,0,0,0,0,0,0,0,1037,0,0,10,96,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,970,0,0,0,0,0,0,65,65,0,0,0,0,1253,0,0,50,0,0,0,0,0,0,0,0,0,166,0,65,0,0,0,0,0,0,0,0
48,06,013101,0,12,27,30,47,0,45,96,31,0,0,0,0,109,660,6,56,0,33,99,69,424,0,0,0,0,0,10,0,0,27,0,1579,0,27,0,30,0,0,0,0,0,0,0,0,48,0,0,0,0,33,0,0,0,33,1565,0,23,0,0,27,0,100,148,10,0,0,0,2343,0,0,54,10,34,0,0,0,10,0,0,0,676,0,100,0,0,0,0,23,0,0,0
49,06,013102,0,0,127,42,22,0,19,79,39,0,8,7,0,9,481,42,10,0,0,40,37,323,0,74,0,0,0,8,0,0,118,0,1241,0,127,0,241,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,8,1094,0,0,0,0,40,0,125,134,0,0,0,0,1565,0,0,57,8,0,0,0,0,0,0,0,0,193,0,47,0,0,0,0,0,78,0,78
50,06,013200,26,162,130,25,73,0,0,129,42,26,68,18,21,1,800,57,0,0,22,0,0,451,0,0,0,0,141,116,0,0,107,0,1512,0,130,0,127,0,14,0,0,0,0,0,9,30,0,0,21,0,22,21,0,0,116,1417,0,0,0,0,107,0,140,311,22,0,0,0,2209,0,21,256,116,0,0,0,0,22,0,0,0,441,0,140,0,0,0,0,0,0,0,0
51,06,013300,12,0,112,68,103,0,18,197,41,0,0,11,0,65,818,21,30,0,28,52,60,512,0,7,0,0,2,12,0,0,82,0,1395,0,104,0,86,0,2,0,0,0,0,0,20,34,0,0,0,0,28,0,0,0,28,1347,0,16,0,0,82,0,152,188,12,0,0,0,1999,0,0,121,12,26,0,0,0,12,0,0,0,450,0,147,0,0,0,0,16,7,0,2
52,06,013401,0,0,11,16,0,0,13,62,10,0,0,0,0,18,203,15,0,0,0,22,36,113,0,22,0,0,0,0,0,0,11,0,561,0,11,0,55,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,506,0,0,0,0,11,0,11,29,0,0,0,0,797,0,0,154,0,0,0,0,0,0,0,0,0,60,0,11,0,0,0,0,0,0,0,0
53,06,013402,9,14,79,0,31,0,13,13,7,0,0,0,0,14,285,51,9,0,0,0,45,190,0,45,0,0,0,0,0,0,79,0,893,0,79,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,0,0,0,0,79,0,107,107,0,0,0,0,1205,0,0,91,0,68,0,0,0,0,3,0,0,105,0,107,0,0,0,0,0,0,0,0
54,06,013500,97,9,31,76,16,0,7,10,76,10,25,22,0,7,446,9,8,0,8,18,17,272,0,0,0,0,9,43,0,0,20,0,1290,0,31,0,212,0,0,0,0,0,0,0,11,11,0,0,0,0,8,0,0,0,43,1211,0,0,0,0,20,0,49,69,8,0,0,0,1614,0,0,149,43,0,0,0,0,8,0,0,0,175,0,49,0,0,0,0,0,9,0,0
55,06,015100,36,38,66,37,6,8,0,151,39,10,0,7,22,16,615,22,20,8,18,56,55,328,0,25,0,0,0,8,0,0,58,0,926,0,66,8,73,0,0,0,0,0,8,0,8,39,0,0,0,7,18,22,0,0,36,876,0,18,0,0,49,10,75,121,0,0,0,0,1713,0,0,92,8,45,0,0,0,0,0,0,0,625,22,66,0,0,0,0,18,9,0,9
56,06,015201,0,0,9,0,0,0,0,0,0,0,0,0,0,25,107,30,0,0,0,43,0,77,0,0,0,0,11,0,0,0,9,0,579,0,9,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,0,0,0,9,0,9,20,0,0,0,0,973,0,0,87,0,48,0,0,0,0,0,0,0,259,0,9,0,0,0,0,0,11,0,0
57,06,015202,12,31,36,123,12,0,0,90,26,0,0,17,0,0,544,25,0,25,101,32,14,291,0,23,0,0,0,101,0,0,36,0,720,0,36,0,49,0,0,0,0,0,0,0,0,17,0,0,0,0,101,0,0,0,117,694,0,16,0,0,36,0,67,84,101,0,0,0,1065,0,0,5,101,51,0,0,0,101,0,0,0,266,0,67,0,0,0,0,0,0,0,0
58,06,015300,8,9,102,81,22,0,9,93,59,2,10,21,0,3,427,0,0,0,8,0,0,297,0,0,0,0,10,2,8,0,82,0,848,0,102,0,68,0,10,0,0,0,0,0,10,21,0,0,0,0,8,0,0,0,20,824,0,0,0,0,82,18,104,135,0,0,0,0,1077,0,0,90,2,10,0,0,0,0,20,0,0,109,0,104,0,0,0,0,0,0,0,0
59,06,015401,10,29,23,15,20,0,41,113,22,0,0,43,0,0,558,0,9,0,77,42,114,308,0,73,0,0,0,13,0,0,23,0,950,0,23,0,110,0,0,0,0,0,0,0,0,39,0,0,0,0,77,0,0,0,77,899,0,64,0,0,23,0,56,95,13,0,0,0,1632,0,0,71,13,0,0,0,0,13,0,0,0,538,0,56,0,0,0,0,64,0,0,0
60,06,015402,0,0,7,75,42,0,0,39,41,0,23,0,0,0,325,0,11,0,9,16,62,243,0,56,0,0,0,32,0,0,7,0,933,0,7,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,32,806,0,0,0,0,7,0,7,7,9,0,0,0,1331,0,0,61,32,0,0,0,0,9,0,0,0,281,0,7,0,0,0,0,0,0,0,0
61,06,015500,0,0,0,0,19,0,0,31,0,0,0,0,0,13,170,84,0,0,23,0,0,32,0,51,0,0,0,23,0,0,0,0,1044,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,937,0,0,0,0,0,0,13,13,23,0,0,0,2250,0,0,174,0,116,23,0,0,0,7,0,0,858,0,13,0,0,0,0,0,0,23,0
62,06,015600,20,25,64,0,27,0,15,76,37,14,0,20,0,9,391,46,15,0,9,7,7,196,0,20,0,0,0,7,0,0,36,0,671,0,64,0,85,18,0,0,0,0,0,0,10,10,0,0,0,0,9,0,0,0,23,626,0,7,0,0,36,0,81,109,0,0,0,0,1376,9,0,157,7,79,9,0,9,0,0,0,0,449,0,81,0,18,0,0,0,0,9,0
63,06,015701,0,0,70,15,26,0,0,78,30,0,0,35,0,19,387,23,0,0,0,11,80,286,0,84,0,0,0,0,0,0,0,0,593,0,70,0,168,0,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,593,0,0,0,0,0,0,54,124,0,0,0,0,1217,0,0,135,0,0,0,0,0,0,0,0,0,405,0,54,0,0,0,0,0,0,0,0
64,06,015702,11,53,83,33,19,0,0,56,175,0,0,0,0,22,655,38,0,0,11,51,103,539,0,144,0,0,15,11,0,0,83,0,936,0,83,0,116,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,11,913,0,0,0,0,83,0,132,158,11,0,0,0,1397,0,0,104,11,12,0,0,0,11,0,0,0,201,0,132,0,0,0,0,0,0,0,0
65,06,015801,0,13,21,20,38,0,14,42,70,0,0,16,0,10,323,17,11,0,0,51,0,239,0,46,0,0,0,0,0,0,8,0,682,0,21,0,126,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,645,0,0,0,0,8,0,37,50,0,0,0,0,1416,0,0,101,0,272,0,0,0,0,0,0,0,315,0,37,0,0,0,0,0,0,0,0
66,06,015802,0,48,44,24,45,0,0,8,25,0,10,27,0,7,338,10,0,0,21,61,8,289,0,84,0,0,0,11,0,20,41,0,801,0,44,0,189,0,0,0,0,0,0,0,3,47,0,0,0,0,21,0,0,0,31,761,0,0,0,0,28,0,79,126,11,0,0,0,1572,0,0,297,11,180,0,0,0,11,0,0,0,210,0,66,0,0,0,10,0,13,0,13
67,06,015900,0,35,28,29,19,0,14,71,69,44,0,10,0,0,509,58,15,0,4,71,42,303,0,162,0,0,0,0,0,0,28,0,904,0,28,0,275,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,0,0,48,805,0,48,0,0,28,0,44,73,0,0,0,0,2159,0,0,103,0,223,0,0,0,0,21,0,0,746,0,44,0,0,0,0,4,29,0,0
68,06,016000,43,23,60,14,54,0,0,11,33,0,0,10,0,27,434,24,3,0,11,28,93,342,0,125,0,0,33,11,0,0,32,0,662,0,60,0,228,1,10,0,0,0,0,0,12,28,0,0,0,6,11,0,0,0,11,630,0,0,0,0,32,0,42,110,11,0,0,6,1724,0,0,404,11,56,0,0,0,11,0,0,0,477,0,42,0,0,0,0,0,33,0,10
69,06,016101,0,34,22,47,0,0,0,12,18,0,0,0,0,8,150,0,0,0,0,9,0,138,0,0,0,0,22,0,0,0,0,0,788,0,22,0,21,0,22,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,776,0,0,0,0,0,0,0,56,0,0,0,0,1572,0,0,208,0,169,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0
70,06,016102,0,0,23,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,23,0,68,0,0,0,0,0,0,23,38,284,0,23,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,23,0,23,23,0,0,0,0,1212,0,0,115,0,368,0,0,0,0,0,0,0,339,0,23,0,0,0,0,0,0,0,0
71,06,016200,5,121,95,54,0,0,0,0,39,0,0,0,0,0,466,113,0,0,0,17,22,348,0,158,0,0,0,0,0,0,41,0,1037,0,95,0,179,19,0,0,0,0,0,0,38,56,0,0,0,91,0,0,0,0,0,998,0,0,0,0,19,0,50,216,0,0,0,16,1872,0,0,95,0,60,0,0,0,0,0,0,0,522,0,28,0,0,0,0,0,38,0,38
72,06,016300,0,0,44,70,0,0,29,53,39,0,0,39,0,0,282,8,0,0,0,0,0,192,0,133,0,0,0,0,0,0,8,19,1250,0,44,0,82,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,1215,0,0,0,0,8,0,47,83,0,0,0,0,1944,0,0,90,0,275,0,0,0,0,0,0,0,177,0,47,0,0,0,0,0,0,0,0
73,06,016400,0,10,48,0,23,31,0,24,31,0,0,30,0,17,249,0,0,0,18,17,0,207,0,92,0,0,28,0,0,18,17,0,1100,0,48,31,177,0,18,0,31,0,31,0,13,23,0,0,0,0,18,0,0,0,18,1085,0,0,0,0,17,0,54,105,0,0,0,0,1679,0,0,122,0,93,0,0,0,0,0,0,0,272,0,54,0,0,0,18,0,11,0,11
74,06,016500,0,0,27,51,0,0,10,80,56,0,0,12,75,39,730,34,0,0,33,176,137,498,0,46,0,0,0,0,33,0,27,0,1638,0,27,0,177,0,0,0,0,0,0,0,0,0,0,0,75,0,33,75,0,0,33,1621,0,0,0,0,27,33,78,78,0,0,0,0,2303,0,75,199,0,97,0,0,0,0,25,0,0,298,0,78,0,0,0,0,0,0,0,0
75,06,016601,0,30,55,49,8,22,8,38,0,0,0,15,0,14,311,19,0,0,8,18,27,238,0,27,0,0,0,8,0,0,55,0,1242,0,55,22,28,8,0,22,0,0,0,0,0,36,0,0,0,0,8,0,0,0,8,1242,0,0,0,0,55,0,70,114,8,22,0,0,1511,0,0,77,8,52,0,0,0,8,0,0,0,113,0,70,0,0,0,0,0,0,0,0
76,06,016602,0,0,0,77,34,0,9,0,69,0,0,0,0,0,198,0,0,0,0,9,0,189,0,12,0,0,0,0,0,0,0,0,738,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,0,0,0,0,0,0,0,0,0,0,0,0,988,0,0,48,0,122,0,0,0,0,9,0,0,59,0,0,0,0,0,0,0,0,0,0
77,06,016700,20,0,41,66,29,0,0,82,193,0,0,44,0,37,727,11,0,0,0,131,73,614,0,113,0,0,11,0,0,0,14,0,1749,0,41,0,145,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,1729,0,0,0,0,14,0,73,111,0,0,0,0,2315,0,0,163,0,21,0,0,0,0,0,0,0,269,0,73,0,0,0,0,0,0,0,0
78,06,016801,0,25,87,79,23,0,0,0,44,0,0,7,0,0,389,11,0,8,10,46,49,360,0,26,0,0,25,0,0,8,78,55,1195,0,87,0,294,0,0,0,0,0,0,0,9,9,0,0,0,0,10,0,0,0,18,995,0,10,0,0,18,0,85,119,0,0,0,0,1997,0,0,198,0,118,0,0,0,0,5,0,0,400,0,25,0,0,0,0,10,60,0,60
79,06,016802,0,17,49,14,54,0,0,25,75,0,0,0,0,21,314,0,0,0,0,22,37,289,0,72,0,0,21,0,0,0,15,0,998,0,49,0,233,0,0,0,0,0,0,0,14,14,0,0,0,20,0,0,0,0,0,968,0,0,0,0,15,0,32,87,0,0,0,20,1924,0,0,196,0,100,0,0,0,0,0,0,0,558,0,32,0,0,0,0,0,41,0,20
80,06,016900,0,81,17,102,42,15,0,53,32,0,0,54,13,0,518,15,0,0,19,28,47,418,0,76,0,0,0,0,0,0,8,0,1131,0,17,15,119,0,0,15,0,0,0,0,9,9,0,0,4,26,19,13,0,0,19,1122,0,0,0,0,8,0,117,152,0,15,0,0,1620,19,4,147,0,42,19,0,19,0,7,0,0,217,9,117,0,0,0,0,0,13,19,0
81,06,017000,16,82,94,96,28,0,15,149,132,0,0,66,0,30,1105,40,13,0,145,22,177,727,0,16,0,0,0,89,56,0,76,0,1671,0,94,0,164,0,0,0,0,0,0,0,18,18,0,0,0,0,145,0,0,0,145,1551,0,0,0,0,76,56,254,272,89,0,0,0,2146,0,0,182,89,58,0,0,0,89,0,0,0,219,0,254,0,0,0,0,0,0,0,0
82,06,017101,11,7,52,60,54,0,12,73,141,0,21,44,0,18,599,33,9,0,0,34,30,440,0,15,0,0,7,0,0,0,45,0,1336,0,52,0,85,0,7,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,21,1324,0,0,0,0,45,21,90,121,0,0,0,0,1776,0,0,202,0,0,0,0,0,0,0,0,0,223,0,90,0,0,0,0,0,0,0,0
83,06,017102,9,0,57,100,109,0,0,24,50,0,8,7,0,0,504,38,7,0,19,39,37,399,0,53,0,0,0,27,0,0,44,0,1223,0,57,0,122,0,0,0,0,0,0,0,0,0,0,0,0,13,19,0,0,0,27,1194,0,0,0,0,44,0,51,64,19,0,0,13,1538,0,0,109,16,34,11,0,0,8,15,0,0,104,0,51,0,0,0,0,0,13,11,13
84,06,017602,0,0,2,8,22,28,0,0,10,0,0,0,0,31,136,0,0,0,0,25,10,136,0,55,0,0,0,0,0,0,0,0,421,0,2,28,105,0,0,0,0,0,28,0,2,33,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,33,0,0,0,0,1534,0,0,201,0,316,0,0,0,0,10,0,0,531,0,0,0,0,0,0,0,0,0,0
85,06,017603,0,46,55,50,0,0,0,47,0,0,0,81,0,20,427,58,0,0,0,47,23,322,0,22,0,0,0,0,0,0,0,108,1129,0,55,0,204,0,0,0,0,0,0,0,55,113,0,0,0,0,0,0,0,0,0,1019,0,0,0,0,0,0,89,202,0,0,0,0,2376,0,0,104,0,128,0,0,0,0,72,0,0,813,0,89,0,0,0,0,0,0,0,0
86,06,017604,0,0,15,17,0,0,0,28,23,0,0,0,0,80,222,18,0,0,0,41,0,176,0,387,0,0,0,0,0,0,15,28,575,0,15,0,476,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,15,27,0,0,0,0,2175,0,0,86,0,321,0,0,0,0,0,0,0,778,0,0,0,0,0,0,0,15,0,15
87,06,017700,0,20,49,74,33,0,0,0,4,0,0,9,0,6,287,11,0,0,45,5,31,231,0,69,0,0,0,0,0,0,14,0,714,0,49,0,288,0,0,0,0,0,0,0,35,64,0,0,0,0,0,0,0,0,45,562,0,45,0,0,14,0,20,84,0,0,0,0,1174,0,0,94,0,16,0,0,0,0,8,0,0,273,0,20,0,0,0,0,0,0,0,0
88,06,017801,0,0,79,186,18,0,18,49,89,0,0,37,0,51,614,11,0,0,0,29,47,536,0,99,0,0,23,0,0,0,14,0,541,0,79,0,219,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,425,0,0,0,0,14,0,31,119,0,0,0,0,2381,0,0,99,0,23,0,0,0,0,23,0,0,1596,0,31,0,0,0,0,0,20,0,0
89,06,017803,0,0,29,17,20,0,50,41,31,0,0,25,0,0,300,0,0,0,0,62,25,209,0,63,0,0,0,0,0,0,0,0,506,0,29,0,69,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,486,0,0,0,0,0,0,25,54,0,0,0,0,1174,0,0,64,0,96,0,0,0,0,0,0,0,445,0,25,0,0,0,0,0,0,0,0
90,06,017804,30,15,184,104,14,0,67,0,36,0,0,19,0,23,667,0,0,0,0,81,94,570,0,197,0,0,27,0,0,0,157,0,763,0,184,0,409,0,27,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,733,0,0,0,0,157,0,176,218,0,0,0,0,2132,0,0,276,0,105,0,0,0,0,0,0,0,791,0,176,0,0,0,0,0,0,0,0
91,06,017903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,5,271,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0,114,0,84,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0
92,06,018000,16,0,35,98,59,0,6,21,10,0,0,20,0,10,394,6,13,0,8,17,75,324,0,96,0,0,0,8,0,0,16,9,726,0,35,0,271,5,0,0,0,0,0,0,14,14,0,0,0,0,8,0,0,0,8,682,0,0,0,0,16,0,46,65,8,0,0,0,1525,0,0,182,8,28,0,0,0,8,0,0,0,484,0,46,0,5,0,0,0,0,0,0
93,06,020101,0,20,52,0,75,0,19,28,30,9,0,133,0,0,485,0,0,0,0,76,43,429,0,269,0,0,0,9,0,0,34,0,827,0,52,0,411,29,0,0,0,0,0,0,0,47,0,0,0,75,0,0,0,0,9,827,0,0,0,0,34,0,54,205,0,0,0,18,1917,0,0,162,9,170,0,0,0,0,25,0,0,464,0,54,0,0,0,0,0,75,0,18
94,06,020102,4,35,0,44,0,0,0,0,37,0,0,0,0,37,246,89,0,0,0,0,0,153,0,143,0,0,0,0,0,0,0,0,549,0,0,0,355,0,0,0,0,0,0,0,0,36,0,0,0,12,0,0,0,0,0,476,0,0,0,0,0,0,24,72,0,0,0,0,1396,0,0,179,0,213,0,0,0,0,0,0,0,312,0,24,0,0,0,0,0,0,0,0
95,06,020201,0,0,14,56,17,0,0,93,7,0,0,0,0,34,240,4,0,0,15,0,0,128,0,176,0,0,0,15,0,0,14,0,551,0,14,0,322,0,0,0,0,0,0,0,0,11,0,0,0,0,15,0,0,0,15,509,0,0,0,0,14,0,37,48,15,0,0,0,1005,0,0,99,15,20,0,0,0,15,21,0,0,138,0,37,0,0,0,0,0,0,0,0
96,06,020202,56,0,0,60,0,0,0,64,24,0,15,68,0,61,482,0,0,0,0,92,42,347,0,92,0,0,0,0,0,0,0,0,1128,0,0,0,297,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1019,0,0,0,0,0,0,55,115,0,0,0,0,2173,15,0,422,0,162,0,0,0,0,52,0,0,317,0,55,0,0,0,0,0,0,0,0
97,06,020300,8,0,22,323,28,0,21,92,48,0,0,32,0,35,802,80,0,0,10,38,65,591,0,85,0,0,0,10,0,0,22,0,1496,0,22,0,152,0,0,0,0,0,0,0,0,11,0,0,0,0,10,0,0,0,10,1496,0,0,0,0,22,0,53,64,10,0,0,0,2189,0,0,215,10,43,0,0,0,10,18,0,0,332,0,53,0,0,0,0,0,0,0,0
98,06,020401,0,24,76,117,30,0,23,92,110,4,0,9,32,29,747,42,0,10,22,54,73,522,0,20,0,0,0,36,0,0,76,2,1268,0,76,0,183,0,0,0,0,0,0,0,0,18,0,0,0,10,22,32,0,0,36,1127,0,0,32,0,76,0,100,128,22,0,0,0,1607,0,0,93,36,6,0,0,0,22,21,0,0,197,0,100,0,0,0,0,0,10,0,0
99,06,020402,0,85,66,80,85,0,20,95,99,0,0,17,0,0,764,41,98,0,20,40,18,490,0,53,0,0,16,20,0,0,50,0,1739,0,66,0,385,0,16,0,0,0,0,0,0,8,0,0,0,0,20,0,0,0,20,1601,0,0,0,0,50,0,144,168,20,0,0,0,2385,0,0,259,20,10,0,0,0,20,8,0,0,316,0,127,0,0,0,0,0,33,0,16
