,state,tract,B25091_017E,B25091_010E,B25091_011E,B25091_005E,B25091_003E,B25091_012E,B25091_016E,B25091_014E,B25091_004E,B25091_021E,B25091_020E,B25091_009E,B25091_023E,B25091_008E,B25091_001E,B25091_015E,B25091_018E,B25091_019E,B25091_022E,B25091_007E,B25091_006E,B25091_002E
57,06,015202,0,6,30,56,16,0,0,126,32,0,0,21,0,14,466,16,0,51,60,27,11,213
58,06,015300,7,15,82,15,39,0,14,69,13,2,10,16,0,31,373,18,0,0,0,5,37,253
59,06,015401,16,49,56,15,9,0,28,133,10,0,0,19,51,0,669,0,13,0,89,77,104,339
60,06,015402,0,22,7,50,39,0,0,46,23,10,23,0,0,0,334,16,0,0,0,27,71,239
61,06,015500,0,0,0,0,18,0,0,36,0,0,0,14,0,10,191,84,0,0,29,0,0,42
62,06,015600,16,32,58,27,32,0,13,98,37,10,0,0,0,21,442,65,19,0,3,11,0,218
63,06,015701,0,0,96,0,0,0,0,65,39,0,0,0,0,12,411,0,85,0,0,35,79,261
64,06,015702,0,58,52,78,32,0,22,49,137,0,0,0,0,0,623,36,0,0,0,16,143,516
65,06,015801,0,18,38,25,38,0,26,25,50,0,9,0,0,0,331,16,0,35,0,24,27,220
66,06,015802,0,26,37,31,13,0,0,0,14,0,9,44,0,31,316,17,0,0,10,51,33,280
67,06,015900,1,28,91,19,0,0,29,47,150,23,0,27,0,0,599,45,0,0,12,67,60,442
68,06,016000,46,29,44,42,8,8,0,17,26,0,0,34,0,17,374,34,3,0,0,0,66,274
69,06,016101,0,45,0,27,0,0,0,23,0,0,0,0,0,0,139,0,0,0,0,43,1,116
70,06,016102,0,16,12,0,0,0,0,43,0,0,0,0,0,0,71,0,0,0,0,0,0,28
71,06,016200,5,48,32,22,9,0,0,0,67,0,0,0,0,0,351,112,0,0,0,44,12,234
72,06,016300,0,0,49,62,0,0,31,14,33,0,0,74,0,52,433,21,0,12,0,48,37,355
73,06,016400,7,18,51,29,63,0,0,30,5,0,0,12,0,27,305,15,0,0,0,37,11,253
74,06,016500,0,8,17,100,20,0,16,42,30,0,0,31,79,57,594,11,0,19,0,90,74,427
75,06,016601,0,0,45,43,0,13,0,57,0,0,0,9,0,10,297,0,0,0,0,43,77,240
76,06,016602,0,0,42,14,36,0,0,11,57,0,0,0,0,0,173,0,0,0,0,13,0,162
77,06,016700,0,0,28,84,95,0,0,56,116,0,0,43,0,34,619,15,14,0,0,89,45,534
78,06,016801,0,8,23,78,48,0,8,0,68,0,0,27,0,8,422,26,0,6,0,46,76,382
79,06,016802,0,25,87,44,17,0,0,41,25,0,0,15,0,28,375,0,0,0,0,85,8,334
80,06,016900,8,73,16,74,39,0,9,44,55,25,0,34,13,7,547,16,10,0,25,28,71,397
81,06,017000,0,100,62,175,11,0,32,145,204,0,0,51,0,30,1152,0,11,0,107,61,163,857
82,06,017101,6,34,40,66,29,0,0,77,117,12,26,48,0,22,634,49,16,0,0,54,38,448
83,06,017102,6,18,41,130,60,0,0,88,40,0,0,6,22,18,486,11,9,0,0,21,16,350
84,06,017602,0,0,0,0,0,24,0,0,0,0,0,0,0,0,56,0,0,0,0,32,0,56
85,06,017603,0,39,73,52,0,0,172,0,0,0,0,40,0,0,458,55,0,0,0,27,0,231
86,06,017604,0,0,16,0,0,0,0,47,0,0,0,0,0,74,187,50,0,0,0,0,0,90
87,06,017700,0,6,53,36,4,0,0,6,12,0,0,9,0,8,170,0,0,0,4,5,27,160
88,06,017801,0,28,43,157,12,0,15,70,81,0,0,20,0,56,590,0,0,0,0,64,44,505
89,06,017803,0,0,0,18,26,0,0,37,28,0,0,21,0,14,232,0,0,0,0,73,15,195
90,06,017804,20,36,84,46,14,0,50,70,71,0,0,0,0,19,625,18,0,0,0,63,134,467
91,06,017903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,06,018000,10,54,28,78,40,12,6,29,47,0,0,22,0,9,459,15,0,0,10,45,54,389
93,06,020101,0,19,68,41,34,23,2,16,32,10,0,96,0,0,412,0,0,23,0,0,48,361
94,06,020102,0,23,0,17,0,0,0,14,11,0,0,0,0,13,152,61,0,0,0,13,0,77
95,06,020201,0,0,14,63,0,0,0,170,0,0,0,0,0,38,322,4,0,0,0,10,23,148
96,06,020202,50,8,0,37,36,0,12,64,21,0,0,68,0,0,424,12,0,0,0,68,48,286
97,06,020300,9,14,49,308,27,0,0,130,28,0,0,23,0,22,821,68,0,0,23,58,62,591
98,06,020401,0,25,146,95,27,0,22,148,56,4,0,11,22,39,744,24,0,7,23,54,41,494
99,06,020402,0,76,73,76,58,0,0,112,68,0,0,12,0,0,761,40,91,0,26,64,65,492
100,06,020500,0,8,10,60,93,0,19,117,36,0,0,6,0,34,510,19,0,9,11,33,55,335
101,06,020601,0,58,70,99,22,0,7,84,72,0,0,0,0,13,547,0,0,14,0,36,72,442
102,06,020602,0,13,70,59,48,65,17,20,24,0,0,20,0,19,662,62,0,36,0,184,25,527
103,06,020701,0,16,31,86,48,0,11,81,122,0,0,17,0,0,557,15,0,0,8,49,73,442
104,06,020702,0,0,19,14,0,0,0,7,60,0,0,0,0,0,118,0,0,0,0,18,0,111
105,06,020801,0,7,32,23,0,0,0,12,13,0,0,0,0,0,120,11,0,0,0,0,22,97
106,06,020802,0,0,65,17,0,0,0,0,27,0,0,0,0,0,186,0,0,0,0,45,32,186
107,06,020900,13,8,62,42,0,0,15,32,125,10,0,0,0,19,345,8,0,0,0,0,11,267
108,06,021000,55,27,34,170,19,0,0,39,123,0,0,0,0,31,633,0,9,0,34,70,22,496
109,06,021100,0,26,171,118,19,0,12,148,100,12,0,9,0,7,869,37,27,0,10,53,120,623
110,06,021200,34,44,90,122,55,0,17,90,128,0,12,25,0,25,819,35,14,0,22,25,81,595
111,06,021300,0,4,66,44,33,0,22,82,77,0,0,0,0,13,541,0,0,0,56,28,116,381
112,06,021400,0,0,55,47,61,0,9,109,71,0,0,21,0,68,736,115,15,0,21,82,62,467
113,06,021500,0,0,55,39,111,0,39,264,241,0,0,71,0,10,1072,30,0,0,18,110,84,721
114,06,021600,70,19,111,145,54,16,39,240,46,16,0,63,16,55,1202,29,15,16,0,109,143,761
115,06,021700,13,36,74,146,48,11,14,272,161,21,6,24,0,25,1213,72,6,7,4,137,136,798
116,06,021800,8,7,100,42,103,18,7,157,98,7,0,78,0,84,977,52,0,0,12,23,181,734
117,06,022600,0,37,43,110,27,0,10,7,58,0,0,24,0,4,503,16,0,8,26,23,110,436
118,06,022702,9,10,102,47,48,0,8,47,37,0,0,0,0,0,456,36,0,10,0,5,97,346
119,06,022704,15,24,62,89,96,0,0,141,135,22,8,59,0,87,1024,38,0,0,21,110,117,779
120,06,022801,10,19,36,110,17,44,22,86,77,2,0,17,10,49,647,21,0,0,14,81,32,482
121,06,022802,13,0,119,22,35,0,11,28,41,0,0,0,0,0,308,0,0,0,0,26,13,256
122,06,022803,0,67,62,59,45,0,7,53,45,0,0,0,0,72,550,32,0,0,4,25,79,454
123,06,022901,0,0,9,24,17,0,10,102,9,0,0,4,0,33,324,16,0,0,5,20,75,191
124,06,022902,5,19,32,37,32,0,6,41,37,0,0,16,0,42,344,0,5,0,0,47,25,287
125,06,022903,6,7,68,79,8,0,7,51,0,8,0,20,0,14,362,40,0,0,0,7,47,250
126,06,023001,0,29,204,66,48,9,47,168,9,29,0,39,0,9,857,45,23,0,50,24,58,495
127,06,023003,16,22,137,54,21,0,0,150,94,26,0,16,19,115,963,9,28,0,8,55,193,707
128,06,023102,0,38,100,42,32,12,10,108,54,0,0,0,0,12,462,0,0,11,5,15,23,328
129,06,023103,0,0,0,0,0,0,0,18,0,0,0,0,0,0,36,0,0,0,0,7,11,18
130,06,023200,0,10,95,103,53,1,0,128,58,0,0,8,11,39,777,138,0,0,0,67,66,500
131,06,023300,34,21,61,126,23,0,15,73,31,0,13,39,4,28,642,34,0,0,12,62,66,457
132,06,023400,0,37,107,0,27,0,12,187,27,0,0,0,15,42,613,9,0,0,2,114,34,388
133,06,025100,5,39,37,40,97,14,12,114,108,0,0,19,8,5,671,4,8,0,4,35,122,516
134,06,025200,0,20,111,173,192,0,13,155,148,0,17,113,0,16,1562,26,12,0,257,110,199,1082
135,06,025300,11,55,42,93,94,0,0,54,152,0,0,15,0,75,785,23,0,28,16,54,73,653
136,06,025401,15,47,78,56,61,0,15,168,39,0,0,48,0,4,701,22,9,0,0,43,96,472
137,06,025402,0,19,91,114,35,7,18,114,106,0,0,10,0,17,753,94,0,0,9,56,63,518
138,06,025403,0,71,58,42,66,12,0,120,112,0,0,13,0,58,747,28,0,49,16,49,53,534
139,06,025501,7,20,76,171,48,0,9,146,96,0,17,28,0,40,877,87,0,20,0,112,0,591
140,06,025502,26,0,38,148,47,0,42,189,54,0,0,100,0,84,1019,125,0,18,0,92,56,619
141,06,025600,8,68,62,127,45,0,25,202,55,0,0,38,0,113,1006,55,27,17,24,86,54,648
142,06,025701,0,48,95,146,63,0,0,220,39,0,0,31,0,89,1048,136,0,0,11,45,125,681
143,06,025702,7,26,79,40,9,0,9,276,35,0,0,9,0,51,747,84,0,0,41,81,0,330
144,06,025800,22,8,31,13,20,0,8,48,36,0,0,22,0,6,317,3,0,0,23,56,21,213
145,06,025900,10,74,103,0,9,0,8,203,167,0,0,17,0,48,1041,91,21,0,55,65,170,653
146,06,026001,21,60,156,103,27,0,52,177,132,0,0,71,0,72,1070,69,0,0,32,41,57,719
147,06,026002,32,58,95,106,9,0,9,116,77,0,0,20,5,79,767,22,7,19,32,17,64,525
148,06,026003,0,8,110,81,73,0,27,284,80,0,0,59,22,7,1008,43,14,6,6,95,93,606
149,06,026004,0,38,92,62,0,0,45,286,57,0,0,20,0,12,794,39,10,0,17,43,73,397
150,06,026100,48,44,288,98,38,0,64,306,155,0,0,86,0,12,1369,92,13,0,9,99,17,837
151,06,026201,19,53,54,52,40,0,9,86,38,0,0,14,0,45,611,37,39,0,0,80,45,421
152,06,026202,24,23,18,77,13,0,23,119,61,9,0,11,0,10,639,42,9,0,0,94,106,413
153,06,026301,0,11,154,44,10,0,46,223,99,14,0,0,0,31,893,54,0,5,0,89,113,551
154,06,026302,27,156,108,49,0,0,33,259,71,0,11,40,0,7,1090,56,15,7,25,115,111,657
155,06,026303,52,32,117,129,14,0,18,167,45,0,0,97,0,40,1033,208,0,10,18,23,63,560
156,06,026401,28,31,121,52,1,0,25,164,48,0,0,0,0,85,744,128,33,0,7,4,17,359
157,06,026402,11,43,66,109,11,0,49,322,63,0,0,0,0,47,953,72,18,34,38,44,26,409
158,06,026403,28,58,67,11,17,0,0,148,54,35,0,12,13,114,727,51,25,0,0,65,29,427
159,06,026404,0,13,48,52,12,0,0,78,20,0,0,12,15,30,399,21,0,0,42,26,30,243
160,06,030101,0,29,42,0,0,0,25,105,28,16,0,67,0,0,425,98,0,0,2,0,13,179
161,06,030102,17,37,72,79,43,46,16,189,117,13,0,8,16,0,941,32,15,0,35,101,105,608
162,06,030201,7,90,77,19,64,0,19,64,53,0,0,12,27,11,613,45,21,7,9,45,43,414
163,06,030202,18,21,108,41,48,0,30,17,51,0,0,0,0,0,451,53,0,0,0,27,37,333
164,06,030301,17,0,117,192,8,0,99,361,110,54,0,86,0,80,1540,85,0,0,87,175,69,837
165,06,030302,5,75,134,148,57,9,13,160,72,10,0,6,0,57,989,46,15,12,7,18,145,721
166,06,030400,131,81,223,121,60,0,210,290,215,6,0,50,0,39,1843,112,27,0,12,108,158,1055
167,06,030500,67,9,103,75,27,0,31,136,47,11,0,22,11,21,710,27,0,0,0,80,43,427
168,06,030600,15,20,51,79,73,0,0,117,80,0,5,23,0,33,781,81,0,18,16,106,64,529
169,06,030700,53,72,235,175,212,0,100,472,237,49,0,87,0,81,2300,157,16,0,58,142,154,1395
170,06,030800,33,26,93,149,69,0,180,307,108,15,14,94,0,3,1471,49,42,0,69,112,108,762
171,06,030900,81,139,313,150,114,14,114,304,173,0,0,203,0,81,2223,237,19,0,67,113,101,1401
172,06,031000,25,55,58,92,105,0,26,304,84,5,23,20,0,48,1118,96,0,0,21,76,80,618
173,06,031100,0,25,205,228,138,0,45,206,121,0,0,7,0,88,1458,114,0,0,16,198,67,1077
174,06,031201,109,45,104,110,20,0,28,186,85,34,0,65,27,43,1049,79,0,10,0,7,97,576
175,06,031202,45,82,51,83,26,0,21,62,36,0,0,18,0,30,560,16,9,0,5,26,50,402
176,06,031301,0,95,96,100,7,0,40,226,68,0,0,27,9,307,1295,119,6,0,157,17,21,738
177,06,031302,28,155,117,138,29,0,43,132,82,0,10,29,13,80,1224,81,1,0,31,127,128,885
178,06,031401,7,60,106,18,18,0,0,46,7,0,0,9,0,6,397,15,23,13,0,19,50,293
179,06,031402,11,0,153,72,34,0,18,114,118,27,0,0,0,33,1036,86,0,0,7,146,217,773
180,06,032601,0,53,67,37,0,0,42,110,32,37,40,0,0,20,683,53,0,0,0,119,73,401
181,06,032602,0,32,179,85,9,0,23,156,174,12,0,57,0,15,865,46,0,13,8,51,5,607
182,06,032700,0,85,271,254,17,0,77,315,189,0,0,14,12,42,1781,61,17,21,54,54,298,1224
183,06,032801,20,8,78,80,40,0,10,163,86,24,0,12,32,40,820,89,21,10,0,60,47,451
184,06,032802,8,68,81,111,17,0,36,239,51,0,0,15,10,37,1026,96,0,0,97,58,102,540
185,06,032901,24,27,55,115,44,14,29,361,84,26,9,35,0,104,1257,58,20,10,45,80,117,675
186,06,032902,9,33,129,85,50,27,32,261,48,0,5,0,14,24,1101,209,32,15,14,33,81,510
187,06,033001,33,49,304,82,0,0,0,147,161,21,18,31,0,0,1007,61,0,0,0,56,44,727
188,06,033002,63,44,20,170,58,0,19,110,138,38,0,41,0,50,992,65,0,0,0,90,86,697
189,06,033100,17,22,253,109,0,0,134,240,68,38,0,8,0,36,1152,61,4,0,6,39,117,652
190,06,033201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,06,033203,0,0,0,0,15,0,0,0,0,0,0,0,0,15,129,18,0,0,33,0,48,78
192,06,033204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,06,035101,0,0,35,16,28,0,37,150,35,0,56,0,0,13,620,54,31,0,15,55,95,277
194,06,035102,15,0,96,169,140,0,0,295,42,0,0,69,0,14,1039,43,32,0,26,25,73,628
195,06,035201,13,69,192,111,53,0,6,374,126,34,0,39,0,19,1389,72,67,17,10,52,135,796
196,06,035202,19,53,196,87,23,0,9,142,37,8,10,7,0,25,676,0,7,0,14,0,39,467
197,06,035300,21,68,322,93,7,0,112,492,139,36,0,61,0,95,1880,90,5,22,0,273,44,1102
198,06,035400,37,19,142,291,101,0,108,511,60,0,21,62,0,109,1982,90,0,19,87,60,265,1109
199,06,040100,11,9,20,108,0,0,19,75,57,34,12,7,27,25,539,12,4,0,0,81,38,345
200,06,040200,55,0,30,102,111,0,113,144,139,0,0,0,0,66,1024,33,18,0,0,66,147,661
201,06,042601,9,43,70,19,33,0,115,41,45,0,0,0,9,14,488,44,0,0,33,0,13,237
202,06,042602,35,21,89,6,59,0,10,123,24,0,0,10,0,71,570,18,0,0,38,17,49,346
203,06,042700,0,78,83,9,16,0,18,187,41,0,0,0,10,32,808,92,51,0,141,14,36,309
204,06,042800,0,49,84,52,38,0,27,142,120,0,14,3,0,15,670,41,0,5,15,24,41,426
205,06,045100,12,11,17,43,35,0,21,110,41,0,0,50,0,26,495,10,0,10,0,22,87,332
206,06,045201,17,17,47,20,43,0,0,178,75,0,0,20,0,31,702,44,57,92,34,0,27,280
207,06,045202,0,0,15,14,60,0,0,29,19,0,0,0,14,0,227,0,39,0,15,22,0,130
208,06,047600,0,40,0,140,42,0,14,163,149,0,12,12,0,46,967,181,30,49,22,57,10,496
209,06,047701,7,68,159,13,67,0,16,109,33,26,9,56,0,0,834,40,25,9,13,50,134,580
210,06,047702,10,39,32,51,10,0,17,164,165,0,9,23,0,0,719,70,0,0,51,39,39,398
211,06,047801,0,34,72,91,35,0,49,134,136,20,39,56,0,23,920,41,13,18,37,93,29,569
212,06,047802,9,61,50,46,35,9,10,171,28,0,0,6,0,27,560,15,26,0,30,6,31,299
213,06,047902,39,22,174,44,44,0,7,233,0,10,0,15,0,30,732,15,0,7,0,55,37,421
214,06,047903,0,47,85,66,0,0,36,212,29,28,14,50,45,16,810,58,0,7,22,0,95,388
215,06,047904,37,0,20,34,0,0,21,76,59,0,12,24,0,229,596,13,0,17,0,43,11,420
216,06,060100,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,11
217,06,060400,5,0,27,0,5,0,6,14,0,20,0,0,0,0,165,17,17,0,0,18,36,86
218,06,060502,0,30,55,14,9,0,0,45,33,0,0,5,0,5,238,0,0,5,12,6,19,176
219,06,060701,58,15,61,0,217,0,0,0,2,0,0,69,0,23,693,0,26,0,62,104,56,547
220,06,060702,0,0,42,0,32,0,0,0,42,0,0,0,0,0,198,0,0,0,0,0,82,198
221,06,060703,0,290,15,134,110,0,102,71,91,0,0,237,0,22,1199,43,30,0,0,5,49,953
222,06,061000,72,73,168,80,52,22,107,95,135,3,36,7,0,19,1072,64,0,0,0,57,82,695
223,06,061101,0,0,0,0,28,0,0,0,0,0,0,16,29,0,80,0,0,0,7,0,0,44
224,06,061102,0,0,26,0,0,0,0,22,0,0,0,0,0,0,83,23,0,0,12,0,0,26
225,06,061200,0,35,65,69,0,0,0,103,63,0,6,13,14,29,513,26,0,17,0,40,33,347
226,06,061401,0,0,110,167,44,0,0,136,52,0,0,56,0,43,698,15,0,0,0,60,15,547
227,06,061402,0,92,17,91,52,0,0,0,69,0,0,26,0,32,565,0,26,12,83,28,37,444
228,06,061501,0,0,0,69,35,0,0,101,192,0,0,0,0,0,761,0,0,0,203,41,120,457
229,06,061502,23,46,23,0,0,0,0,0,0,0,0,0,0,24,141,0,0,0,25,0,0,93
230,06,061503,0,0,0,0,0,0,0,54,162,0,0,0,0,140,396,0,0,0,40,0,0,302
231,06,061504,0,0,0,56,71,0,0,0,0,0,0,10,0,0,175,0,0,0,0,38,0,175
232,06,061505,0,0,0,38,35,0,92,25,117,0,0,0,0,0,382,0,0,0,75,0,0,190
233,06,061506,0,0,78,358,103,0,0,0,38,0,0,0,0,64,1120,168,52,0,65,141,53,835
234,06,061507,0,0,0,0,0,0,0,0,54,0,0,0,0,0,54,0,0,0,0,0,0,54
235,06,061508,0,0,153,121,0,0,0,51,46,0,0,0,0,0,526,155,0,0,0,0,0,320
236,06,980200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,06,980300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,06,980401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,06,980501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,06,980600,0,6,25,38,5,0,5,29,14,0,0,12,0,39,249,5,0,0,0,50,21,210
241,06,980900,0,0,0,5,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,6,15,26
242,06,990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,06,990200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
