,state,tract,B25091_017E,B25091_010E,B25091_011E,B25091_005E,B25091_003E,B25091_012E,B25091_016E,B25091_014E,B25091_004E,B25091_021E,B25091_020E,B25091_009E,B25091_023E,B25091_008E,B25091_001E,B25091_015E,B25091_018E,B25091_019E,B25091_022E,B25091_007E,B25091_006E,B25091_002E
62,06,011300,20,0,5,0,13,0,33,71,0,0,0,7,0,0,190,10,0,8,12,11,0,36
63,06,015200,14,32,115,59,0,0,14,64,25,0,0,14,0,24,580,31,0,0,45,37,106,412
64,06,017700,0,14,34,19,0,0,2,0,0,0,0,0,0,9,130,24,8,0,0,15,5,96
65,06,022702,0,41,59,31,10,0,9,21,24,0,0,0,9,33,368,16,0,0,0,60,55,313
66,06,022801,10,46,164,84,33,10,8,34,92,11,11,51,0,81,748,24,0,0,20,53,16,630
67,06,023103,0,11,21,42,0,0,9,0,0,10,0,0,0,7,109,0,0,0,0,0,9,90
68,06,025900,0,106,97,53,65,0,75,238,0,0,12,29,0,69,959,74,0,0,10,26,105,550
69,06,026003,0,43,239,81,0,0,23,133,30,0,0,76,0,34,908,61,29,13,0,54,92,649
70,06,015700,0,29,134,71,35,0,21,64,100,0,0,14,0,23,689,19,0,0,39,89,51,546
71,06,016400,0,0,71,62,19,0,0,21,16,0,0,11,0,31,323,32,27,0,9,13,11,234
72,06,031302,29,74,260,80,31,0,41,96,62,0,0,132,0,142,1302,132,13,10,0,66,134,981
73,06,032601,17,16,89,18,9,0,15,78,22,0,0,11,0,51,645,61,48,0,13,124,73,413
74,06,032602,36,16,61,51,8,0,32,142,0,31,0,34,19,43,690,30,63,0,20,69,35,317
75,06,032801,9,29,65,70,7,8,27,188,37,21,14,0,0,30,665,72,18,0,0,53,17,316
76,06,061500,14,282,497,221,287,0,41,149,244,9,47,87,52,219,2758,23,0,0,20,365,201,2403
77,06,015600,8,22,48,33,0,0,8,8,57,0,9,14,9,38,367,38,0,0,17,39,19,270
78,06,010200,37,22,172,10,0,0,21,124,0,0,0,27,0,90,739,60,28,0,38,72,38,431
79,06,010800,0,0,206,10,17,0,14,75,0,32,0,31,14,0,583,57,10,0,25,38,54,356
80,06,033100,23,30,180,91,27,0,33,230,116,23,13,48,0,88,1253,29,58,0,12,92,160,832
81,06,040200,14,50,144,41,7,0,0,117,145,0,0,13,0,0,727,53,0,18,12,41,72,513
82,06,010300,11,0,35,55,14,0,0,152,14,0,0,28,27,17,500,62,13,0,44,9,19,191
83,06,011000,37,0,0,96,0,0,81,30,0,0,0,0,14,16,357,14,17,0,35,17,0,129
84,06,015400,15,18,199,41,14,17,27,122,110,29,0,14,0,32,899,92,15,0,34,46,74,565
85,06,010400,44,65,187,79,65,0,0,47,25,0,0,22,63,78,731,0,20,0,17,10,9,540
86,06,025500,14,155,198,198,41,20,34,132,161,2,0,26,9,49,1702,43,17,14,58,253,278,1379
87,06,025600,57,131,187,20,26,0,5,167,98,0,11,56,0,88,1188,77,17,0,10,163,75,844
88,06,025800,7,41,70,0,7,0,17,43,39,0,0,4,0,19,295,8,0,9,0,21,10,211
89,06,026001,0,35,143,69,6,0,9,74,11,0,32,47,0,68,714,19,32,0,0,111,58,548
90,06,045100,24,0,121,35,15,0,9,78,23,0,15,11,0,37,629,99,15,0,65,0,82,324
91,06,045200,90,88,111,52,27,19,51,166,26,0,13,43,0,84,1063,53,0,0,12,127,101,678
92,06,026100,18,59,159,121,38,0,68,199,57,35,46,46,8,86,1276,85,15,0,23,98,115,779
93,06,023300,7,41,98,16,13,0,10,84,29,6,7,48,0,65,525,22,0,0,0,40,39,389
94,06,025300,0,52,101,93,30,0,10,70,78,0,0,39,0,84,824,9,0,0,0,115,143,735
95,06,025401,7,81,49,37,48,0,0,53,36,0,0,49,0,31,607,42,0,0,0,78,96,505
96,06,026301,10,12,84,33,30,0,17,70,36,0,0,7,0,52,654,85,29,28,22,70,69,393
97,06,026302,43,59,129,33,22,0,17,171,33,0,0,24,0,65,957,98,39,0,5,113,106,584
98,06,026303,33,88,132,18,30,0,16,206,76,10,12,8,7,174,922,30,0,0,0,56,26,608
99,06,030500,7,20,77,59,24,5,23,180,68,0,6,4,0,35,729,44,11,0,20,49,97,438
100,06,017802,19,92,42,72,33,0,0,24,13,0,0,70,0,58,548,0,0,0,0,82,43,505
101,06,020401,0,49,70,111,94,0,0,35,26,0,0,62,0,53,758,22,0,35,0,62,139,666
102,06,020402,0,14,147,60,24,0,39,195,31,19,0,0,0,19,735,12,0,0,0,31,144,470
103,06,022704,8,131,90,101,54,0,10,94,66,0,0,24,0,60,874,34,0,13,23,98,68,692
104,06,025701,30,36,138,48,32,0,58,176,32,0,0,9,18,42,841,29,0,0,43,17,133,487
105,06,025702,0,0,67,88,26,0,10,140,20,0,0,31,10,40,633,89,71,0,8,6,27,305
106,06,031201,19,78,236,15,17,12,51,236,48,11,0,101,12,157,1330,33,18,0,25,48,213,925
107,06,031202,13,37,80,29,41,0,0,88,44,0,0,106,0,51,592,24,12,0,14,12,41,441
108,06,031301,6,54,130,59,28,0,28,200,44,36,0,66,0,10,958,65,0,0,25,102,105,598
109,06,031100,77,61,215,225,49,0,0,212,179,0,0,29,0,71,1483,64,16,0,0,41,244,1114
110,06,032802,0,89,60,130,10,0,80,179,12,31,0,98,42,6,994,77,12,25,0,57,86,548
111,06,032901,0,88,213,75,37,39,20,280,12,0,9,53,0,119,1290,152,0,0,0,114,79,829
112,06,032902,0,40,76,153,6,0,9,160,31,6,0,41,0,19,894,108,0,56,65,26,98,490
113,06,033203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,06,033204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,06,042601,8,0,35,34,57,0,0,69,19,0,0,6,0,19,380,49,0,0,9,17,58,245
116,06,042602,0,22,50,0,17,0,7,71,6,0,0,0,0,68,370,37,0,0,6,44,42,249
117,06,047801,7,104,134,26,0,0,33,221,50,14,10,43,0,51,806,22,0,0,0,47,44,499
118,06,047802,0,73,87,38,0,0,31,87,52,0,0,8,0,31,568,40,13,0,0,56,52,397
119,06,061100,23,0,0,0,0,0,0,19,0,0,0,0,0,0,85,0,0,0,25,18,0,18
120,06,061200,10,58,136,29,0,0,25,17,9,0,0,24,0,25,426,50,0,0,0,12,31,324
121,06,061400,26,89,193,42,29,0,0,95,99,0,0,69,0,46,1023,71,0,0,0,97,167,831
122,06,980200,0,3,0,4,0,0,3,3,0,0,0,0,0,9,43,9,0,0,0,4,8,28
123,06,980300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,06,980401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,06,980501,0,23,4,19,0,0,0,4,4,0,0,0,0,4,71,0,0,0,0,13,0,67
126,06,980600,10,5,23,48,0,0,5,0,0,0,0,0,0,0,101,5,0,0,0,5,0,81
127,06,980900,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5,11
128,06,990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,06,026404,2,47,39,29,4,0,3,101,0,0,0,21,0,21,316,4,0,0,8,17,20,198
130,06,030600,11,55,82,51,33,0,0,129,38,0,4,95,0,44,764,42,20,0,0,110,50,558
131,06,031000,0,42,231,179,13,0,11,68,45,0,0,60,20,25,1033,72,9,35,14,108,101,804
132,06,033201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,06,011100,9,82,34,0,0,0,0,0,47,0,0,0,0,33,347,89,0,0,0,14,39,249
134,06,011700,0,10,34,0,0,0,0,0,0,0,0,0,0,12,75,0,0,0,8,11,0,67
135,06,011901,12,10,27,41,0,0,7,50,21,0,0,0,16,12,243,9,0,0,0,0,38,149
136,06,011902,0,0,13,0,39,0,7,29,0,0,0,0,0,0,116,0,0,0,0,0,28,80
137,06,012201,0,0,60,14,0,0,0,12,0,0,0,0,0,12,202,13,0,0,0,91,0,177
138,06,012202,0,0,0,0,0,0,0,0,10,0,0,0,0,11,21,0,0,0,0,0,0,21
139,06,012301,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
140,06,023400,0,67,78,7,22,0,40,61,26,0,0,42,0,0,437,22,5,5,4,21,37,300
141,06,016500,16,50,75,72,0,0,0,62,27,0,0,49,0,60,504,0,0,42,0,23,28,384
142,06,030700,16,135,146,238,35,18,48,425,148,0,0,162,0,180,2201,164,24,23,12,178,249,1489
143,06,035100,30,128,141,141,35,0,61,315,126,0,18,129,0,123,1647,128,0,16,13,83,160,1066
144,06,013000,30,15,118,37,16,0,15,108,40,0,0,60,14,32,726,19,15,30,74,43,60,421
145,06,026002,3,5,210,45,5,0,28,116,32,0,5,59,0,71,706,39,0,0,0,43,45,515
146,06,026402,17,72,123,74,48,0,11,209,30,0,0,21,0,47,903,11,11,40,22,76,91,582
147,06,030301,0,62,97,104,108,0,18,325,38,0,19,59,0,33,1275,107,0,8,20,99,178,778
148,06,030800,0,69,317,294,70,8,63,276,135,0,0,34,0,60,1797,67,28,8,28,156,184,1327
149,06,025402,0,11,227,76,8,0,7,76,93,0,0,15,0,68,782,18,0,0,10,119,54,671
150,06,026200,0,63,261,144,50,0,51,212,48,7,8,78,0,68,1293,46,6,0,6,141,104,957
151,06,021600,38,26,272,103,29,0,11,157,55,0,0,135,8,104,1331,23,11,0,59,184,116,1024
152,06,030900,29,158,432,158,89,0,14,329,254,15,0,60,0,78,2053,76,0,21,39,141,160,1530
153,06,047901,59,90,164,151,28,0,101,220,33,0,0,66,0,42,1324,158,0,26,27,72,87,733
154,06,016600,14,37,63,11,0,0,0,14,22,0,0,17,0,72,344,13,0,0,0,37,44,303
155,06,017902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,06,021400,10,42,92,95,79,0,31,136,35,0,0,22,0,22,702,18,0,0,0,75,45,507
157,06,021700,26,12,159,61,19,0,60,296,109,0,6,15,17,64,1198,24,22,11,19,142,136,717
158,06,022802,0,0,23,16,5,0,0,29,7,22,0,0,0,6,174,32,0,4,0,22,8,87
159,06,022901,0,14,84,58,10,0,20,72,8,0,0,41,0,0,348,0,0,0,13,0,28,243
160,06,022902,6,50,33,70,22,19,6,34,3,0,0,29,0,71,432,9,0,0,0,41,39,377
161,06,022903,7,41,106,23,0,0,16,40,0,0,8,56,0,30,420,23,0,8,0,20,42,318
162,06,023003,0,116,112,44,61,0,18,99,52,0,0,48,0,38,857,45,0,23,8,124,69,664
163,06,026403,20,54,126,46,6,0,0,67,12,28,31,0,0,12,581,113,19,19,8,8,12,276
164,06,030201,11,0,69,81,15,0,49,86,55,0,10,45,0,18,536,37,10,7,0,15,28,326
165,06,030302,16,73,63,139,53,0,29,191,106,0,0,59,0,64,1012,27,7,0,19,57,109,723
166,06,030400,12,45,129,153,159,0,21,407,77,0,0,53,21,105,1594,69,10,0,26,150,157,1028
167,06,042800,10,34,170,83,65,0,0,147,43,0,0,10,4,23,746,41,0,0,34,27,55,510
168,06,012302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0
169,06,012401,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,13
170,06,012402,0,0,3,0,0,0,0,15,69,0,0,0,0,0,139,0,0,0,0,21,31,124
171,06,012501,0,11,13,0,0,0,0,0,0,0,0,11,0,0,35,0,0,0,0,0,0,35
172,06,012502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,06,012601,0,9,33,26,38,0,41,32,27,11,0,0,0,33,294,5,0,0,0,15,24,205
174,06,012602,49,15,29,42,26,0,26,38,36,12,0,22,0,70,497,21,0,0,45,17,49,306
175,06,012901,0,45,14,59,11,0,39,13,63,12,0,0,0,6,322,4,20,0,0,14,22,234
176,06,012902,7,31,108,74,20,0,0,69,8,0,0,10,0,71,577,7,0,0,49,123,0,445
177,06,013101,0,0,70,90,24,0,0,78,8,0,0,39,0,55,510,10,15,0,42,5,74,365
178,06,013102,0,18,75,9,17,0,37,61,39,16,20,0,0,0,336,0,0,0,22,0,22,180
179,06,015801,0,92,14,0,0,0,12,11,92,0,0,0,3,95,370,0,0,0,2,19,30,342
180,06,015802,28,18,36,21,14,0,10,0,21,0,0,0,0,23,232,0,0,0,0,11,50,194
181,06,016801,0,2,58,42,67,0,0,15,26,0,0,23,0,15,314,21,0,0,16,15,14,262
182,06,016802,0,15,54,38,11,0,6,5,58,0,0,0,0,28,311,37,0,0,0,34,25,263
183,06,017101,0,35,95,19,74,0,43,33,112,15,0,25,0,42,647,16,0,0,0,58,80,540
184,06,047701,7,45,95,0,7,0,57,207,28,0,0,34,0,89,723,39,7,0,0,21,87,406
185,06,047702,49,45,59,26,12,6,15,114,43,0,0,14,4,30,656,53,14,29,34,45,64,344
186,06,060502,0,34,65,26,7,0,0,4,10,0,0,0,0,6,174,10,0,6,0,0,6,154
187,06,060700,0,224,388,85,21,12,0,61,92,0,25,74,14,115,1436,18,0,0,25,153,129,1293
188,06,047902,11,63,133,32,47,30,0,171,31,0,0,35,21,45,749,48,8,0,0,31,43,490
189,06,060400,0,8,32,9,12,0,0,18,10,0,0,10,0,11,188,0,0,0,8,42,28,162
190,06,010900,0,63,123,18,6,0,53,106,76,17,0,36,0,29,637,16,0,0,0,27,67,445
191,06,011800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
192,06,012100,12,0,0,0,0,0,0,15,17,0,0,20,0,16,104,0,13,0,0,0,11,64
193,06,012800,0,62,235,55,30,0,9,160,46,0,0,0,0,38,801,51,28,8,16,33,30,529
194,06,015500,13,0,44,11,0,0,14,40,0,0,0,0,0,0,243,28,13,0,0,0,80,135
195,06,016100,0,14,25,9,0,0,0,35,0,0,0,10,0,0,116,0,0,0,10,0,13,71
196,06,016300,0,0,66,24,33,0,0,11,23,0,0,28,0,60,375,9,0,13,15,42,51,327
