,state,tract,B25091_017E,B25091_010E,B25091_011E,B25091_005E,B25091_003E,B25091_012E,B25091_016E,B25091_014E,B25091_004E,B25091_021E,B25091_020E,B25091_009E,B25091_023E,B25091_008E,B25091_001E,B25091_015E,B25091_018E,B25091_019E,B25091_022E,B25091_007E,B25091_006E,B25091_002E
78,06,016801,0,10,43,34,66,0,9,0,33,0,0,39,0,10,296,21,0,0,0,17,14,266
79,06,016802,13,45,38,68,0,0,7,7,33,0,0,8,0,28,323,8,0,0,0,49,19,288
80,06,017101,0,40,78,53,109,0,18,79,73,0,7,39,0,25,659,35,0,0,0,21,82,520
81,06,017102,9,0,30,83,78,0,37,46,59,0,7,14,7,57,561,5,0,9,10,74,36,431
82,06,017801,0,34,51,19,65,0,0,0,0,24,0,90,11,59,418,0,0,0,11,0,54,372
83,06,016000,14,33,60,37,22,0,20,16,17,7,0,8,13,28,473,72,4,9,35,22,56,283
84,06,010500,28,30,37,87,9,0,20,40,0,0,0,0,0,10,371,7,8,0,0,33,62,268
85,06,011300,20,0,9,28,10,0,19,45,0,0,0,8,0,0,181,0,0,9,8,9,16,80
86,06,015200,0,39,54,51,0,0,106,38,22,0,0,0,0,36,601,30,0,0,29,88,108,398
87,06,017700,0,4,40,13,6,0,3,0,5,0,0,0,0,3,116,19,0,0,0,5,18,94
88,06,022702,0,50,16,33,45,0,7,57,34,0,0,13,9,20,359,0,0,0,0,43,32,286
89,06,022801,19,50,135,98,60,0,1,48,90,0,8,38,0,68,802,16,0,0,27,92,52,683
90,06,023103,0,0,10,15,0,0,8,0,6,4,0,14,0,0,62,0,0,0,0,0,5,50
91,06,025900,0,132,62,35,30,0,57,259,34,18,8,43,0,58,1046,41,9,0,35,49,176,619
92,06,026003,7,58,163,78,25,0,14,110,104,0,7,22,0,27,892,93,30,8,0,40,106,623
93,06,017601,0,82,16,52,0,0,0,35,47,0,0,19,0,58,431,26,0,0,21,30,45,349
94,06,020100,0,48,36,111,35,0,0,11,37,0,0,89,0,87,597,0,0,8,34,37,64,544
95,06,020600,24,14,184,102,79,0,14,144,108,0,18,25,12,124,1049,15,0,0,16,76,94,806
96,06,020900,0,11,29,6,26,8,0,27,17,0,0,7,0,57,250,0,0,10,0,9,43,213
97,06,021800,22,27,54,116,42,8,30,228,108,18,0,64,0,63,1090,35,23,0,19,68,165,715
98,06,022600,0,38,67,66,36,0,0,4,41,0,5,48,0,27,432,5,0,0,0,49,46,418
99,06,023102,0,115,89,31,0,0,0,60,26,20,0,13,0,57,520,16,0,0,0,44,49,424
100,06,025100,6,117,154,163,22,7,22,142,61,0,6,19,7,70,982,34,0,0,10,45,97,755
101,06,017000,0,40,90,164,18,0,15,74,40,0,0,52,13,66,1142,95,21,18,104,143,189,802
102,06,018000,0,9,159,56,34,0,9,0,45,0,0,44,0,22,613,9,0,0,10,58,158,585
103,06,021500,19,96,125,132,30,0,49,98,118,0,0,54,17,81,1137,34,0,0,0,90,194,920
104,06,022803,0,70,97,43,10,0,10,23,61,0,9,43,0,52,552,23,0,0,0,62,49,487
105,06,016600,15,30,60,9,0,0,14,10,65,6,0,16,0,97,502,28,0,0,0,58,94,429
106,06,017902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,06,021400,10,42,106,117,67,0,19,193,78,0,0,51,0,22,891,7,10,0,0,91,78,652
108,06,021700,12,30,126,133,31,0,41,218,79,11,7,13,0,100,1219,12,11,16,27,137,215,864
109,06,022802,0,0,15,11,6,0,0,21,6,17,0,23,0,6,166,26,0,6,0,23,6,96
110,06,022901,9,36,17,51,8,0,21,82,33,0,0,16,11,7,346,0,0,0,17,0,38,206
111,06,022902,0,27,23,46,21,0,0,50,13,0,0,31,0,46,345,32,0,0,0,27,29,263
112,06,022903,6,19,87,23,0,0,13,85,42,0,7,30,0,50,478,20,8,6,0,50,32,333
113,06,023003,13,90,113,96,31,0,14,115,68,0,0,49,0,57,922,33,0,15,12,114,102,720
114,06,026403,16,60,118,21,9,0,0,158,15,0,28,0,0,11,583,85,7,16,6,18,15,267
115,06,030201,0,0,44,101,0,0,36,70,37,0,10,34,0,17,462,29,9,8,0,39,28,300
116,06,030302,48,59,91,149,42,0,38,241,130,0,0,48,0,80,1133,31,17,0,8,63,88,750
117,06,030400,0,35,61,199,217,0,39,294,114,10,0,74,22,98,1536,51,33,8,37,123,121,1042
118,06,026404,3,13,66,9,16,0,4,64,9,0,0,39,0,24,350,34,8,0,13,25,23,224
119,06,030600,0,17,67,82,67,0,0,137,53,0,6,54,0,59,751,40,24,0,6,73,66,538
120,06,031000,0,53,184,160,23,0,21,129,37,0,0,49,16,21,992,50,7,8,9,124,101,752
121,06,033201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,06,011100,31,36,56,30,0,0,0,24,35,0,0,0,0,56,395,115,0,0,0,12,0,225
123,06,011700,0,0,10,18,0,0,0,8,0,0,0,0,0,0,43,0,0,0,7,0,0,28
124,06,042800,21,24,111,64,60,0,7,128,61,5,3,26,6,34,691,45,0,0,36,31,29,440
125,06,023400,0,85,34,13,14,0,29,42,23,0,0,25,4,6,382,38,5,7,6,45,6,251
126,06,016500,0,22,65,78,0,0,0,97,84,0,0,38,0,81,614,21,0,39,20,42,27,437
127,06,030700,11,191,241,234,39,19,55,384,186,0,0,120,0,141,2141,201,0,16,0,117,186,1474
128,06,035100,21,58,154,89,66,0,34,308,195,18,22,112,0,141,1678,118,0,19,31,81,211,1107
129,06,013000,45,0,120,75,17,0,13,80,36,0,0,44,0,28,637,29,17,16,46,43,28,391
130,06,026002,3,16,147,53,38,0,14,84,57,0,5,113,0,56,746,66,0,0,5,32,57,569
131,06,026402,15,103,110,91,8,0,9,142,61,0,0,15,0,70,816,16,7,0,25,81,63,602
132,06,030301,0,117,120,106,155,0,62,271,74,0,0,35,0,38,1355,33,0,68,19,93,164,902
133,06,030800,0,83,234,275,74,10,54,335,167,0,0,27,0,66,1727,66,44,3,15,195,79,1210
134,06,025402,0,36,145,143,10,0,7,102,116,8,0,15,0,59,823,27,0,0,7,104,44,672
135,06,026200,0,98,270,108,80,0,66,184,33,9,6,74,7,60,1339,97,15,0,7,102,123,948
136,06,021600,19,49,108,128,77,0,51,192,95,0,0,122,12,43,1317,15,0,10,61,208,127,957
137,06,030900,55,74,457,123,121,0,0,253,183,0,0,83,0,144,2040,53,16,10,26,250,192,1627
138,06,047901,62,46,158,195,80,0,111,243,62,16,0,76,21,83,1537,79,4,13,56,36,196,932
139,06,031302,28,87,269,77,26,34,71,109,47,0,0,154,0,130,1272,95,0,15,21,50,59,933
140,06,032601,20,11,53,33,7,0,51,172,28,0,0,9,0,70,708,56,0,0,21,104,73,388
141,06,032602,53,12,91,63,10,0,7,166,7,23,0,30,15,20,673,46,7,0,10,59,54,346
142,06,032801,18,29,58,81,0,8,33,279,63,0,0,0,0,49,791,50,0,11,0,38,74,400
143,06,032802,0,107,74,80,10,0,59,135,43,41,0,63,8,54,949,72,0,19,21,63,100,594
144,06,032901,0,42,162,127,73,0,34,276,52,0,10,67,0,114,1240,106,11,9,10,90,57,784
145,06,032902,0,72,119,87,5,0,32,225,22,20,0,32,0,36,989,24,0,38,119,54,104,531
146,06,033203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,06,033204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,06,042601,9,0,54,48,34,0,0,94,9,0,0,19,0,14,375,23,0,15,39,8,9,195
149,06,042602,10,15,36,11,21,0,18,80,23,0,0,8,0,84,437,27,0,0,16,45,43,286
150,06,047801,25,25,81,39,0,0,35,182,43,15,10,99,0,40,708,30,0,0,15,46,23,396
151,06,047802,0,63,88,13,0,0,21,87,10,11,0,17,0,28,561,59,15,0,6,44,99,362
152,06,061100,27,0,0,0,0,6,0,0,0,8,0,0,0,0,84,0,0,8,24,11,0,17
153,06,061200,10,68,108,27,0,21,5,51,9,0,0,25,0,32,465,43,0,0,0,46,20,356
154,06,061400,14,126,64,79,14,24,0,156,115,0,0,14,0,125,1154,54,0,0,0,111,258,930
155,06,980200,0,4,0,9,0,0,4,4,0,0,0,0,0,0,25,0,0,0,0,4,0,17
156,06,980300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,06,980401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,06,980501,0,4,4,27,4,0,0,18,8,0,0,0,0,4,83,0,0,0,0,14,0,65
159,06,980600,12,5,19,25,0,0,6,5,5,0,0,0,0,0,103,11,5,0,0,5,5,64
160,06,980900,0,0,5,6,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,6,17
161,06,990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,06,047701,14,92,90,8,8,0,45,184,23,0,0,30,0,24,717,45,0,0,37,24,93,392
163,06,047702,26,88,26,18,30,8,47,99,53,0,13,19,6,62,685,85,10,32,10,15,38,357
164,06,060502,0,29,65,24,7,0,0,9,0,0,0,4,0,15,202,24,0,11,0,10,4,158
165,06,060700,0,137,529,233,10,0,0,0,125,0,14,77,0,16,1524,24,0,0,21,180,158,1465
166,06,047902,11,87,125,47,32,0,19,132,18,0,0,66,20,26,721,45,9,0,0,34,50,485
167,06,060400,0,14,32,15,0,0,0,25,11,0,0,0,0,8,155,8,0,0,7,22,13,115
168,06,010900,26,55,75,46,51,0,72,128,51,18,0,25,0,17,665,29,0,0,16,56,0,376
169,06,011800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0
170,06,012100,10,0,0,0,0,0,0,16,15,0,0,14,0,32,120,0,0,0,0,16,17,94
171,06,012800,0,61,127,31,87,0,16,134,43,18,0,0,0,32,734,93,16,12,0,37,27,445
172,06,015500,0,0,61,0,0,0,13,15,0,0,0,0,0,0,269,59,0,0,0,0,121,182
173,06,016100,0,14,0,13,0,0,0,48,0,0,0,31,0,0,179,0,12,0,9,0,52,110
174,06,016300,0,26,43,29,60,0,14,39,31,0,0,0,0,82,401,0,0,13,14,50,0,321
175,06,012000,0,0,18,16,0,0,0,0,0,16,0,0,0,0,65,0,0,0,0,15,0,49
176,06,012700,0,51,76,25,17,0,0,102,0,55,0,19,20,0,443,0,19,0,0,44,15,247
177,06,013200,0,0,307,66,68,0,0,180,127,17,0,17,17,15,1067,35,63,37,71,0,47,647
178,06,013300,11,41,137,118,24,0,26,154,101,9,0,58,16,21,925,62,12,0,18,57,60,617
179,06,013500,5,34,28,40,16,0,8,36,40,0,0,0,0,20,299,16,17,0,0,18,21,217
180,06,015300,0,8,53,42,12,0,18,34,47,0,0,27,0,10,307,11,6,0,5,22,12,233
181,06,016700,0,90,110,120,0,0,0,18,113,0,0,29,0,45,680,0,13,21,0,22,99,628
182,06,020200,0,68,81,167,0,0,35,32,23,0,10,0,0,46,529,15,0,0,0,37,15,437
183,06,020500,0,97,54,50,20,0,8,28,77,0,17,18,0,70,530,9,0,0,0,17,65,468
184,06,021000,45,0,62,60,36,0,0,24,53,63,0,81,0,64,557,13,0,0,0,14,42,412
185,06,023001,38,8,171,68,17,0,34,168,54,8,9,28,0,74,919,126,5,0,8,33,70,523
186,06,035202,20,81,181,63,5,0,11,56,29,0,7,0,0,29,599,35,8,0,0,37,37,462
187,06,042700,14,9,76,87,16,0,26,140,18,16,13,18,16,43,779,47,38,0,68,91,43,401
188,06,060100,0,0,0,0,0,0,0,23,0,0,0,0,0,0,23,0,0,0,0,0,0,0
189,06,031400,19,80,308,70,14,8,16,132,116,8,17,50,0,81,1172,103,0,7,0,38,105,870
190,06,040100,10,18,76,19,43,0,32,102,25,0,0,19,0,0,404,32,0,11,17,0,0,200
191,06,023200,5,15,208,56,23,0,14,58,33,12,8,134,0,33,721,42,9,0,29,16,26,544
192,06,030102,0,85,130,41,56,0,16,167,53,0,23,38,0,103,1046,73,0,0,59,126,76,708
193,06,032700,108,28,173,124,28,0,38,224,91,0,15,58,12,113,1585,113,14,55,43,132,216,963
194,06,035201,0,29,197,152,31,0,69,156,18,10,34,75,0,88,1224,62,8,53,31,110,101,801
195,06,035400,24,91,115,81,44,0,13,311,92,0,0,86,0,41,1401,130,46,21,15,90,201,841
196,06,015900,55,0,62,25,0,0,13,80,56,0,0,20,10,0,476,16,16,0,15,93,15,271
