,state,tract,B25091_017E,B25091_010E,B25091_011E,B25091_005E,B25091_003E,B25091_012E,B25091_016E,B25091_014E,B25091_004E,B25091_021E,B25091_020E,B25091_009E,B25091_023E,B25091_008E,B25091_001E,B25091_015E,B25091_018E,B25091_019E,B25091_022E,B25091_007E,B25091_006E,B25091_002E
24,06,030400,17,63,136,113,87,0,38,290,251,22,0,49,0,62,1563,60,9,10,26,85,245,1091
25,06,026004,15,68,121,85,8,0,45,224,94,0,0,41,0,26,897,38,12,0,13,56,51,550
26,06,030101,0,28,57,24,19,0,0,120,79,38,0,68,0,20,584,56,0,0,26,34,15,344
27,06,033000,117,142,175,156,36,0,35,415,157,35,17,32,0,48,1734,115,0,18,15,79,142,967
28,06,025403,0,20,90,120,58,13,0,145,117,17,0,40,0,50,861,51,0,22,11,63,44,615
29,06,026401,12,18,158,94,11,0,29,174,41,0,0,23,0,83,786,76,18,0,0,35,14,477
30,06,030202,13,20,73,61,16,0,32,127,56,0,0,14,0,18,564,92,0,0,0,42,0,300
31,06,035300,74,181,150,22,14,0,126,410,152,67,0,36,0,90,1718,102,11,45,0,193,45,883
32,06,047600,23,28,43,127,29,15,75,134,62,0,14,22,0,101,878,51,34,50,14,27,29,483
33,06,010600,0,15,58,12,10,0,0,52,0,9,0,0,0,0,221,17,0,30,10,8,0,103
34,06,061000,49,52,238,77,40,9,36,105,41,7,10,9,7,42,1037,104,0,0,24,108,79,695
35,06,020300,0,11,72,88,21,0,0,122,35,0,0,11,0,24,505,11,9,0,28,53,20,335
36,06,020700,0,18,55,89,49,0,0,93,139,0,0,36,0,43,651,0,0,0,0,17,112,558
37,06,020800,0,12,131,32,0,0,0,71,44,0,0,0,0,19,431,17,0,0,0,42,63,343
38,06,021100,8,71,56,79,36,0,61,197,105,0,0,18,0,19,897,40,36,33,8,47,83,514
39,06,021200,26,34,98,109,56,0,13,111,149,0,0,43,0,9,851,26,0,0,21,80,76,654
40,06,021300,13,5,117,64,50,0,14,68,101,0,0,9,0,23,681,6,0,0,18,55,138,562
41,06,010700,0,0,57,0,0,0,0,18,13,0,0,0,33,0,136,15,0,0,0,0,0,70
42,06,016200,0,58,41,60,17,0,0,7,64,0,0,10,0,0,291,0,0,0,0,26,8,284
43,06,016900,10,7,22,51,30,0,11,68,59,8,0,9,0,18,457,20,20,0,27,51,46,293
44,06,025200,16,0,183,148,197,0,0,164,155,0,17,86,0,44,1327,32,14,0,13,138,120,1071
45,06,010100,0,0,25,10,13,0,0,30,30,0,0,0,13,0,171,10,0,0,30,0,10,88
46,06,011200,0,9,18,106,33,0,20,145,31,0,9,18,0,16,538,0,10,26,76,0,21,252
47,06,013400,19,18,82,86,76,0,19,36,152,0,0,0,0,37,648,35,33,0,0,21,34,506
48,06,015100,47,27,85,37,0,0,0,54,10,0,0,0,0,62,526,14,26,0,38,43,83,347
49,06,015700,0,89,82,71,46,0,25,183,44,0,0,0,0,31,941,40,115,0,0,92,123,578
50,06,016400,22,10,30,56,77,0,0,31,0,0,0,12,0,28,384,13,0,0,0,53,52,318
51,06,061500,0,0,223,479,319,0,60,186,486,0,0,103,0,297,3259,346,56,0,111,302,291,2500
52,06,010300,0,44,49,39,6,0,0,74,96,0,8,11,0,0,473,16,0,0,44,36,50,331
53,06,011000,0,0,15,85,13,0,30,42,99,0,0,0,17,0,471,87,0,0,0,0,83,295
54,06,015400,0,100,37,82,56,0,0,170,45,28,0,22,16,0,882,28,24,0,79,107,88,537
55,06,010400,16,65,127,38,51,0,76,186,24,0,0,17,0,21,939,100,31,18,75,57,37,437
56,06,025500,14,111,246,300,139,0,26,395,68,0,20,89,0,76,1945,118,0,17,18,200,108,1337
57,06,017802,23,19,34,93,43,0,51,49,66,0,0,0,0,42,629,17,0,0,0,53,139,489
58,06,025600,22,68,112,137,52,0,38,230,53,10,0,54,0,73,1152,80,9,29,18,110,57,716
59,06,025800,0,5,26,31,18,0,9,94,26,0,0,20,0,11,336,19,0,0,17,48,12,197
60,06,026001,36,95,171,79,42,0,45,160,58,11,0,62,0,79,966,18,14,0,33,23,40,649
61,06,045100,12,3,71,110,64,0,9,193,48,0,0,42,0,38,823,66,0,30,18,35,84,495
62,06,045200,51,16,75,82,49,0,0,253,113,0,0,0,20,35,976,10,50,21,61,91,49,510
63,06,026100,103,23,159,66,43,0,39,301,40,12,0,103,0,18,1195,62,10,9,0,102,105,659
64,06,023300,7,33,76,72,24,13,9,49,38,0,0,87,0,50,576,6,5,0,19,32,56,481
65,06,025300,0,43,75,84,48,0,0,168,140,0,0,31,0,59,832,22,0,25,6,64,67,611
66,06,025401,12,120,42,92,36,0,0,58,49,10,0,26,0,32,638,0,0,0,0,76,85,558
67,06,026301,13,19,159,49,9,0,73,218,87,13,0,0,10,26,859,57,0,0,0,53,73,475
68,06,026302,0,52,92,41,22,0,37,221,61,0,0,54,8,57,935,66,18,0,31,55,120,554
69,06,026303,43,7,86,105,6,0,29,209,40,0,0,18,0,59,829,92,11,0,16,46,62,429
70,06,030500,0,9,120,110,19,0,50,123,38,11,0,19,10,34,730,27,0,0,12,59,89,497
71,06,031100,9,62,105,298,90,0,37,191,110,0,0,56,0,84,1549,130,0,0,0,198,179,1182
72,06,020401,8,9,150,124,52,0,29,133,56,0,0,12,0,57,797,21,0,0,9,101,36,597
73,06,020402,14,0,109,86,68,30,14,100,71,0,0,16,0,0,669,42,0,0,0,29,90,499
74,06,022704,6,27,68,118,89,0,0,138,169,10,9,46,0,8,976,30,0,0,25,111,122,758
75,06,025701,0,24,131,114,24,0,0,261,85,12,12,5,12,58,1065,128,0,0,12,67,120,628
76,06,025702,13,20,160,31,0,0,8,204,19,21,0,9,0,56,702,63,0,0,0,70,28,393
77,06,031201,60,68,149,84,37,0,49,246,49,34,9,10,55,48,1101,62,15,9,0,49,68,562
78,06,031202,37,59,87,89,15,0,14,53,48,0,0,22,0,66,627,29,0,0,18,27,63,476
79,06,031301,0,29,67,143,23,0,23,214,100,0,0,59,15,115,1000,73,8,0,27,72,32,640
80,06,012000,0,0,18,0,17,0,0,8,0,0,0,0,0,4,61,0,0,0,0,14,0,53
81,06,012700,0,0,95,58,46,0,32,116,70,46,80,0,0,0,697,48,24,0,0,82,0,351
82,06,013200,0,25,82,71,122,0,15,113,78,14,0,30,33,0,767,53,18,0,11,87,15,510
83,06,013300,0,39,106,81,96,0,47,155,140,0,0,60,0,50,941,31,5,0,42,35,54,661
84,06,013500,4,9,24,107,36,0,28,48,17,7,0,17,0,8,402,27,10,0,16,0,44,262
85,06,015300,8,25,85,38,40,0,0,43,22,5,0,22,0,29,371,9,5,0,0,6,34,301
86,06,016700,0,14,41,141,95,0,0,27,104,0,0,0,0,41,668,0,15,23,14,103,50,589
87,06,020200,30,6,19,162,55,0,37,137,24,0,13,0,0,25,623,13,39,0,0,49,14,354
88,06,020500,0,22,53,52,27,0,26,119,15,0,0,21,0,52,572,44,0,12,11,43,75,360
89,06,021000,36,21,33,137,23,0,0,87,55,0,0,11,0,43,530,17,0,0,0,56,11,390
90,06,023001,30,44,138,81,39,9,21,264,21,26,0,26,0,34,990,38,8,9,59,42,101,535
91,06,035202,0,7,148,103,32,0,18,141,29,0,10,16,0,48,680,10,17,0,0,7,94,484
92,06,042700,0,31,34,48,17,0,14,176,15,16,0,0,12,61,679,86,60,0,51,44,14,264
93,06,060100,0,0,0,0,0,0,12,0,12,0,0,0,0,0,34,0,0,0,0,10,0,22
94,06,031400,39,104,272,109,34,8,14,195,115,44,0,66,0,12,1335,84,6,19,0,66,148,934
95,06,040100,0,20,25,50,10,0,57,82,25,29,8,5,0,40,520,20,16,0,14,73,46,294
96,06,023200,9,9,155,75,40,4,12,131,33,0,0,62,0,48,743,16,0,0,0,66,83,575
97,06,030102,20,40,54,98,45,18,18,181,90,14,19,112,0,0,1137,128,18,0,73,134,75,666
98,06,032700,17,122,273,272,0,0,77,362,143,0,0,14,38,49,1779,60,19,10,45,40,238,1151
99,06,035201,20,59,264,132,20,0,10,295,112,34,0,89,0,17,1351,52,12,25,11,108,91,892
100,06,035400,16,41,149,221,73,0,55,414,76,13,40,94,0,124,1705,61,0,29,51,32,216,1026
101,06,015900,10,0,93,15,18,0,36,53,125,22,0,44,0,0,611,48,0,0,16,75,56,426
102,06,016000,14,18,66,45,5,9,9,30,73,11,0,11,0,17,407,19,9,0,8,9,54,307
103,06,010500,10,44,21,15,13,0,13,48,5,10,0,29,0,16,313,30,0,0,9,14,36,193
104,06,011300,0,0,0,42,9,0,10,8,0,0,0,10,0,0,164,9,0,10,9,11,46,118
105,06,015200,0,6,20,63,16,0,66,63,0,0,18,27,0,21,474,26,0,31,57,35,25,213
106,06,017700,0,5,5,19,11,0,0,14,24,0,0,5,0,11,147,0,0,0,17,0,36,116
107,06,022702,15,12,54,72,74,0,4,64,19,0,0,6,0,8,420,8,13,0,0,14,57,316
108,06,022801,15,36,45,100,48,20,0,46,86,0,8,20,11,98,741,24,11,0,8,87,78,618
109,06,023103,0,0,16,16,0,0,0,10,17,0,0,11,0,0,113,0,0,0,0,34,9,103
110,06,025900,12,141,154,38,20,0,13,178,138,0,0,13,0,30,1120,63,33,0,78,62,147,743
111,06,026003,13,71,77,64,58,0,39,183,95,0,7,55,0,6,959,97,9,0,9,39,137,602
112,06,011901,39,40,67,29,21,10,9,37,35,9,0,15,0,18,431,10,0,0,9,31,52,318
113,06,011902,0,0,20,10,0,0,0,9,17,0,0,0,0,9,128,23,0,0,12,28,0,84
114,06,012201,0,15,10,38,0,0,0,14,38,0,0,0,0,0,115,0,0,0,0,0,0,101
115,06,012202,0,20,0,33,0,0,0,23,0,0,0,0,0,10,99,0,0,0,0,0,13,76
116,06,012301,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0
117,06,012302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,06,012401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,06,012402,0,0,40,0,0,0,0,24,0,0,0,16,0,0,144,0,0,0,36,28,0,84
120,06,012501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,15,0,15,0,22,13,35
121,06,012502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0
122,06,012601,0,0,34,33,11,0,0,63,51,35,0,0,0,13,319,13,0,0,23,30,13,185
123,06,012901,0,8,29,31,20,0,0,84,59,0,0,22,0,35,323,6,0,0,5,10,14,228
124,06,012902,0,12,108,32,9,20,85,20,47,0,12,30,0,0,460,0,0,0,0,41,44,343
125,06,013101,0,14,42,25,13,0,0,61,62,0,11,0,0,54,413,0,0,0,13,64,54,328
126,06,013102,0,0,67,18,27,0,3,71,23,8,0,31,0,17,327,10,9,0,17,19,7,209
127,06,015801,14,31,67,101,14,0,31,12,74,8,8,0,0,27,536,16,0,21,20,49,43,406
128,06,015802,0,25,33,38,7,0,0,25,9,0,0,38,0,46,304,25,0,9,0,12,37,245
129,06,016801,0,9,22,82,12,0,9,0,57,0,0,28,0,35,418,15,0,8,0,65,76,386
130,06,016802,0,53,60,73,30,0,12,18,31,0,0,30,0,30,450,0,0,0,0,83,30,420
131,06,017101,6,31,50,95,56,0,18,137,39,11,0,34,0,33,757,74,8,0,8,103,54,495
132,06,017102,19,56,41,125,75,0,22,117,45,0,0,17,39,29,701,0,0,0,0,65,51,504
133,06,017801,0,34,17,84,59,0,18,53,16,0,0,42,0,30,517,0,0,0,23,102,39,423
134,06,012602,31,17,102,35,50,0,9,33,46,0,12,0,0,7,416,26,0,0,8,13,27,297
135,06,031302,34,174,222,62,82,30,38,139,71,0,13,89,0,37,1391,128,9,0,63,101,99,967
136,06,032601,7,71,153,36,0,0,22,123,20,24,19,0,0,31,739,31,0,0,0,111,91,513
137,06,032602,0,34,225,43,22,0,9,157,109,13,0,33,0,38,819,40,10,13,17,40,16,560
138,06,032801,18,17,98,62,48,0,40,234,67,22,0,9,11,35,956,119,11,20,19,65,61,462
139,06,032802,11,104,91,83,39,0,28,220,30,12,0,33,34,69,996,34,0,10,32,27,139,615
140,06,032901,0,63,128,168,61,0,35,296,69,29,8,95,0,70,1358,70,28,18,48,58,114,826
141,06,032902,11,53,85,47,51,34,40,237,50,0,0,9,0,21,1007,130,69,11,19,62,78,490
142,06,033203,0,0,0,0,0,0,0,0,0,0,0,0,0,16,99,19,0,0,39,0,25,41
143,06,033204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,06,042601,11,0,64,86,8,9,82,72,47,0,0,20,17,5,500,29,0,16,9,0,25,264
145,06,042602,47,26,31,0,44,0,21,134,34,0,0,10,0,9,465,18,10,0,27,11,43,208
146,06,047801,8,32,65,59,22,0,27,181,152,19,10,31,0,46,871,61,12,17,52,69,8,484
147,06,047802,20,47,37,58,21,0,15,156,7,0,0,18,0,25,580,28,21,0,53,10,64,287
148,06,061100,7,0,25,0,12,9,0,24,0,0,0,10,0,0,114,17,0,0,10,0,0,56
149,06,061200,0,26,70,77,18,0,0,66,32,0,16,21,8,32,496,46,0,9,0,53,22,351
150,06,061400,0,79,105,234,81,0,0,129,85,0,0,51,0,84,1106,25,46,11,12,58,106,883
151,06,980200,0,0,6,0,0,0,13,6,0,0,0,6,0,0,44,0,0,0,0,7,6,25
152,06,980300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,06,980401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,06,980501,0,0,5,0,0,0,0,10,0,0,0,5,0,5,35,0,0,0,0,0,10,25
155,06,980600,0,0,18,39,0,0,5,30,18,0,0,0,0,9,176,11,0,0,11,35,0,119
156,06,980900,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,11
157,06,990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,06,023400,0,52,114,0,12,9,21,53,55,6,0,9,13,76,552,36,0,0,18,38,40,405
159,06,016500,0,12,33,152,31,0,0,67,71,0,0,43,21,60,663,27,0,34,14,74,24,500
160,06,030700,29,60,235,208,176,0,80,402,190,38,0,53,0,109,2072,107,0,0,12,216,157,1404
161,06,035100,29,0,169,182,176,0,20,432,113,0,49,49,12,38,1767,70,36,0,33,50,309,1086
162,06,013000,37,52,16,65,19,0,17,162,22,0,0,14,0,0,481,57,0,0,20,0,0,188
163,06,026002,26,31,46,90,35,0,10,100,98,0,0,48,23,73,792,35,7,12,20,41,97,559
164,06,026402,10,54,68,45,12,0,61,186,65,0,0,63,0,50,782,55,42,29,0,20,22,399
165,06,030301,14,55,82,191,89,0,113,238,94,28,0,53,0,47,1321,81,10,0,18,142,66,819
166,06,030800,62,46,200,184,106,0,129,459,118,0,14,91,0,40,1703,33,33,0,0,115,73,973
167,06,025402,15,46,39,118,45,9,14,169,75,0,0,0,0,50,762,5,0,0,9,75,93,550
168,06,026200,43,94,156,59,34,0,56,163,77,14,0,72,7,74,1273,105,47,0,0,189,83,838
169,06,021600,19,40,103,110,110,36,38,220,56,18,0,51,0,94,1255,49,36,47,0,67,161,828
170,06,030900,120,106,225,228,158,23,18,292,177,0,0,85,0,124,2169,143,47,17,58,225,123,1474
171,06,047901,68,51,156,113,80,0,56,152,81,36,27,115,17,50,1372,108,0,35,25,57,145,848
172,06,047701,18,86,69,25,0,0,13,102,8,33,11,69,0,0,652,40,20,0,22,32,104,393
173,06,047702,0,67,7,60,34,0,28,129,107,0,7,31,0,18,685,48,0,9,61,39,40,403
174,06,060502,0,50,38,8,9,0,0,18,10,10,0,0,0,12,206,15,0,12,5,10,9,146
175,06,060700,0,148,211,215,215,0,81,169,151,0,0,349,0,128,2157,97,0,0,0,210,183,1810
176,06,047902,17,55,152,19,36,0,24,269,17,14,0,34,0,24,752,17,0,0,0,47,27,411
177,06,060400,15,8,32,7,5,0,18,11,0,0,0,0,0,0,154,10,8,9,0,18,13,83
178,06,010900,21,0,40,50,58,0,13,77,24,0,18,0,26,18,473,27,0,23,0,17,61,268
179,06,011800,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
180,06,012100,0,0,0,0,57,0,0,33,0,0,0,0,0,16,138,0,15,0,0,17,0,90
181,06,012800,6,47,34,57,182,0,12,112,100,0,0,0,0,0,764,53,0,12,35,17,97,534
182,06,020900,12,11,34,35,0,0,10,53,73,0,8,11,0,22,331,8,0,0,0,21,33,240
183,06,021800,26,10,102,107,119,13,39,136,109,30,0,84,0,53,1131,58,23,0,11,49,162,808
184,06,022600,0,31,74,95,37,0,0,14,74,0,0,27,0,49,565,6,0,9,12,41,96,524
185,06,023102,0,56,68,21,42,0,15,126,58,17,0,15,0,13,503,0,0,11,7,20,34,327
186,06,025100,7,69,58,77,132,10,15,170,76,0,0,15,6,10,888,15,0,0,0,65,163,675
187,06,017000,0,31,65,206,30,21,30,175,121,0,0,29,0,38,1111,13,34,0,21,119,178,838
188,06,018000,13,43,43,59,17,12,9,32,70,0,0,28,0,36,561,19,8,9,0,54,109,471
189,06,021500,0,58,185,71,98,0,43,204,230,0,0,0,18,32,1231,68,0,0,15,101,108,883
190,06,022803,0,99,82,34,74,0,8,50,52,0,0,0,0,41,608,61,0,0,0,29,78,489
191,06,015500,0,0,0,19,0,0,19,97,0,0,0,16,0,20,303,82,0,0,33,0,17,72
192,06,016100,0,72,45,0,0,0,0,62,0,0,0,0,0,0,262,0,23,0,0,53,7,177
193,06,016300,0,27,33,60,0,0,12,39,56,0,0,64,0,19,413,12,0,11,0,72,8,339
194,06,017601,0,44,7,28,0,0,109,38,0,0,0,0,0,0,293,12,0,0,0,55,0,134
195,06,020100,0,40,63,33,17,22,30,34,88,0,0,40,0,58,623,81,0,29,0,58,30,449
196,06,020600,0,66,107,103,108,12,29,183,37,0,0,9,0,54,987,40,0,42,0,110,87,693
