,year,label,Category,Attribute,021100,021200,021300,021400,021500,021600
135,2012,ACS5YR,Housing Prices,Rent 100 to 149,0.0,0.0,0.0,0.0,0.0,0.0
136,2012,ACS5YR,Housing Prices,Rent 1000 to 1249,95.0,84.0,89.0,136.0,201.0,127.0
137,2012,ACS5YR,Housing Prices,Rent 1250 to 1499,82.0,84.0,36.0,107.0,144.0,29.0
138,2012,ACS5YR,Housing Prices,Rent 150 to 199,0.0,0.0,0.0,0.0,0.0,0.0
139,2012,ACS5YR,Housing Prices,Rent 1500 to 1999,79.0,157.0,104.0,208.0,359.0,257.0
140,2012,ACS5YR,Housing Prices,Rent 200 to 249,0.0,0.0,0.0,0.0,0.0,11.0
141,2012,ACS5YR,Housing Prices,"Rent 2000 to 2499  (Rent 2000 or more, DEC2000 and ACS2009-2014)",462.0,209.0,222.0,423.0,469.0,221.0
142,2012,ACS5YR,Housing Prices,Rent 250 to 299,0.0,0.0,0.0,0.0,0.0,34.0
143,2012,ACS5YR,Housing Prices,Rent 2500 to 2999 (ACS2015-),15.0,0.0,9.0,0.0,41.0,22.0
144,2012,ACS5YR,Housing Prices,Rent 300 to 349,0.0,0.0,0.0,0.0,0.0,0.0
145,2012,ACS5YR,Housing Prices,Rent 3000 to 3499 (ACS2015-),0.0,0.0,0.0,0.0,0.0,0.0
146,2012,ACS5YR,Housing Prices,Rent 350 to 399,0.0,0.0,0.0,12.0,0.0,0.0
147,2012,ACS5YR,Housing Prices,Rent 3500 or more (ACS2015-),0.0,0.0,0.0,0.0,0.0,0.0
148,2012,ACS5YR,Housing Prices,Rent 400 to 449,0.0,0.0,0.0,0.0,0.0,0.0
149,2012,ACS5YR,Housing Prices,Rent 450 to 499,0.0,0.0,0.0,0.0,0.0,0.0
150,2012,ACS5YR,Housing Prices,Rent 500 to 549,51.0,0.0,0.0,0.0,0.0,0.0
151,2012,ACS5YR,Housing Prices,Rent 550 to 599,0.0,0.0,0.0,10.0,18.0,0.0
152,2012,ACS5YR,Housing Prices,Rent 600 to 649,0.0,0.0,24.0,13.0,0.0,0.0
153,2012,ACS5YR,Housing Prices,Rent 650 to 699,13.0,13.0,32.0,0.0,46.0,0.0
154,2012,ACS5YR,Housing Prices,Rent 700 to 749,0.0,0.0,10.0,24.0,0.0,0.0
155,2012,ACS5YR,Housing Prices,Rent 750 to 799,48.0,0.0,11.0,0.0,0.0,0.0
156,2012,ACS5YR,Housing Prices,Rent 800 to 899,19.0,13.0,9.0,0.0,69.0,26.0
157,2012,ACS5YR,Housing Prices,Rent 900 to 999,24.0,0.0,10.0,51.0,0.0,0.0
158,2012,ACS5YR,Housing Prices,Rent Burdened,0.322072072072072,0.3660714285714285,0.3327338129496403,0.3495934959349593,0.3147735708982925,0.3782668500687758
159,2012,ACS5YR,Housing Prices,Rent Less than 100,0.0,0.0,0.0,0.0,0.0,0.0
160,2012,ACS5YR,Housing Prices,Rent Total,888.0,560.0,556.0,984.0,1347.0,727.0
161,2012,ACS5YR,Housing Prices,"Rent Total No cash rent  (No cash rent, DEC2000 and ACS2009-2014)",15.0,0.0,9.0,0.0,41.0,22.0
162,2012,ACS5YR,Housing Prices,Rent Total No cash rent (ACS2015-),0.0,0.0,0.0,0.0,0.0,0.0
163,2012,ACS5YR,Housing Prices,Rent Total With cash rent,873.0,560.0,547.0,984.0,1306.0,705.0
164,2012,ACS5YR,Housing Type,10-19 Units,0.0262506191183754,0.0544041450777202,0.0171740827478532,0.0833796553640911,0.081798084008843,0.0575379125780553
165,2012,ACS5YR,Housing Type,2-4 Units,0.3353145121347201,0.344559585492228,0.2474629195940671,0.5269594219010562,0.5357406042741342,0.2372881355932203
166,2012,ACS5YR,Housing Type,20 Units or More,0.030212976721149,0.0252590673575129,0.0811865729898516,0.0239021678710394,0.0047899778924097,0.2328278322925959
167,2012,ACS5YR,Housing Type,5-9 Units,0.1367013372956909,0.0809585492227979,0.1217798594847775,0.0900500277932184,0.133382461311717,0.0655664585191793
168,2012,ACS5YR,Housing Type,Other Type,0.013372956909361,0.0045336787564766,0.0,0.0,0.0,0.0
169,2012,ACS5YR,Housing Type,Single Family Housing,0.4581475978207033,0.4902849740932642,0.5323965651834505,0.2757087270705948,0.2442888725128961,0.4067796610169492
170,2012,ACS5YR,Income,Household Income 10000 to 14999,60.0,23.0,35.0,46.0,59.0,167.0
171,2012,ACS5YR,Income,Household Income 100000 to 124999,238.0,72.0,113.0,229.0,376.0,138.0
172,2012,ACS5YR,Income,Household Income 125000 to 149999,62.0,153.0,80.0,119.0,109.0,143.0
173,2012,ACS5YR,Income,Household Income 15000 to 19999,27.0,73.0,54.0,12.0,0.0,27.0
174,2012,ACS5YR,Income,Household Income 150000 to 199999,244.0,160.0,88.0,192.0,456.0,147.0
175,2012,ACS5YR,Income,Household Income 20000 to 24999,28.0,22.0,10.0,46.0,29.0,16.0
176,2012,ACS5YR,Income,Household Income 25000 to 29999,84.0,43.0,11.0,10.0,94.0,61.0
177,2012,ACS5YR,Income,Household Income 30000 to 34999,64.0,11.0,37.0,85.0,27.0,55.0
178,2012,ACS5YR,Income,Household Income 35000 to 39999,40.0,33.0,42.0,52.0,70.0,46.0
179,2012,ACS5YR,Income,Household Income 40000 to 44999,42.0,22.0,11.0,12.0,112.0,18.0
180,2012,ACS5YR,Income,Household Income 45000 to 49999,15.0,32.0,0.0,68.0,66.0,31.0
181,2012,ACS5YR,Income,Household Income 50000 to 59999,76.0,16.0,86.0,91.0,145.0,96.0
182,2012,ACS5YR,Income,Household Income 60000 to 74999,133.0,77.0,46.0,56.0,158.0,274.0
183,2012,ACS5YR,Income,Household Income 75000 to 99999,145.0,163.0,143.0,161.0,299.0,280.0
184,2012,ACS5YR,Income,Household Income Greater than 200000,598.0,461.0,435.0,485.0,457.0,420.0
185,2012,ACS5YR,Income,Household Income Less than 10000,24.0,54.0,10.0,46.0,60.0,121.0
186,2012,ACS5YR,Income,Households Total for Income,1880.0,1415.0,1201.0,1710.0,2517.0,2040.0
187,2012,ACS5YR,Income,Median Family Income,176587.3015873016,202142.9428571429,172023.80952380953,136833.33333333334,116287.87878787878,117500.0
188,2012,ACS5YR,Income,Median Household Income,121218.48739495798,135866.01307189543,125781.25,118558.9519650655,109275.2659574468,84642.85714285714
189,2012,ACS5YR,Income,Percent in Poverty,0.1096028154851684,0.0543593363925167,0.0370517928286852,0.0673486786018755,0.0321720583007465,0.0785914774177086
190,2012,ACS5YR,Journey to Work,Journey to Work by Bike,0.0571100038328861,0.0572237960339943,0.0961158657011191,0.0415011037527593,0.050539615688339,0.0162532078699743
191,2012,ACS5YR,Journey to Work,Journey to Work by Car,0.4814105021080874,0.5019830028328612,0.4358130348913759,0.4777041942604856,0.3382469070808107,0.4965782720273738
192,2012,ACS5YR,Journey to Work,Journey to Work by Carpooled,0.0785741663472594,0.0436260623229461,0.0388413429888084,0.0547461368653421,0.0544880231639905,0.0256629597946963
193,2012,ACS5YR,Journey to Work,Journey to Work by Drove Alone,0.4028363357608279,0.458356940509915,0.3969716919025675,0.4229580573951434,0.2837588839168202,0.4709153122326775
194,2012,ACS5YR,Journey to Work,Journey to Work by Other Journey Type,0.0153315446531238,0.0305949008498583,0.0171165240289664,0.0052980132450331,0.0255330350092129,0.059880239520958
195,2012,ACS5YR,Journey to Work,Journey to Work by Transit,0.3096972019931008,0.2696883852691218,0.3377221856484529,0.3218543046357616,0.3887865227691497,0.3165098374679213
196,2012,ACS5YR,Journey to Work,Journey to Work by Walk,0.0559601379839018,0.0294617563739376,0.0236998025016458,0.0344370860927152,0.1392471703079758,0.0500427715996578
197,2012,ACS5YR,Journey to Work,Journey to Work by Worked at Home,0.0804906094288999,0.1110481586402266,0.0895325872284397,0.119205298013245,0.0576467491445117,0.0607356715141146
198,2012,ACS5YR,Journey to Work,Total Workers 16 Years and Older,2609.0,1765.0,1519.0,2265.0,3799.0,2338.0
199,2012,ACS5YR,Journey to Work,"Total Workers 16 Years and Older, alternate",0.0,0.0,0.0,0.0,0.0,0.0
200,2012,ACS5YR,Language Spoken at Home,Asian/Pacific Islander,0.0359823971006989,0.04091888011486,0.0339055793991416,0.0422450211225105,0.0822024040325707,0.0764737121614445
201,2012,ACS5YR,Language Spoken at Home,"Asian/Pacific Islander, alternate",0.0359823971006989,0.04091888011486,0.0339055793991416,0.0422450211225105,0.0822024040325707,0.0764737121614445
202,2012,ACS5YR,Language Spoken at Home,English Only,0.762878591768056,0.8510409188801149,0.8257510729613734,0.7733856366928183,0.6686700271423032,0.7727031332979288
203,2012,ACS5YR,Language Spoken at Home,"English Only, alternate",0.762878591768056,0.8510409188801149,0.8257510729613734,0.7733856366928183,0.6686700271423032,0.7727031332979288
204,2012,ACS5YR,Language Spoken at Home,Other European Languages,0.0621278798860988,0.0624551328068916,0.0815450643776824,0.064272782136391,0.051958123303606,0.0876261285183218
205,2012,ACS5YR,Language Spoken at Home,"Other European Languages, alternate",0.0621278798860988,0.0624551328068916,0.0815450643776824,0.064272782136391,0.051958123303606,0.0876261285183218
206,2012,ACS5YR,Language Spoken at Home,Other Languages,0.0036241263266891,0.0,0.0300429184549356,0.0096560048280024,0.017642497091896,0.0201805629314923
207,2012,ACS5YR,Language Spoken at Home,"Other Languages, alternate",0.0036241263266891,0.0,0.0300429184549356,0.0096560048280024,0.017642497091896,0.0201805629314923
208,2012,ACS5YR,Language Spoken at Home,Spanish Only,0.1353870049184571,0.0455850681981335,0.0287553648068669,0.1104405552202776,0.1795269484296238,0.0430164630908125
209,2012,ACS5YR,Language Spoken at Home,"Spanish Only, alternate",0.1353870049184571,0.0455850681981335,0.0287553648068669,0.1104405552202776,0.1795269484296238,0.0430164630908125
210,2012,ACS5YR,Nativity,Foreign Born,0.1528056112224448,0.1335918223475502,0.1689243027888446,0.1767547598749644,0.2987913259864913,0.2158713957642255
211,2012,ACS5YR,Population,Total Population,3992.0,2837.0,2510.0,3519.0,5626.0,3919.0
212,2012,ACS5YR,Race/Ethnicity,Asian,330.0,202.0,174.0,392.0,665.0,688.0
213,2012,ACS5YR,Race/Ethnicity,"Asian Alone, Not Hispanic or Latino",330.0,190.0,174.0,392.0,665.0,688.0
214,2012,ACS5YR,Race/Ethnicity,Black/African American,77.0,12.0,0.0,16.0,137.0,557.0
215,2012,ACS5YR,Race/Ethnicity,"Black/African American Alone, Not Hispanic or Latino",42.0,12.0,0.0,16.0,137.0,535.0
216,2012,ACS5YR,Race/Ethnicity,Latino Population (of Any Race),771.0,172.0,171.0,419.0,1376.0,316.0
217,2012,ACS5YR,Race/Ethnicity,Native American Indian,0.0,11.0,9.0,15.0,0.0,0.0
218,2012,ACS5YR,Race/Ethnicity,"Native American Indian Alone, Not Hispanic or Latino",0.0,0.0,9.0,0.0,0.0,0.0
219,2012,ACS5YR,Race/Ethnicity,Native Hawaiian/Pacific Islander,0.0,0.0,0.0,0.0,13.0,20.0
220,2012,ACS5YR,Race/Ethnicity,"Native Hawaiian/Pacific Islander Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,13.0,20.0
221,2012,ACS5YR,Race/Ethnicity,Other/Two or More Races,153.0,156.0,145.0,316.0,486.0,158.0
222,2012,ACS5YR,Race/Ethnicity,"Population, Not Hispanic or Latino",3221.0,2665.0,2339.0,3100.0,4250.0,3603.0
223,2012,ACS5YR,Race/Ethnicity,Some Other Race Alone,134.0,18.0,11.0,50.0,228.0,133.0
224,2012,ACS5YR,Race/Ethnicity,"Some Other Race Alone, Not Hispanic or Latino",0.0,0.0,11.0,0.0,0.0,13.0
225,2012,ACS5YR,Race/Ethnicity,Two Or More Races,19.0,138.0,134.0,266.0,258.0,25.0
226,2012,ACS5YR,Race/Ethnicity,"Two Or More Races, Not Hispanic or Latino",0.0,119.0,95.0,227.0,124.0,25.0
227,2012,ACS5YR,Race/Ethnicity,"White Alone, Not Hispanic or Latino",2849.0,2344.0,2050.0,2465.0,3311.0,2322.0
228,2012,ACS5YR,Race/Ethnicity,"White, Including Hispanic or Latino",3432.0,2456.0,2182.0,2780.0,4325.0,2496.0
229,2012,ACS5YR,Sex,Female,0.4468937875751503,0.4511808248149453,0.4557768924302788,0.5254333617504973,0.4800924280127977,0.488900229650421
230,2012,ACS5YR,Sex,Male,0.5531062124248497,0.5488191751850546,0.5442231075697211,0.4745666382495027,0.5199075719872023,0.511099770349579
231,2012,ACS5YR,Unit Size,1 Bedroom,476.0,308.0,176.0,608.0,904.0,584.0
232,2012,ACS5YR,Unit Size,2 Bedrooms,742.0,507.0,477.0,660.0,1149.0,758.0
233,2012,ACS5YR,Unit Size,3-4 Bedrooms,679.0,677.0,547.0,479.0,484.0,814.0
234,2012,ACS5YR,Unit Size,5 or More Bedrooms,15.0,25.0,0.0,25.0,60.0,15.0
235,2012,ACS5YR,Unit Size,No Bedroom,107.0,27.0,81.0,27.0,117.0,71.0
236,2012,ACS5YR,Vehicles Available,Households with no Vehicle,0.152127659574468,0.1137809187279152,0.1698584512905911,0.1543859649122807,0.2367898291617004,0.1083333333333333
237,2012,ACS5YR,Vehicles Available,Percent of No Vehicle Homeowning Households,0.0544354838709677,0.0432748538011695,0.0542635658914728,0.0826446280991735,0.1358974358974359,0.0464584920030464
238,2012,ACS5YR,Vehicles Available,Percent of No Vehicle Renting Households,0.2612612612612612,0.2214285714285714,0.3039568345323741,0.2073170731707317,0.3244246473645137,0.2200825309491059
239,2012,ACS5YR,Vehicles Available,Vehicles Available,2482.0,1916.0,1592.0,2197.0,2763.0,2564.0
240,2012,ACS5YR,Vehicles Available,Vehicles Homeowners,0.6192586623690572,0.7072025052192067,0.664572864321608,0.5243513882567137,0.563879840752805,0.7148985959438378
241,2012,ACS5YR,Vehicles Available,Vehicles Per Capita,0.6217434869739479,0.6753612971448714,0.6342629482071713,0.6243250923557829,0.4911126910771418,0.6542485327889768
242,2012,ACS5YR,Vehicles Available,Vehicles Renters,0.3807413376309428,0.2927974947807933,0.3354271356783919,0.4756486117432863,0.4361201592471951,0.2851014040561622
11,2013,ACS5YR,Affordability,# Units at or below 100 AMI Monthly Affordable Rent,959,610,569,916,1417,809
2,2013,ACS5YR,Affordability,# Units at or below 30 AMI Monthly Affordable Rent,948,610,569,916,1368,473
5,2013,ACS5YR,Affordability,# Units at or below 50 AMI Monthly Affordable Rent,959,610,569,916,1417,809
8,2013,ACS5YR,Affordability,# Units at or below 80 AMI Monthly Affordable Rent,959,610,569,916,1417,809
9,2013,ACS5YR,Affordability,100 AMI Annual Income,111168.98148148147,129619.5652173913,130113.63636363635,126408.45070422535,110368.4971098266,94684.3853820598
10,2013,ACS5YR,Affordability,100 AMI Monthly Affordable Rent,9264.081790123457,10801.630434782608,10842.80303030303,10534.037558685446,9197.374759152217,7890.365448504984
0,2013,ACS5YR,Affordability,30 AMI Annual Income,33350.69444444444,38885.869565217385,39034.090909090904,37922.535211267605,33110.54913294798,28405.31561461794
1,2013,ACS5YR,Affordability,30 AMI Monthly Affordable Rent,2779.2245370370365,3240.489130434782,3252.8409090909086,3160.2112676056336,2759.2124277456646,2367.1096345514948
3,2013,ACS5YR,Affordability,50 AMI Annual Income,55584.49074074074,64809.78260869565,65056.81818181818,63204.22535211268,55184.2485549133,47342.1926910299
4,2013,ACS5YR,Affordability,50 AMI Monthly Affordable Rent,4632.040895061728,5400.815217391304,5421.401515151515,5267.018779342723,4598.6873795761085,3945.182724252492
6,2013,ACS5YR,Affordability,80 AMI Annual Income,88935.18518518518,103695.65217391304,104090.90909090909,101126.76056338029,88294.79768786128,75747.50830564785
7,2013,ACS5YR,Affordability,80 AMI Monthly Affordable Rent,7411.265432098765,8641.304347826086,8674.242424242424,8427.230046948358,7357.899807321774,6312.292358803988
0,2013,ACS5YR,Age,0-2 Years,0.5414012738853503,0.4235294117647059,0.4357798165137614,0.5814814814814815,0.7014218009478673,0.6577181208053692
1,2013,ACS5YR,Age,0-4 Years,0.0378573268091681,0.0259313367421475,0.0763019781994348,0.0794879428401309,0.0758370310609116,0.0359122680163894
2,2013,ACS5YR,Age,18-34 Years,0.2686067473602884,0.2607742878013148,0.2389987888574889,0.2994938969931527,0.2418313836224284,0.3188720173535792
3,2013,ACS5YR,Age,3-5 Years,0.4585987261146497,0.5764705882352941,0.5642201834862385,0.4185185185185185,0.2985781990521327,0.3422818791946309
4,2013,ACS5YR,Age,35-59 Years,0.4164305949008499,0.4386413440467494,0.4400484457004441,0.4221494492408454,0.4743848325937878,0.3694866232827187
5,2013,ACS5YR,Age,5-17 Years,0.0955446819469482,0.1059167275383491,0.078724263221639,0.0657933908901458,0.0667607906413876,0.0578452639190166
6,2013,ACS5YR,Age,60 and older,0.1815606489827453,0.168736303871439,0.1659265240209931,0.1330753200357249,0.1411859620814844,0.2178838274282959
7,2013,ACS5YR,Age,Under 18 Years,518.0,357.0,384.0,488.0,707.0,389.0
8,2013,ACS5YR,Age,Under 6 Years,157.0,85.0,218.0,270.0,422.0,149.0
9,2013,ACS5YR,Educational Attainment,College Degree or higher,0.7697775030902348,0.7806306306306307,0.7752525252525253,0.8059427732942039,0.6951573849878935,0.7227694090382387
10,2013,ACS5YR,Educational Attainment,"College Degree or higher, alternate",0.7697775030902348,0.7806306306306307,0.7752525252525253,0.8059427732942039,0.6951573849878935,0.7227694090382387
11,2013,ACS5YR,Educational Attainment,High School or Less,0.1022867737948084,0.0765765765765765,0.053030303030303,0.0847395451210565,0.1116222760290557,0.082271147161066
12,2013,ACS5YR,Educational Attainment,"High School or Less, alternate",0.1022867737948084,0.0765765765765765,0.053030303030303,0.0847395451210565,0.1116222760290557,0.082271147161066
13,2013,ACS5YR,Educational Attainment,Some College/Associate Degree,0.1279357231149567,0.1427927927927928,0.1717171717171717,0.1093176815847395,0.1932203389830508,0.1949594438006952
14,2013,ACS5YR,Educational Attainment,"Some College/Associate Degree, alternate",0.1279357231149567,0.1427927927927928,0.1717171717171717,0.1093176815847395,0.1932203389830508,0.1949594438006952
15,2013,ACS5YR,Employment,"6-17, Living with One Parent",223.0,91.0,38.0,47.0,76.0,94.0
16,2013,ACS5YR,Employment,"6-17, Living with One Parent, Parent Not in Labor Force",0.0,0.1318681318681318,0.0,0.0,0.0,0.0
17,2013,ACS5YR,Employment,"6-17, Living with One Parent, Parent in Labor Force",1.0,0.8681318681318682,1.0,1.0,1.0,1.0
18,2013,ACS5YR,Employment,"6-17, Living with Two Parents",138.0,181.0,128.0,171.0,209.0,132.0
19,2013,ACS5YR,Employment,"6-17, Living with Two Parents, One Parent in Labor Force",0.3188405797101449,0.1712707182320442,0.0234375,0.1228070175438596,0.4114832535885167,0.1287878787878787
20,2013,ACS5YR,Employment,"6-17, Living with Two Parents, Parents Not in Labor Force",0.1159420289855072,0.0,0.0,0.0,0.0,0.0
21,2013,ACS5YR,Employment,"6-17, Living with Two Parents, Parents in Labor Force",0.5652173913043478,0.8287292817679558,0.9765625,0.8771929824561403,0.5885167464114832,0.8712121212121212
22,2013,ACS5YR,Employment,Employed Residents,2497.0,1700.0,1594.0,2237.0,3280.0,2671.0
23,2013,ACS5YR,Employment,"Employed Residents, alternate",2497.0,1700.0,1594.0,2237.0,3280.0,2671.0
24,2013,ACS5YR,Employment,Managerial Professional,0.7116539847817381,0.7311764705882353,0.7603513174404015,0.775592311130979,0.663109756097561,0.636465743167353
25,2013,ACS5YR,Employment,"Managerial Professional, alternate",0.7116539847817381,0.7311764705882353,0.7603513174404015,0.775592311130979,0.663109756097561,0.636465743167353
26,2013,ACS5YR,Employment,Natural Resources,0.0112134561473768,0.0135294117647058,0.0244667503136762,0.0111756817165847,0.0405487804878048,0.0086110071134406
27,2013,ACS5YR,Employment,"Natural Resources, alternate",0.0112134561473768,0.0135294117647058,0.0244667503136762,0.0111756817165847,0.0405487804878048,0.0086110071134406
28,2013,ACS5YR,Employment,Production Transport Materials,0.0164197036443732,0.0223529411764705,0.0188205771643663,0.0102816271792579,0.0335365853658536,0.0
29,2013,ACS5YR,Employment,"Production Transport Materials, alternate",0.0164197036443732,0.0223529411764705,0.0188205771643663,0.0102816271792579,0.0335365853658536,0.0
30,2013,ACS5YR,Employment,Sales and Office,0.2190628754505406,0.1576470588235294,0.1279799247176913,0.1569065713008493,0.1875,0.1845750655185324
31,2013,ACS5YR,Employment,"Sales and Office, alternate",0.2190628754505406,0.1576470588235294,0.1279799247176913,0.1569065713008493,0.1875,0.1845750655185324
32,2013,ACS5YR,Employment,Services,0.0416499799759711,0.0752941176470588,0.0683814303638644,0.046043808672329,0.0753048780487804,0.1703481842006739
33,2013,ACS5YR,Employment,"Services, alternate",0.0416499799759711,0.0752941176470588,0.0683814303638644,0.046043808672329,0.0753048780487804,0.1703481842006739
34,2013,ACS5YR,Employment,"Under 6 Years, Living with One Parent",0.0,0.0,9.0,38.0,65.0,0.0
35,2013,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent Not in Labor Force",,,0.0,0.2894736842105263,0.0,
36,2013,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent in Labor Force",,,1.0,0.7105263157894737,1.0,
37,2013,ACS5YR,Employment,"Under 6 Years, Living with Two Parents",135.0,85.0,209.0,232.0,357.0,149.0
38,2013,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, One Parent in Labor Force",0.3777777777777777,0.7294117647058823,0.4880382775119617,0.2370689655172413,0.196078431372549,0.1409395973154362
39,2013,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents Not in Labor Force",0.0592592592592592,0.0,0.0,0.0,0.0,0.0
40,2013,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents in Labor Force",0.562962962962963,0.2705882352941176,0.5119617224880383,0.7629310344827587,0.803921568627451,0.8590604026845637
41,2013,ACS5YR,Employment,Unemployment Rate,0.0534495830174374,0.0725586470267321,0.03743961352657,0.0790448744339234,0.0495508548246884,0.0735345126604231
42,2013,ACS5YR,Employment,"Unemployment Rate, alternate",0.0534495830174374,0.0725586470267321,0.03743961352657,0.0790448744339234,0.0495508548246884,0.0735345126604231
43,2013,ACS5YR,Employment,Worked in place of residence,0.6590361445783133,0.7242603550295857,0.6811779769526248,0.6074977416440831,0.6891045710707576,0.7112299465240641
44,2013,ACS5YR,Employment,Worked outside place of residence,0.3409638554216867,0.2757396449704142,0.3188220230473751,0.3925022583559169,0.3108954289292423,0.2887700534759358
45,2013,ACS5YR,Households,Average Family Household Size,2.882525697503671,2.80276134122288,2.890772128060264,3.0635930047694755,2.9453044375644994,2.8139825218476906
46,2013,ACS5YR,Households,Average Household Size,2.068726691529036,1.968185104844541,2.074539363484087,2.0632678132678133,1.944731610337972,1.938785046728972
47,2013,ACS5YR,Households,Family Households,0.3628129994672349,0.3665943600867679,0.4447236180904522,0.3863636363636363,0.3852882703777336,0.3742990654205607
48,2013,ACS5YR,Households,Households,1877.0,1383.0,1194.0,1628.0,2515.0,2140.0
49,2013,ACS5YR,Households,"Households with 60 years and older, % of Total (DEC, 65 years and older)",0.2509323388385722,0.2704266088214027,0.2412060301507537,0.2051597051597051,0.2075546719681908,0.3051401869158878
50,2013,ACS5YR,Households,"Households with Children, % of Total",0.161427810335642,0.1829356471438901,0.1976549413735343,0.1971744471744471,0.1785288270377733,0.1415887850467289
51,2013,ACS5YR,Households,Living in Group Quarters,814.0,510.0,345.0,413.0,746.0,668.0
52,2013,ACS5YR,Households,Non-Family Households,0.637187000532765,0.6334056399132321,0.5552763819095478,0.6136363636363636,0.6147117296222664,0.6257009345794392
53,2013,ACS5YR,Households,"Single Person Households, % of Total",0.3665423548215237,0.4070860448300795,0.3651591289782244,0.3974201474201474,0.4747514910536779,0.4247663551401869
54,2013,ACS5YR,Housing,Median Year Moved In Owner,1997.8217821782175,1993.957055214724,2000.7536764705883,2000.4195804195804,2001.45,1998.3887043189368
55,2013,ACS5YR,Housing,Median Year Moved In Renter,2004.4405594405596,2005.284090909091,2004.0827338129493,2004.86301369863,2004.9234303215928,2010.0134146341463
56,2013,ACS5YR,Housing,Median Year Structure Built,1939.0,1939.0,1939.0,1939.0,1939.0,1970.0690754516472
57,2013,ACS5YR,Housing,"Overcrowding, Renter Occupied Housing",0.0417101147028154,0.0,0.0650263620386643,0.0,0.0141143260409315,0.0
58,2013,ACS5YR,Housing,Owner Occupied,0.48907831646244,0.5589298626174982,0.5234505862646566,0.4312039312039312,0.4365805168986083,0.6219626168224299
59,2013,ACS5YR,Housing,Post 1979 All and Pre 1979 Single Family Renter Occupied by Year Structure Built by Units in Structure,541.0,349.0,389.0,469.0,833.0,743.0
60,2013,ACS5YR,Housing,Pre 1980 MultiFamily Renter Occupied by Year Structure Built by Units in Structure,410.0,208.0,180.0,446.0,551.0,66.0
61,2013,ACS5YR,Housing,Renter Occupied,0.51092168353756,0.4410701373825018,0.4765494137353434,0.5687960687960688,0.5634194831013917,0.3780373831775701
62,2013,ACS5YR,Housing,Total Number of Units,2029.0,1550.0,1296.0,1796.0,2732.0,2243.0
63,2013,ACS5YR,Housing,Total Vacant Units,152.0,167.0,102.0,168.0,217.0,103.0
64,2013,ACS5YR,Housing,Vacancy Rate,0.074913750616067,0.1077419354838709,0.0787037037037037,0.0935412026726058,0.079428989751098,0.045920641997325
65,2013,ACS5YR,Housing Prices,Contract Rent 100 to 149,0.0,0.0,0.0,0.0,0.0,0.0
66,2013,ACS5YR,Housing Prices,Contract Rent 1000 to 1249,112.0,55.0,72.0,112.0,196.0,79.0
67,2013,ACS5YR,Housing Prices,Contract Rent 1250 to 1499,67.0,99.0,43.0,98.0,172.0,103.0
68,2013,ACS5YR,Housing Prices,Contract Rent 150 to 199,0.0,0.0,0.0,0.0,0.0,0.0
69,2013,ACS5YR,Housing Prices,Contract Rent 1500 to 1999,148.0,171.0,154.0,206.0,352.0,206.0
70,2013,ACS5YR,Housing Prices,Contract Rent 200 to 249,0.0,0.0,0.0,0.0,0.0,61.0
71,2013,ACS5YR,Housing Prices,"Contract Rent 2000 to 2499 (Contract Rent 2000 or more, DEC2000 and ACS2009-2014)",407.0,252.0,181.0,380.0,373.0,336.0
72,2013,ACS5YR,Housing Prices,Contract Rent 250 to 299,0.0,0.0,0.0,0.0,0.0,0.0
73,2013,ACS5YR,Housing Prices,Contract Rent 2500 to 2999 (ACS2015-),11.0,0.0,20.0,0.0,49.0,0.0
74,2013,ACS5YR,Housing Prices,Contract Rent 300 to 349,0.0,0.0,0.0,12.0,0.0,0.0
75,2013,ACS5YR,Housing Prices,Contract Rent 3000 to 3499 (ACS2015-),0.0,0.0,0.0,0.0,0.0,0.0
76,2013,ACS5YR,Housing Prices,Contract Rent 350 to 399,0.0,0.0,0.0,0.0,0.0,0.0
77,2013,ACS5YR,Housing Prices,Contract Rent 3500 or more (ACS2015-),0.0,0.0,0.0,0.0,0.0,0.0
78,2013,ACS5YR,Housing Prices,Contract Rent 400 to 449,53.0,0.0,0.0,10.0,0.0,0.0
79,2013,ACS5YR,Housing Prices,Contract Rent 500 to 549,0.0,0.0,0.0,15.0,22.0,0.0
80,2013,ACS5YR,Housing Prices,Contract Rent 550 to 599,19.0,0.0,13.0,0.0,0.0,0.0
81,2013,ACS5YR,Housing Prices,Contract Rent 600 to 649,0.0,0.0,67.0,0.0,0.0,0.0
82,2013,ACS5YR,Housing Prices,Contract Rent 650 to 699,13.0,0.0,0.0,0.0,0.0,0.0
83,2013,ACS5YR,Housing Prices,Contract Rent 700 to 749,9.0,17.0,0.0,0.0,48.0,0.0
84,2013,ACS5YR,Housing Prices,Contract Rent 750 to 749,40.0,0.0,0.0,11.0,0.0,0.0
85,2013,ACS5YR,Housing Prices,Contract Rent 750 to 799,8.0,16.0,0.0,12.0,54.0,11.0
86,2013,ACS5YR,Housing Prices,Contract Rent 800 to 899,8.0,0.0,7.0,11.0,72.0,13.0
