,Category,Attribute,2010_Farallon Islands,2011_Farallon Islands,2012_Farallon Islands,2013_Farallon Islands,2014_Farallon Islands,2015_Farallon Islands,2016_Farallon Islands,2017_Farallon Islands,2018_Farallon Islands,2019_Farallon Islands,2020_Farallon Islands,2021_Farallon Islands,2022_Farallon Islands,2023_Farallon Islands,2024_Farallon Islands,Category_y,2010_San Francisco,2011_San Francisco,2012_San Francisco,2013_San Francisco,2014_San Francisco,2015_San Francisco,2016_San Francisco,2017_San Francisco,2018_San Francisco,2019_San Francisco,2020_San Francisco,2021_San Francisco,2022_San Francisco,2023_San Francisco,2024_San Francisco
77,Housing Prices,Housing Units with a Mortgage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,89788.0,89583.0,89798.0,88729.0,88893.0,89459.0,89772.0,89845.0,89454.0,89744.0,85383.0,89064.0,88696.0,89491.0,88796.0
78,Housing Prices,Housing Units with a Mortgage 0 to 30%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,44917.0,44283.0,45483.0,45780.0,47633.0,49874.0,52499.0,54107.0,55122.0,55849.0,52776.0,56227.0,56525.0,56372.0,56203.0
79,Housing Prices,Housing Units with a Mortgage 30-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,23833.0,23760.0,23568.0,22998.0,22368.0,21780.0,20586.0,19655.0,18515.0,18446.0,17385.0,17385.0,16639.0,17431.0,17093.0
80,Housing Prices,Housing Units with a Mortgage 50%+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,20755.0,21220.0,20452.0,19680.0,18638.0,17528.0,16367.0,15684.0,15396.0,14985.0,14686.0,14934.0,15048.0,15121.0,15053.0
81,Housing Prices,"Housing Units with a Mortgage 50%+ by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,144.0
82,Housing Prices,"Housing Units with a Mortgage 50%+ by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6458.0,6252.0
83,Housing Prices,"Housing Units with a Mortgage 50%+ by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,487.0
84,Housing Prices,"Housing Units with a Mortgage 50%+ by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.0,1240.0
85,Housing Prices,"Housing Units with a Mortgage 50%+ by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,49.0
86,Housing Prices,"Housing Units with a Mortgage 50%+ by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,472.0
87,Housing Prices,"Housing Units with a Mortgage 50%+ by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.0,880.0
88,Housing Prices,"Housing Units with a Mortgage 50%+ by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6344.0,6413.0
89,Housing Prices,"Housing Units with a Mortgage 50%+ by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5945.0,6085.0
90,Housing Prices,Housing Units with a Mortgage Not Computed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,283.0,320.0,295.0,271.0,254.0,277.0,320.0,399.0,421.0,464.0,536.0,518.0,484.0,567.0,447.0
91,Housing Prices,"Housing Units with a Mortgage by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,289.0
92,Housing Prices,"Housing Units with a Mortgage by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33228.0,32523.0
93,Housing Prices,"Housing Units with a Mortgage by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2103.0,2120.0
94,Housing Prices,"Housing Units with a Mortgage by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7654.0,7729.0
95,Housing Prices,"Housing Units with a Mortgage by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,208.0
96,Housing Prices,"Housing Units with a Mortgage by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3204.0,3000.0
97,Housing Prices,"Housing Units with a Mortgage by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5543.0,6264.0
98,Housing Prices,"Housing Units with a Mortgage by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44899.0,44392.0
99,Housing Prices,"Housing Units with a Mortgage by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42924.0,42745.0
100,Housing Prices,Housing Units without a Mortgage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,35967.0,35691.0,35833.0,37439.0,38581.0,39011.0,41320.0,43732.0,45580.0,46229.0,45988.0,48709.0,50072.0,49744.0,49856.0
101,Housing Prices,Housing Units without a Mortgage 0 to 30%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,30951.0,30586.0,30836.0,31893.0,32577.0,32810.0,35094.0,37150.0,38837.0,39447.0,38954.0,40617.0,41739.0,41425.0,40976.0
102,Housing Prices,Housing Units without a Mortgage 30-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,2067.0,2118.0,1947.0,2344.0,2709.0,2896.0,2912.0,3285.0,3226.0,3105.0,2760.0,2897.0,2816.0,2665.0,2743.0
103,Housing Prices,Housing Units without a Mortgage 50%+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,2459.0,2470.0,2440.0,2569.0,2743.0,2774.0,2727.0,2804.0,2949.0,3062.0,3539.0,4383.0,4660.0,4908.0,5474.0
104,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
105,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.0,2082.0
106,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,311.0
107,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,497.0
108,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,72.0
110,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,529.0
111,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2078.0,2277.0
112,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.0,2163.0
113,Housing Prices,Housing Units without a Mortgage Not Computed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,490.0,517.0,610.0,633.0,552.0,531.0,587.0,493.0,568.0,615.0,735.0,812.0,857.0,746.0,663.0
114,Housing Prices,"Housing Units without a Mortgage by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,78.0
115,Housing Prices,"Housing Units without a Mortgage by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23398.0,23735.0
116,Housing Prices,"Housing Units without a Mortgage by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628.0,1415.0
117,Housing Prices,"Housing Units without a Mortgage by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4195.0,4209.0
118,Housing Prices,"Housing Units without a Mortgage by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0
119,Housing Prices,"Housing Units without a Mortgage by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1539.0,1547.0
120,Housing Prices,"Housing Units without a Mortgage by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3289.0,3454.0
121,Housing Prices,"Housing Units without a Mortgage by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19781.0,19611.0
122,Housing Prices,"Housing Units without a Mortgage by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18836.0,18846.0
123,Housing Prices,Median Contract Rent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,1264.2868923432152,1332.518068921455,1389.1041019388838,1428.0326904491783,1277.125786163522,1498.2431138766808,1574.3097010488264,1644.6230470258165,1735.5098943107714,1820.420679762288,1913.7382970647773,2031.349010772372,2227.5080744514366,2314.345563889452,2360.0052772189056
124,Housing Prices,Median Home Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,785814.4638548964,767822.1909596918,751347.0248321099,744882.6154443151,983842.0055049296,800109.7006738755,859155.3590486355,927726.0336210814,1014371.7169332468,1141164.276849138,1202749.2454483495,1274285.747280412,1388653.245774572,1419458.553982492,1426646.1690381076
125,Housing Prices,Median Rent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,1328.375972442621,1387.895407670619,1447.190041902884,1488.3549711725911,1965.3573282929492,1558.9823431996829,1632.989666060664,1710.554971943939,1806.484197708529,1896.5871467423435,1990.7136894824707,2130.896266987786,2316.617543624611,2420.0504501979467,2477.560434224673
126,Housing Prices,Median Rent as % of Household Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,28.285377898351065,28.385966623770184,28.994228655185047,28.963136085198386,28.632000471809388,27.92436527127097,27.20303856565577,26.056794397037518,25.01581448239451,24.816020014044945,24.884884489661,24.74661730346344,24.78552434711643,25.122283722837228,25.094034253511204
127,Housing Prices,Rent 100 to 149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,792.0,796.0,1015.0,1037.0,1000.0,1137.0,1113.0,972.0,750.0,694.0,458.0,321.0,251.0,333.0,399.0
128,Housing Prices,Rent 1000 to 1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,27324.0,26026.0,25259.0,24688.0,23850.0,23176.0,20684.0,19380.0,17905.0,16887.0,15829.0,14128.0,12152.0,11140.0,10990.0
129,Housing Prices,Rent 1250 to 1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,25837.0,25891.0,24342.0,24109.0,23527.0,23455.0,22179.0,19847.0,18871.0,17442.0,15049.0,15788.0,13260.0,12954.0,11993.0
130,Housing Prices,Rent 150 to 199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,782.0,721.0,702.0,607.0,558.0,622.0,562.0,530.0,436.0,504.0,652.0,680.0,549.0,664.0,656.0
131,Housing Prices,Rent 1500 to 1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,40777.0,42781.0,44086.0,44764.0,43912.0,42873.0,41804.0,39029.0,36134.0,33828.0,31148.0,30793.0,27908.0,25819.0,26179.0
132,Housing Prices,Rent 200 to 249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,3222.0,3218.0,3379.0,3427.0,2835.0,2892.0,2726.0,2279.0,2115.0,2088.0,2198.0,1752.0,1363.0,1291.0,1114.0
133,Housing Prices,"Rent 2000 to 2499  (Rent 2000 or more, DEC2000 and ACS2009-2014)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,43209.0,48885.0,55161.0,60497.0,66552.0,30192.0,29992.0,30039.0,30181.0,30072.0,27648.0,29065.0,29857.0,28543.0,28833.0
134,Housing Prices,Rent 250 to 299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,5328.0,5356.0,5168.0,5209.0,5723.0,6246.0,6101.0,6332.0,6408.0,6752.0,6828.0,5803.0,3153.0,2439.0,2073.0
135,Housing Prices,Rent 2500 to 2999 (ACS2015-),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,6063.0,5919.0,5769.0,5764.0,5684.0,19249.0,21664.0,23011.0,24624.0,25889.0,24434.0,25262.0,23861.0,23658.0,24391.0
136,Housing Prices,Rent 300 to 349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,2557.0,2147.0,2344.0,2326.0,2480.0,2489.0,2713.0,2707.0,2456.0,2910.0,3376.0,4202.0,6496.0,4995.0,4729.0
137,Housing Prices,Rent 3000 to 3499 (ACS2015-),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,12540.0,15017.0,17239.0,19425.0,21970.0,21888.0,22182.0,21987.0,23165.0,23089.0
138,Housing Prices,Rent 350 to 399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,2051.0,2073.0,1994.0,1785.0,1863.0,2084.0,1989.0,2210.0,2357.0,1848.0,1675.0,1664.0,2204.0,3246.0,2940.0
139,Housing Prices,Rent 3500 or more (ACS2015-),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,9419.0,12376.0,16596.0,21083.0,25265.0,31116.0,39942.0,51175.0,56730.0,60110.0
140,Housing Prices,Rent 400 to 449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,2957.0,2693.0,2909.0,3022.0,3364.0,3531.0,3748.0,3520.0,2654.0,2476.0,2130.0,2041.0,1557.0,1771.0,1973.0
141,Housing Prices,Rent 450 to 499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,3851.0,3919.0,3707.0,3012.0,3140.0,3015.0,2819.0,2806.0,2839.0,2634.0,2017.0,1820.0,1344.0,1365.0,1146.0
142,Housing Prices,Rent 500 to 549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,4185.0,3839.0,3717.0,3382.0,3189.0,3377.0,3490.0,3587.0,3635.0,3890.0,3108.0,2545.0,1941.0,2090.0,1595.0
143,Housing Prices,Rent 550 to 599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,3904.0,3762.0,3581.0,3361.0,2730.0,2731.0,2452.0,2450.0,2441.0,2503.0,2113.0,1999.0,1935.0,1848.0,2054.0
144,Housing Prices,Rent 600 to 649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,3487.0,3458.0,3283.0,3230.0,3149.0,3152.0,3223.0,3093.0,2668.0,2561.0,2322.0,1974.0,1676.0,1609.0,1502.0
145,Housing Prices,Rent 650 to 699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,3331.0,3713.0,3694.0,4046.0,3478.0,3314.0,2842.0,2515.0,2328.0,2473.0,2004.0,1884.0,1518.0,1681.0,1645.0
146,Housing Prices,Rent 700 to 749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,4533.0,3586.0,3793.0,3322.0,3495.0,3496.0,2989.0,2996.0,2923.0,2656.0,2276.0,1848.0,1597.0,1264.0,1246.0
147,Housing Prices,Rent 750 to 799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,4164.0,4044.0,3511.0,3629.0,3461.0,3196.0,3363.0,2728.0,2399.0,2412.0,2100.0,2450.0,1657.0,1563.0,1523.0
148,Housing Prices,Rent 800 to 899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,9785.0,9338.0,8259.0,8269.0,7956.0,8037.0,7523.0,6618.0,5821.0,5728.0,4916.0,4242.0,3519.0,3411.0,3410.0
149,Housing Prices,Rent 900 to 999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,10929.0,9945.0,8309.0,8256.0,7813.0,7223.0,7132.0,7666.0,7482.0,6388.0,5468.0,4824.0,4606.0,4029.0,3424.0
150,Housing Prices,Rent Less than 100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,441.0,361.0,565.0,790.0,920.0,985.0,967.0,807.0,661.0,515.0,576.0,475.0,381.0,626.0,754.0
151,Housing Prices,Rent Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,209509.0,212471.0,214547.0,218532.0,220679.0,224096.0,224942.0,224463.0,223908.0,225586.0,216352.0,222801.0,221247.0,222499.0,224342.0
152,Housing Prices,"Rent Total No cash rent  (No cash rent, DEC2000 and ACS2009-2014)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,6063.0,5919.0,5769.0,5764.0,5684.0,19249.0,21664.0,23011.0,24624.0,25889.0,24434.0,25262.0,23861.0,23658.0,24391.0
153,Housing Prices,Rent Total No cash rent (ACS2015-),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,0.0,0.0,0.0,0.0,0.0,5665.0,5474.0,5506.0,5312.0,5201.0,5023.0,5117.0,5300.0,6265.0,6574.0
154,Housing Prices,Rent Total With cash rent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing Prices,203446.0,206552.0,208778.0,212768.0,214995.0,218431.0,219468.0,218957.0,218596.0,220385.0,211329.0,217684.0,215947.0,216234.0,217768.0
155,Income,Household Income 10000 to 14999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,20010.0,20189.0,21154.0,21150.0,21208.0,21438.0,20617.0,19887.0,18491.0,18085.0,17288.0,16766.0,16000.0,15529.0,15308.0
156,Income,"Household Income 10000 to 14999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,109.0,127.0,137.0,188.0,248.0,243.0,134.0,102.0,38.0,42.0,36.0,52.0,47.0,115.0,61.0
157,Income,"Household Income 10000 to 14999 by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,7106.0,7559.0,7379.0,7196.0,7024.0,7403.0,6979.0,6962.0,6638.0,6902.0,6597.0,6241.0,6244.0,6449.0,6450.0
