,Category,Attribute,2024_Twin Peaks,2024_San Francisco,2023_Twin Peaks,2023_San Francisco,2022_Twin Peaks,2022_San Francisco,2021_Twin Peaks,2021_San Francisco,2020_Twin Peaks,2020_San Francisco,2019_Twin Peaks,2019_San Francisco,2018_Twin Peaks,2018_San Francisco,2017_Twin Peaks,2017_San Francisco,2016_Twin Peaks,2016_San Francisco,2015_Twin Peaks,2015_San Francisco,2014_Twin Peaks,2014_San Francisco,2013_Twin Peaks,2013_San Francisco,2012_Twin Peaks,2012_San Francisco,2011_Twin Peaks,2011_San Francisco,2010_Twin Peaks,2010_San Francisco,2000_Twin Peaks,2000_San Francisco
51,Households,"Households with 60 years and older, % of Total (DEC, 65 years and older)",0.3666570355388616,0.3636754326517794,0.40377247273799,0.3620035716852715,0.4071005917159763,0.3581128564087607,0.3672140430351076,0.3537359876197396,0.567915036333147,0.3558723466667433,0.3815676141257537,0.3504075406780083,0.3386914833615341,0.3465239509447209,0.3285513361462728,0.3435649648084013,0.3405817565659418,0.3372374548498177,0.3492981007431874,0.3331659887794058,0.3472502159516268,0.3313887859647913,0.3604988399071925,0.3244067304902814,0.3671144859813084,0.3196943952871732,0.3356786866021694,0.3131090023538468,0.308223116733755,0.3084285816550539,0.234399375975039,0.3122601182355616
52,Households,"Households with Children, % of Total",0.1473562554175093,0.1813693890257139,0.1326259946949602,0.1835188287526193,0.1363905325443787,0.1840395539074761,0.1248584371460928,0.1862308430447009,0.2738960313024036,0.1853199241925325,0.1248923341946597,0.1872280872554687,0.1356457980823463,0.1872252341603936,0.1291139240506329,0.1849988828063903,0.1228466534877153,0.1852800575225961,0.1123038810900082,0.1858971086264699,0.1151742009789807,0.1885119473334999,0.1261600928074246,0.1874963736582535,0.1241238317757009,0.1873430968492965,0.1222515391380826,0.1865963966898103,0.1610120759056929,0.1864709601985301,0.0688377535101404,0.1723874488403819
53,Households,Living in Group Quarters,908.0,26112.0,1008.0,24801.0,1016.0,23183.0,924.0,19002.0,57.0,19758.0,740.0,20176.0,1493.0,99313.0,1615.0,100859.0,1490.0,101563.0,1584.0,101403.0,1549.0,99865.0,1492.0,98556.0,1386.0,97294.0,0.0,0.0,0.0,0.0,1219.0,19742.0
54,Households,Non-Family Households,0.5842242126553019,0.5370722381086189,0.57412319481285,0.5321258162074894,0.5585798816568047,0.5296695971001208,0.5560588901472253,0.5280719075695973,0.3940749021799888,0.5276872683141466,0.5750789549239161,0.520722758941141,0.5860124083474337,0.5213377091563539,0.6241912798874825,0.5297955535694335,0.6402146286359786,0.5357915255284608,0.677401596476741,0.5418786837074476,0.6579326230924273,0.5423965900049691,0.660092807424594,0.5460922541340296,0.6658878504672897,0.5500179317886518,0.6904133685136323,0.552538157485677,0.648936170212766,0.5526271833540135,0.7457098283931357,0.5537789904502046
55,Households,"Single Person Households, % of Total",0.4449581045940479,0.3880752849909364,0.4205717653993516,0.3795468493423344,0.3970414201183432,0.370431787564407,0.4116647791619479,0.3656974712541669,0.3404136389044159,0.3628462885687745,0.4220499569336778,0.3559889257354954,0.42526790750141,0.3597628586233987,0.4393811533052039,0.3665847391352921,0.4323637390567636,0.3708775004634388,0.4649050371593724,0.3779462568710539,0.4537863518571839,0.3823635011043995,0.4541763341067285,0.3869567740063823,0.4617406542056075,0.3940848614548853,0.5016124303723248,0.4006306533035278,0.4824611845888442,0.4016058986351055,0.4752340093603744,0.3861755343337881
56,Housing,Median Year Moved In Owner,2010.1676190476192,2007.6477461846248,2008.138075313808,2006.3591026631293,2004.36170212766,2005.251952191235,2006.7401812688825,2005.4737919483905,2001.1507936507935,2003.1260388697096,2006.8804347826087,2007.0089461238213,2001.468253968254,2001.7370067504528,2009.035040431267,2009.146091310434,1998.7272727272727,2000.187938712356,1996.5185185185185,1999.6412538848176,2000.074433656958,2000.6779985725557,1993.4343434343436,1997.5284754672896,1994.1379310344828,1997.1416645945085,1995.672811059908,1993.848383462497,1993.582887700535,1995.6842698438252,1990.2374670184695,1987.6388952189964
57,Housing,Median Year Moved In Renter,2017.02024291498,2015.9938834595152,2014.0892494929003,2016.5115832671431,2013.3721340388008,2014.5253318985476,2012.5922242314648,2011.535989556136,2013.415300546448,2013.023803462322,2012.9591836734692,2012.8029277571784,2011.7282863849769,2011.2591798383655,2014.321766561514,2014.2607703428332,2010.168089647812,2010.163989518698,2006.8633952254645,2008.6635687491075,2010.051222351572,2010.36722362394,2004.2518837459636,2005.421611492817,2002.947481243301,2004.352184865961,2001.7058823529408,2005.622983870968,2003.8624338624336,2004.8217412659092,1996.6238608119304,1996.148247771288
58,Housing,Median Year Structure Built,1963.6046511627908,1945.566896353718,1962.7037887485649,1945.1754582655976,1963.6754966887415,1944.5780497258984,1963.2015590200444,1944.236438679245,1946.0541871921184,1945.37322767794,1963.878842676311,1943.4359038418831,1964.4176372712147,1942.3594918609767,1963.2989228007184,1942.047870171528,1963.523732904264,1941.6269704596637,1963.817813765182,1941.7023507482008,1969.4989177489176,1949.2994290710835,1962.7517985611512,1941.2592200959407,1963.299522673031,1941.074692243788,1966.5827664399092,1948.3707559981888,1961.7990654205607,1939.0,1956.1736444749488,1940.100117657312
59,Housing,"Overcrowding, Renter Occupied Housing",0.0601779173207744,0.0734325271237664,0.0700104493207941,0.0787509157344527,0.0692475463467829,0.0820756891618869,0.0635613779718583,0.082845229599508,0.091317365269461,0.0810068776808164,0.0254318618042226,0.0811220554467032,0.0181905217807563,0.0790011969201636,0.0383177570093457,0.0744354303381849,0.025217790004585,0.0737345626872705,0.0162637362637362,0.0743386762815936,0.0153477218225419,0.0740940461031634,0.0136088709677419,0.0721038566434206,0.0,0.0716439754459395,0.0,0.0702590000517717,0.0,0.06915216052771,0.0423506237688772,0.1382092963593535
60,Housing,Owner Occupied,0.4478474429355678,0.3819677460233502,0.4358974358974359,0.38490990617415,0.457396449704142,0.3854506062247406,0.4164779161947904,0.3820935508383855,0.626607043040805,0.3778035965409248,0.4016652311225954,0.3760741677015369,0.4108855047941342,0.3762000546049222,0.3980309423347398,0.3730784269913976,0.3840722959615927,0.3682007898122089,0.3737957610789981,0.3643856753061838,0.399654477397063,0.366143620764434,0.4245939675174014,0.3660226283724978,0.4193925233644859,0.3693095967405299,0.4048666080328349,0.3709129668832995,0.4128809660724554,0.3750924644459292,0.4080839486980179,0.3497573551713679
61,Housing,Post 1979 All and Pre 1979 Single Family Renter Occupied by Year Structure Built by Units in Structure,414.0,82164.0,483.0,77998.0,470.0,73992.0,520.0,73349.0,428.0,69953.0,493.0,70573.0,485.0,68451.0,473.0,67616.0,455.0,65448.0,556.0,65701.0,2040.0,114951.0,1969.0,114749.0,1988.0,113799.0,2017.0,113725.0,2030.0,111672.0,584.0,42099.0
62,Housing,Pre 1980 MultiFamily Renter Occupied by Year Structure Built by Units in Structure,1485.0,141862.0,1413.0,144178.0,1345.0,146950.0,1523.0,149184.0,240.0,146145.0,1591.0,154965.0,1604.0,155386.0,1667.0,156751.0,1726.0,159388.0,1719.0,158259.0,31.0,90725.0,0.0,89862.0,0.0,88408.0,0.0,87105.0,0.0,88150.0,2462.0,172030.0
63,Housing,Renter Occupied,0.5521525570644322,0.6180322539766497,0.5641025641025641,0.6150900938258499,0.5426035502958579,0.6145493937752594,0.5835220838052095,0.6179064491616145,0.373392956959195,0.6221964034590752,0.5983347688774046,0.623925832298463,0.5891144952058658,0.6237999453950778,0.6019690576652602,0.6269215730086024,0.6159277040384072,0.6317992101877911,0.626204238921002,0.6356143246938162,0.6003455226029369,0.6338563792355659,0.5754060324825986,0.6339773716275022,0.580607476635514,0.63069040325947,0.5951333919671651,0.6290870331167004,0.5871190339275446,0.6249075355540709,0.5919160513019821,0.6502426448286321
64,Housing,Total Number of Units,3795.0,413571.0,3801.0,410552.0,3796.0,407284.0,3795.0,403943.0,1921.0,382814.0,3770.0,396851.0,3800.0,393098.0,3805.0,389511.0,3800.0,385944.0,3777.0,382915.0,3713.0,379773.0,3689.0,377499.0,3669.0,375132.0,3691.0,374229.0,3648.0,371781.0,5369.0,346527.0
65,Housing,Total Vacant Units,334.0,50577.0,408.0,48818.0,416.0,47269.0,263.0,43369.0,132.0,35091.0,287.0,35292.0,254.0,34156.0,250.0,31471.0,259.0,29910.0,144.0,30349.0,240.0,31620.0,241.0,32799.0,245.0,34954.0,280.0,36484.0,170.0,36517.0,223.0,16827.0
66,Housing,Vacancy Rate,0.0880105401844532,0.1222933909776072,0.1073401736385161,0.1189082016407178,0.1095890410958904,0.1160590644366093,0.0693017127799736,0.1073641578143451,0.0687142113482561,0.0916659265335123,0.0761273209549071,0.0889301022298041,0.0668421052631579,0.0868892744302947,0.0657030223390276,0.0807961777716162,0.0681578947368421,0.077498289907344,0.0381254964257347,0.0792577987281772,0.0646377592243468,0.0832602633678539,0.0653293575494714,0.0868849983708566,0.0667756881984191,0.0931778680571105,0.0758602004876727,0.0974911083855072,0.0466008771929824,0.0982218026203598,0.0415347364499906,0.0485589867456215
67,Housing Prices,Contract Rent 100 to 149,0.0,735.0,0.0,669.0,0.0,561.0,0.0,710.0,0.0,848.0,0.0,795.0,0.0,762.0,0.0,965.0,0.0,1047.0,0.0,1198.0,0.0,1115.0,0.0,1235.0,0.0,1291.0,0.0,1188.0,0.0,1189.0,0.0,2218.0
68,Housing Prices,Contract Rent 1000 to 1249,40.0,12360.0,31.0,12735.0,48.0,13883.0,44.0,15685.0,8.0,16005.0,152.0,17491.0,74.0,18314.0,99.0,20972.0,110.0,22300.0,178.0,23989.0,156.0,24438.0,238.0,25594.0,246.0,25189.0,347.0,26334.0,298.0,27887.0,518.0,29768.0
69,Housing Prices,Contract Rent 1250 to 1499,37.0,11850.0,138.0,12425.0,110.0,13053.0,179.0,15334.0,7.0,14963.0,120.0,17640.0,116.0,19616.0,128.0,19477.0,162.0,21110.0,146.0,22981.0,144.0,23214.0,179.0,23799.0,202.0,25427.0,273.0,25043.0,299.0,24253.0,381.0,17994.0
70,Housing Prices,Contract Rent 150 to 199,0.0,1248.0,0.0,1131.0,0.0,1144.0,0.0,1263.0,30.0,1219.0,0.0,1059.0,0.0,880.0,0.0,811.0,23.0,898.0,21.0,1082.0,19.0,1157.0,15.0,1037.0,16.0,988.0,0.0,959.0,0.0,834.0,103.0,6640.0
71,Housing Prices,Contract Rent 1500 to 1999,268.0,27125.0,221.0,27134.0,269.0,28583.0,348.0,31884.0,28.0,31616.0,431.0,34159.0,546.0,35576.0,721.0,38851.0,807.0,42047.0,930.0,43104.0,818.0,44214.0,696.0,44733.0,499.0,43113.0,275.0,43130.0,479.0,40401.0,555.0,23743.0
72,Housing Prices,Contract Rent 200 to 249,0.0,1262.0,0.0,1483.0,0.0,2141.0,0.0,2304.0,93.0,3011.0,0.0,3326.0,0.0,3487.0,11.0,3469.0,46.0,3989.0,8.0,3926.0,8.0,3442.0,6.0,4052.0,7.0,4233.0,0.0,3905.0,0.0,4157.0,16.0,4167.0
73,Housing Prices,"Contract Rent 2000 to 2499 (Contract Rent 2000 or more, DEC2000 and ACS2009-2014)",322.0,30319.0,278.0,29598.0,236.0,30033.0,276.0,28406.0,72.0,27086.0,265.0,29234.0,242.0,29473.0,222.0,28761.0,302.0,28746.0,417.0,28844.0,609.0,60838.0,524.0,54800.0,639.0,49997.0,721.0,43369.0,492.0,38455.0,272.0,14053.0
74,Housing Prices,Contract Rent 250 to 299,8.0,2653.0,7.0,3199.0,0.0,4040.0,75.0,6816.0,83.0,6796.0,150.0,6530.0,133.0,6214.0,123.0,6238.0,48.0,5584.0,48.0,5431.0,32.0,5289.0,48.0,4617.0,44.0,4912.0,84.0,5107.0,88.0,4943.0,0.0,3338.0
75,Housing Prices,Contract Rent 2500 to 2999 (ACS2015-),191.0,22846.0,298.0,23891.0,332.0,23653.0,383.0,24685.0,5.0,24242.0,367.0,25265.0,346.0,24192.0,324.0,22868.0,148.0,20913.0,66.0,17655.0,40.0,5684.0,43.0,5764.0,33.0,5769.0,11.0,5919.0,22.0,6063.0,,
76,Housing Prices,Contract Rent 300 to 349,59.0,5250.0,76.0,5449.0,90.0,5715.0,54.0,3379.0,0.0,3005.0,0.0,2602.0,0.0,2405.0,0.0,2698.0,0.0,2768.0,7.0,2640.0,15.0,2310.0,13.0,2483.0,42.0,2392.0,36.0,2351.0,37.0,3015.0,9.0,5346.0
77,Housing Prices,Contract Rent 3000 to 3499 (ACS2015-),385.0,23443.0,237.0,21301.0,134.0,21499.0,246.0,22343.0,14.0,21710.0,148.0,21726.0,193.0,19059.0,172.0,16228.0,167.0,13638.0,117.0,11377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
78,Housing Prices,Contract Rent 350 to 399,0.0,2168.0,0.0,2685.0,0.0,1786.0,0.0,1491.0,0.0,1795.0,0.0,2458.0,10.0,2398.0,10.0,2479.0,9.0,2277.0,8.0,2357.0,8.0,2308.0,0.0,2073.0,0.0,2135.0,0.0,2003.0,0.0,1992.0,25.0,5235.0
79,Housing Prices,Contract Rent 3500 or more (ACS2015-),472.0,54106.0,497.0,51935.0,502.0,46454.0,335.0,35189.0,12.0,27172.0,258.0,21699.0,186.0,17755.0,98.0,14008.0,102.0,10639.0,7.0,8074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
80,Housing Prices,Contract Rent 400 to 449,0.0,1585.0,0.0,1400.0,0.0,1212.0,0.0,2155.0,49.0,2320.0,0.0,2476.0,0.0,3090.0,0.0,4110.0,0.0,4150.0,0.0,4019.0,0.0,4073.0,0.0,3501.0,0.0,3185.0,0.0,3064.0,0.0,3259.0,16.0,5503.0
81,Housing Prices,Contract Rent 500 to 549,0.0,1258.0,0.0,1460.0,0.0,1687.0,0.0,2081.0,40.0,2161.0,0.0,2627.0,0.0,2418.0,0.0,2233.0,0.0,2209.0,0.0,2307.0,0.0,2353.0,0.0,2688.0,0.0,3496.0,0.0,4026.0,0.0,4323.0,17.0,5711.0
82,Housing Prices,Contract Rent 550 to 599,0.0,2419.0,0.0,2363.0,0.0,1747.0,0.0,2690.0,0.0,3590.0,0.0,4301.0,0.0,4313.0,35.0,4226.0,28.0,4420.0,25.0,4412.0,31.0,4282.0,9.0,4787.0,10.0,5226.0,12.0,4891.0,13.0,4718.0,13.0,8537.0
83,Housing Prices,Contract Rent 600 to 649,0.0,1843.0,0.0,2304.0,0.0,2531.0,0.0,2173.0,0.0,1783.0,0.0,2201.0,38.0,2096.0,0.0,2260.0,0.0,2602.0,0.0,2951.0,0.0,2960.0,0.0,3458.0,0.0,3042.0,27.0,3149.0,16.0,3226.0,43.0,6972.0
84,Housing Prices,Contract Rent 650 to 699,0.0,1902.0,0.0,1485.0,0.0,1653.0,0.0,2130.0,0.0,2732.0,0.0,3097.0,0.0,3068.0,0.0,3347.0,0.0,3600.0,0.0,3924.0,0.0,3730.0,18.0,3853.0,30.0,4307.0,33.0,4354.0,34.0,4837.0,109.0,9456.0
85,Housing Prices,Contract Rent 700 to 749,0.0,1346.0,0.0,1294.0,0.0,1477.0,42.0,1778.0,0.0,1317.0,0.0,1934.0,0.0,2353.0,0.0,2499.0,0.0,2715.0,0.0,2941.0,19.0,3324.0,16.0,3669.0,0.0,3191.0,0.0,3798.0,12.0,3340.0,58.0,8024.0
86,Housing Prices,Contract Rent 750 to 749,0.0,1231.0,52.0,1843.0,38.0,2128.0,0.0,1856.0,0.0,2719.0,0.0,3140.0,0.0,2883.0,0.0,3171.0,14.0,3493.0,31.0,3794.0,23.0,3669.0,51.0,3703.0,70.0,4732.0,71.0,4357.0,56.0,5126.0,78.0,8938.0
87,Housing Prices,Contract Rent 750 to 799,48.0,1971.0,0.0,1628.0,0.0,1410.0,0.0,2216.0,61.0,1943.0,81.0,2186.0,84.0,2598.0,80.0,2683.0,58.0,3147.0,20.0,2939.0,37.0,3463.0,23.0,3307.0,37.0,2749.0,35.0,3763.0,37.0,4187.0,141.0,8550.0
88,Housing Prices,Contract Rent 800 to 899,0.0,3330.0,0.0,3236.0,0.0,3578.0,61.0,5227.0,81.0,6009.0,21.0,6448.0,11.0,6990.0,16.0,8196.0,49.0,8259.0,186.0,8930.0,102.0,9029.0,79.0,9095.0,73.0,8873.0,62.0,10206.0,0.0,10955.0,315.0,18041.0
89,Housing Prices,Contract Rent 900 to 999,24.0,4376.0,23.0,4635.0,56.0,5326.0,0.0,5184.0,0.0,6380.0,81.0,7088.0,102.0,7599.0,92.0,7175.0,69.0,7452.0,28.0,8051.0,24.0,8357.0,26.0,8953.0,40.0,9207.0,43.0,10760.0,159.0,11497.0,346.0,16283.0
90,Housing Prices,Contract Rent Less than 100,32.0,1142.0,27.0,951.0,0.0,653.0,0.0,705.0,78.0,907.0,0.0,903.0,0.0,1057.0,0.0,1232.0,0.0,1465.0,0.0,1505.0,0.0,1430.0,0.0,1331.0,0.0,1093.0,0.0,795.0,0.0,852.0,17.0,1385.0
91,Housing Prices,Contract Rent Total,1911.0,224342.0,1914.0,222499.0,1834.0,221247.0,2061.0,222801.0,668.0,216352.0,2084.0,225586.0,2089.0,223908.0,2140.0,224463.0,2181.0,224942.0,2275.0,224096.0,2085.0,220679.0,1984.0,218532.0,1988.0,214547.0,2030.0,212471.0,2042.0,209509.0,3046.0,214198.0
92,Housing Prices,Contract Rent Total No cash Rent (ACS2015-),25.0,6574.0,29.0,6265.0,19.0,5300.0,18.0,5117.0,7.0,5023.0,10.0,5201.0,8.0,5312.0,9.0,5506.0,39.0,5474.0,32.0,5665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4296.0
93,Housing Prices,"Contract Rent Total No cash Rent (No cash rent, DEC2000 and ACS2009-2014)",191.0,22846.0,298.0,23891.0,332.0,23653.0,383.0,24685.0,5.0,24242.0,367.0,25265.0,346.0,24192.0,324.0,22868.0,148.0,20913.0,66.0,17655.0,40.0,5684.0,43.0,5764.0,33.0,5769.0,11.0,5919.0,22.0,6063.0,14.0,4296.0
94,Housing Prices,Contract Rent Total With cash Rent,1886.0,217768.0,1885.0,216234.0,1815.0,215947.0,2043.0,217684.0,661.0,211329.0,2074.0,220385.0,2081.0,218596.0,2131.0,218957.0,2142.0,219468.0,2243.0,218431.0,2045.0,214995.0,1941.0,212768.0,1955.0,208778.0,2019.0,206552.0,2020.0,203446.0,3032.0,209902.0
95,Housing Prices,Extremely Rent Burdened,0.1145996860282574,0.188364193953874,0.0862068965517241,0.1762300055281147,0.0850599781897491,0.1729740968239117,0.0781174187287724,0.1710943846751136,0.2395209580838323,0.1711285312823546,0.0762955854126679,0.1712694936742528,0.1062709430349449,0.1823114850742269,0.1177570093457943,0.189639272396787,0.1627693718477762,0.2033368601683989,0.2021978021978022,0.2083660574039697,0.1669064748201439,0.2156344736019285,0.1446572580645161,0.2184851646440795,0.1383299798792756,0.221047136524864,0.1142857142857142,0.2104240108061806,0.1096963761018609,0.2075137583588294,0.0988181221273801,0.1636709959943603
96,Housing Prices,Home Value 10000 to 14999 ,0.0,212.0,0.0,183.0,0.0,205.0,0.0,175.0,0.0,144.0,0.0,79.0,0.0,98.0,0.0,82.0,0.0,59.0,0.0,74.0,0.0,76.0,0.0,71.0,0.0,59.0,0.0,74.0,0.0,45.0,0.0,62.0
97,Housing Prices,Home Value 100000 to 124999,49.0,786.0,49.0,984.0,63.0,893.0,30.0,644.0,24.0,582.0,0.0,462.0,0.0,422.0,0.0,524.0,0.0,482.0,0.0,477.0,0.0,560.0,0.0,706.0,0.0,668.0,0.0,667.0,0.0,726.0,0.0,663.0
98,Housing Prices,"Home Value 1000000 to 1499999 (1000000 or more, DEC2000 and ACS2009-2014)",446.0,44558.0,369.0,46265.0,354.0,46445.0,490.0,43297.0,284.0,41084.0,520.0,37869.0,506.0,33886.0,486.0,29448.0,363.0,25127.0,209.0,20784.0,316.0,33662.0,301.0,30888.0,256.0,30973.0,285.0,32270.0,368.0,33403.0,227.0,9895.0
99,Housing Prices,Home Value 125000 to 149999,0.0,376.0,0.0,182.0,0.0,99.0,0.0,153.0,0.0,98.0,0.0,59.0,0.0,74.0,0.0,102.0,0.0,122.0,0.0,166.0,0.0,211.0,0.0,247.0,0.0,189.0,0.0,159.0,0.0,149.0,0.0,708.0
100,Housing Prices,Home Value 15000 to 19999 ,0.0,71.0,0.0,103.0,41.0,88.0,39.0,54.0,0.0,89.0,0.0,49.0,0.0,54.0,0.0,51.0,0.0,46.0,0.0,29.0,0.0,187.0,0.0,159.0,0.0,198.0,0.0,191.0,0.0,158.0,0.0,117.0
101,Housing Prices,Home Value 150000 to 174999,0.0,434.0,0.0,319.0,0.0,333.0,0.0,265.0,0.0,197.0,0.0,307.0,0.0,463.0,0.0,490.0,0.0,440.0,0.0,438.0,0.0,484.0,0.0,485.0,0.0,405.0,0.0,503.0,0.0,536.0,9.0,1269.0
102,Housing Prices,Home Value 1500000 to 1999999 (ACS2015-),355.0,29091.0,331.0,28389.0,408.0,28361.0,249.0,24715.0,86.0,20876.0,175.0,19365.0,125.0,15807.0,101.0,12388.0,75.0,9489.0,70.0,7792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
103,Housing Prices,Home Value 175000 to 199999,0.0,106.0,0.0,160.0,0.0,84.0,0.0,59.0,0.0,50.0,0.0,104.0,0.0,184.0,0.0,187.0,0.0,288.0,0.0,337.0,0.0,418.0,0.0,309.0,0.0,401.0,0.0,318.0,0.0,361.0,21.0,2042.0
104,Housing Prices,Home Value 20000 to 24999 ,38.0,103.0,39.0,76.0,0.0,8.0,0.0,28.0,0.0,47.0,0.0,25.0,0.0,18.0,0.0,39.0,0.0,37.0,0.0,23.0,0.0,26.0,0.0,29.0,0.0,139.0,0.0,143.0,0.0,142.0,0.0,411.0
105,Housing Prices,Home Value 200000 to 249999,0.0,573.0,0.0,506.0,21.0,556.0,20.0,627.0,0.0,537.0,29.0,756.0,16.0,731.0,0.0,877.0,0.0,1051.0,0.0,1321.0,0.0,1541.0,0.0,1595.0,0.0,1551.0,0.0,1776.0,0.0,1667.0,46.0,6734.0
106,Housing Prices,Home Value 2000000 or more (ACS2015-),313.0,33698.0,336.0,33776.0,348.0,30680.0,235.0,24626.0,20.0,20385.0,283.0,21444.0,256.0,18798.0,140.0,15408.0,112.0,12454.0,96.0,10149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
107,Housing Prices,Home Value 25000 to 29999 ,0.0,11.0,0.0,27.0,0.0,71.0,0.0,82.0,0.0,75.0,0.0,59.0,0.0,49.0,0.0,68.0,0.0,7.0,0.0,12.0,0.0,9.0,0.0,26.0,0.0,19.0,0.0,51.0,0.0,74.0,0.0,777.0
108,Housing Prices,Home Value 250000 to 299999,0.0,419.0,0.0,480.0,0.0,426.0,0.0,749.0,0.0,833.0,0.0,799.0,0.0,1039.0,0.0,977.0,0.0,1075.0,0.0,1169.0,6.0,1519.0,19.0,1456.0,16.0,1495.0,25.0,1421.0,22.0,1463.0,118.0,10611.0
109,Housing Prices,Home Value 30000 to 34999 ,0.0,8.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,34.0,0.0,38.0,0.0,64.0,0.0,84.0,0.0,77.0,0.0,58.0,0.0,45.0,0.0,45.0,0.0,21.0,11.0,955.0
110,Housing Prices,Home Value 300000 to 399999,0.0,1602.0,0.0,1818.0,21.0,2252.0,46.0,2573.0,0.0,2432.0,28.0,2460.0,38.0,2805.0,52.0,3145.0,53.0,3943.0,54.0,4767.0,66.0,5129.0,51.0,5243.0,42.0,4933.0,10.0,4397.0,10.0,3406.0,435.0,25189.0
111,Housing Prices,Home Value 35000 to 39999 ,0.0,12.0,0.0,9.0,0.0,5.0,0.0,29.0,0.0,58.0,14.0,45.0,15.0,53.0,15.0,110.0,17.0,84.0,0.0,80.0,0.0,83.0,0.0,101.0,0.0,64.0,0.0,81.0,0.0,123.0,5.0,1056.0
112,Housing Prices,Home Value 40000 to 49999 ,0.0,75.0,0.0,68.0,0.0,65.0,0.0,49.0,0.0,41.0,0.0,74.0,0.0,75.0,0.0,85.0,0.0,208.0,0.0,211.0,0.0,228.0,0.0,279.0,0.0,305.0,0.0,240.0,0.0,225.0,0.0,831.0
113,Housing Prices,Home Value 400000 to 499999,51.0,2288.0,85.0,2258.0,57.0,2266.0,34.0,2185.0,0.0,2168.0,13.0,2820.0,42.0,3895.0,54.0,5230.0,59.0,6965.0,128.0,8565.0,93.0,9354.0,77.0,9796.0,89.0,9546.0,73.0,8321.0,27.0,7079.0,477.0,20035.0
114,Housing Prices,Home Value 50000 to 59999 ,0.0,117.0,0.0,88.0,0.0,91.0,0.0,91.0,7.0,101.0,0.0,91.0,0.0,129.0,0.0,153.0,0.0,195.0,0.0,202.0,0.0,296.0,0.0,398.0,0.0,380.0,0.0,400.0,0.0,402.0,0.0,411.0
115,Housing Prices,Home Value 500000 to 749999,45.0,6702.0,0.0,6738.0,0.0,6778.0,14.0,11672.0,340.0,14124.0,22.0,18502.0,100.0,22866.0,161.0,28879.0,178.0,33939.0,286.0,37576.0,360.0,39490.0,385.0,41232.0,369.0,40918.0,340.0,39818.0,307.0,39479.0,539.0,22252.0
116,Housing Prices,Home Value 60000 to 69999 ,0.0,31.0,0.0,20.0,0.0,14.0,0.0,13.0,0.0,34.0,0.0,67.0,0.0,57.0,0.0,115.0,0.0,191.0,0.0,227.0,0.0,233.0,0.0,299.0,0.0,332.0,0.0,386.0,0.0,505.0,0.0,303.0
117,Housing Prices,Home Value 70000 to 79999 ,0.0,127.0,0.0,191.0,0.0,46.0,0.0,158.0,0.0,201.0,0.0,186.0,0.0,194.0,10.0,223.0,13.0,271.0,20.0,314.0,14.0,258.0,17.0,242.0,12.0,258.0,9.0,437.0,0.0,458.0,0.0,281.0
118,Housing Prices,Home Value 750000 to 999999,214.0,15913.0,235.0,15324.0,197.0,17664.0,309.0,24204.0,360.0,26087.0,308.0,28869.0,354.0,31656.0,389.0,33015.0,490.0,32795.0,492.0,31905.0,527.0,32153.0,607.0,31352.0,646.0,32015.0,623.0,32698.0,694.0,34403.0,212.0,10032.0
119,Housing Prices,Home Value 80000 to 89999 ,0.0,71.0,0.0,89.0,0.0,43.0,0.0,60.0,0.0,100.0,0.0,148.0,0.0,188.0,0.0,222.0,0.0,247.0,0.0,296.0,0.0,253.0,0.0,263.0,0.0,222.0,8.0,352.0,8.0,425.0,0.0,262.0
120,Housing Prices,Home Value 90000 to 99999 ,0.0,105.0,0.0,16.0,0.0,80.0,0.0,104.0,0.0,92.0,0.0,162.0,0.0,140.0,0.0,110.0,0.0,139.0,0.0,218.0,0.0,202.0,0.0,252.0,0.0,227.0,0.0,295.0,0.0,309.0,0.0,303.0
121,Housing Prices,Home Value Less than 10000,39.0,1163.0,35.0,1154.0,36.0,1215.0,5.0,1161.0,0.0,936.0,7.0,1162.0,5.0,1319.0,7.0,1611.0,0.0,1374.0,3.0,1254.0,6.0,1025.0,7.0,682.0,6.0,289.0,8.0,231.0,0.0,196.0,0.0,116.0
122,Housing Prices,Home Value Total,1550.0,138652.0,1479.0,139235.0,1546.0,138768.0,1471.0,137773.0,1121.0,131371.0,1399.0,135973.0,1457.0,135034.0,1415.0,133577.0,1360.0,131092.0,1358.0,128470.0,1388.0,127474.0,1464.0,126168.0,1436.0,125631.0,1381.0,125274.0,1436.0,125755.0,2100.0,115315.0
123,Housing Prices,Housing Units with a Mortgage,962.0,88796.0,925.0,89491.0,905.0,88696.0,919.0,89064.0,775.0,85383.0,996.0,89744.0,1055.0,89454.0,1024.0,89845.0,899.0,89772.0,902.0,89459.0,886.0,88893.0,908.0,88729.0,919.0,89798.0,955.0,89583.0,966.0,89788.0,991.0,54435.0
