,year,label,Category,Attribute,030101,030102,030201,030202,030301,030302
144,2012,ACS5YR,Housing Prices,Rent 300 to 349,0.0,0.0,0.0,11.0,0.0,0.0
145,2012,ACS5YR,Housing Prices,Rent 3000 to 3499 (ACS2015-),0.0,0.0,0.0,0.0,0.0,0.0
146,2012,ACS5YR,Housing Prices,Rent 350 to 399,0.0,0.0,8.0,10.0,0.0,0.0
147,2012,ACS5YR,Housing Prices,Rent 3500 or more (ACS2015-),0.0,0.0,0.0,0.0,0.0,0.0
148,2012,ACS5YR,Housing Prices,Rent 400 to 449,0.0,0.0,20.0,80.0,0.0,0.0
149,2012,ACS5YR,Housing Prices,Rent 450 to 499,0.0,0.0,0.0,10.0,0.0,0.0
150,2012,ACS5YR,Housing Prices,Rent 500 to 549,0.0,0.0,0.0,0.0,0.0,0.0
151,2012,ACS5YR,Housing Prices,Rent 550 to 599,0.0,0.0,0.0,11.0,0.0,0.0
152,2012,ACS5YR,Housing Prices,Rent 600 to 649,10.0,17.0,14.0,13.0,0.0,0.0
153,2012,ACS5YR,Housing Prices,Rent 650 to 699,0.0,0.0,21.0,22.0,0.0,0.0
154,2012,ACS5YR,Housing Prices,Rent 700 to 749,0.0,45.0,10.0,12.0,0.0,10.0
155,2012,ACS5YR,Housing Prices,Rent 750 to 799,37.0,35.0,27.0,41.0,0.0,0.0
156,2012,ACS5YR,Housing Prices,Rent 800 to 899,11.0,25.0,41.0,61.0,36.0,0.0
157,2012,ACS5YR,Housing Prices,Rent 900 to 999,55.0,44.0,43.0,65.0,32.0,0.0
158,2012,ACS5YR,Housing Prices,Rent Burdened,0.4932705248990578,0.3488576449912126,0.3425253991291727,0.3560948081264108,0.3667570009033423,0.2853107344632768
159,2012,ACS5YR,Housing Prices,Rent Less than 100,0.0,0.0,0.0,0.0,0.0,0.0
160,2012,ACS5YR,Housing Prices,Rent Total,1486.0,1138.0,1378.0,1772.0,1107.0,354.0
161,2012,ACS5YR,Housing Prices,"Rent Total No cash rent  (No cash rent, DEC2000 and ACS2009-2014)",0.0,0.0,21.0,87.0,130.0,47.0
162,2012,ACS5YR,Housing Prices,Rent Total No cash rent (ACS2015-),0.0,0.0,0.0,0.0,0.0,0.0
163,2012,ACS5YR,Housing Prices,Rent Total With cash rent,1486.0,1138.0,1357.0,1685.0,977.0,307.0
164,2012,ACS5YR,Housing Type,10-19 Units,0.126227208976157,0.1303986710963455,0.1055933089388395,0.1836917562724014,0.0244470314318975,0.0087272727272727
165,2012,ACS5YR,Housing Type,2-4 Units,0.4403927068723702,0.1432724252491694,0.3544171458442237,0.4341397849462365,0.3050058207217695,0.1156363636363636
166,2012,ACS5YR,Housing Type,20 Units or More,0.0341280972417017,0.1773255813953488,0.1761630946157867,0.03584229390681,0.0,0.0
167,2012,ACS5YR,Housing Type,5-9 Units,0.1753155680224404,0.0897009966777408,0.1207527443805541,0.2190860215053763,0.0496701590997283,0.0072727272727272
168,2012,ACS5YR,Housing Type,Other Type,0.005610098176718,0.0,0.0,0.0,0.0,0.0
169,2012,ACS5YR,Housing Type,Single Family Housing,0.2183263207106124,0.4593023255813953,0.2430737062205959,0.1272401433691756,0.6208769887466046,0.8683636363636363
170,2012,ACS5YR,Income,Household Income 10000 to 14999,87.0,30.0,84.0,59.0,85.0,38.0
171,2012,ACS5YR,Income,Household Income 100000 to 124999,164.0,345.0,169.0,257.0,161.0,147.0
172,2012,ACS5YR,Income,Household Income 125000 to 149999,92.0,216.0,100.0,244.0,232.0,161.0
173,2012,ACS5YR,Income,Household Income 15000 to 19999,9.0,0.0,77.0,65.0,30.0,40.0
174,2012,ACS5YR,Income,Household Income 150000 to 199999,237.0,179.0,219.0,190.0,278.0,182.0
175,2012,ACS5YR,Income,Household Income 20000 to 24999,83.0,44.0,18.0,77.0,93.0,20.0
176,2012,ACS5YR,Income,Household Income 25000 to 29999,37.0,48.0,73.0,73.0,113.0,60.0
177,2012,ACS5YR,Income,Household Income 30000 to 34999,103.0,0.0,31.0,76.0,54.0,31.0
178,2012,ACS5YR,Income,Household Income 35000 to 39999,37.0,112.0,45.0,27.0,47.0,0.0
179,2012,ACS5YR,Income,Household Income 40000 to 44999,87.0,38.0,70.0,0.0,94.0,42.0
180,2012,ACS5YR,Income,Household Income 45000 to 49999,14.0,31.0,72.0,54.0,62.0,0.0
181,2012,ACS5YR,Income,Household Income 50000 to 59999,154.0,125.0,60.0,187.0,70.0,48.0
182,2012,ACS5YR,Income,Household Income 60000 to 74999,200.0,177.0,292.0,272.0,199.0,86.0
183,2012,ACS5YR,Income,Household Income 75000 to 99999,338.0,258.0,364.0,299.0,320.0,87.0
184,2012,ACS5YR,Income,Household Income Greater than 200000,267.0,443.0,132.0,74.0,394.0,289.0
185,2012,ACS5YR,Income,Household Income Less than 10000,81.0,188.0,49.0,153.0,47.0,29.0
186,2012,ACS5YR,Income,Households Total for Income,1990.0,2234.0,1855.0,2107.0,2279.0,1260.0
187,2012,ACS5YR,Income,Median Family Income,169805.1948051948,124630.5418719212,102166.66666666669,81024.09638554217,119805.1948051948,140340.9090909091
188,2012,ACS5YR,Income,Median Household Income,82618.34319526626,104782.60869565218,78880.49450549451,75877.92642140469,94179.6875,125310.55900621116
189,2012,ACS5YR,Income,Percent in Poverty,0.1564012318521777,0.0954048140043763,0.0735434574976122,0.116984601241094,0.0993725623198236,0.095123258306538
190,2012,ACS5YR,Journey to Work,Journey to Work by Bike,0.0732082436173485,0.0284738041002277,0.0413122721749696,0.0331569664902998,0.0045344619105199,0.0
191,2012,ACS5YR,Journey to Work,Journey to Work by Car,0.3352814518609658,0.438496583143508,0.4406642365330093,0.455026455026455,0.591596130592503,0.6042261564820103
192,2012,ACS5YR,Journey to Work,Journey to Work by Carpooled,0.0544447862196247,0.0489749430523918,0.0473876063183475,0.0800705467372134,0.1544740024183797,0.087378640776699
193,2012,ACS5YR,Journey to Work,Journey to Work by Drove Alone,0.2808366656413411,0.3895216400911162,0.3932766302146618,0.3749559082892416,0.4371221281741233,0.5168475157053113
194,2012,ACS5YR,Journey to Work,Journey to Work by Other Journey Type,0.0233774223315902,0.0242976461655277,0.0162008910490076,0.0165784832451499,0.0126964933494558,0.0222729868646487
195,2012,ACS5YR,Journey to Work,Journey to Work by Transit,0.3937250076899415,0.309415337889142,0.3531794248683678,0.3029982363315697,0.2669286577992745,0.2866933181039406
196,2012,ACS5YR,Journey to Work,Journey to Work by Walk,0.1178099046447247,0.0975702353834472,0.0858647225597407,0.0948853615520282,0.0704353083434099,0.0251284980011422
197,2012,ACS5YR,Journey to Work,Journey to Work by Worked at Home,0.0565979698554291,0.1017463933181473,0.0627784528149048,0.0973544973544973,0.0538089480048367,0.0616790405482581
198,2012,ACS5YR,Journey to Work,Total Workers 16 Years and Older,3251.0,2634.0,2469.0,2835.0,3308.0,1751.0
199,2012,ACS5YR,Journey to Work,"Total Workers 16 Years and Older, alternate",0.0,0.0,0.0,0.0,0.0,0.0
200,2012,ACS5YR,Language Spoken at Home,Asian/Pacific Islander,0.1535475522967435,0.1570121951219512,0.3178082191780822,0.1053013798111837,0.2096398494893388,0.2884615384615384
201,2012,ACS5YR,Language Spoken at Home,"Asian/Pacific Islander, alternate",0.1535475522967435,0.1570121951219512,0.3178082191780822,0.1053013798111837,0.2096398494893388,0.2884615384615384
202,2012,ACS5YR,Language Spoken at Home,English Only,0.7004528790166056,0.7131968641114983,0.562640099626401,0.7463083999031711,0.6402078480559039,0.5652173913043478
203,2012,ACS5YR,Language Spoken at Home,"English Only, alternate",0.7004528790166056,0.7131968641114983,0.562640099626401,0.7463083999031711,0.6402078480559039,0.5652173913043478
204,2012,ACS5YR,Language Spoken at Home,Other European Languages,0.1071813672633168,0.0951655052264808,0.0625155666251556,0.1009440813362382,0.1098369467837305,0.1036789297658862
205,2012,ACS5YR,Language Spoken at Home,"Other European Languages, alternate",0.1071813672633168,0.0951655052264808,0.0625155666251556,0.1009440813362382,0.1098369467837305,0.1036789297658862
206,2012,ACS5YR,Language Spoken at Home,Other Languages,0.0064697002372223,0.0,0.0318804483188044,0.017913338174776,0.0166636803440243,0.0050167224080267
207,2012,ACS5YR,Language Spoken at Home,"Other Languages, alternate",0.0064697002372223,0.0,0.0318804483188044,0.017913338174776,0.0166636803440243,0.0050167224080267
208,2012,ACS5YR,Language Spoken at Home,Spanish Only,0.0323485011861117,0.0346254355400696,0.0251556662515566,0.0295328007746308,0.0236516753270023,0.0376254180602006
209,2012,ACS5YR,Language Spoken at Home,"Spanish Only, alternate",0.0323485011861117,0.0346254355400696,0.0251556662515566,0.0295328007746308,0.0236516753270023,0.0376254180602006
210,2012,ACS5YR,Nativity,Foreign Born,0.229371213703781,0.2156862745098039,0.3486435030937648,0.2500574580556194,0.2625210084033613,0.3579849946409432
211,2012,ACS5YR,Population,Total Population,4787.0,4998.0,4202.0,4351.0,5950.0,3732.0
212,2012,ACS5YR,Race/Ethnicity,Asian,1166.0,1264.0,1457.0,882.0,2447.0,1498.0
213,2012,ACS5YR,Race/Ethnicity,"Asian Alone, Not Hispanic or Latino",1166.0,1264.0,1457.0,865.0,2389.0,1498.0
214,2012,ACS5YR,Race/Ethnicity,Black/African American,80.0,99.0,42.0,49.0,52.0,29.0
215,2012,ACS5YR,Race/Ethnicity,"Black/African American Alone, Not Hispanic or Latino",80.0,99.0,42.0,49.0,52.0,29.0
216,2012,ACS5YR,Race/Ethnicity,Latino Population (of Any Race),353.0,299.0,208.0,233.0,411.0,237.0
217,2012,ACS5YR,Race/Ethnicity,Native American Indian,0.0,65.0,0.0,0.0,0.0,29.0
218,2012,ACS5YR,Race/Ethnicity,"Native American Indian Alone, Not Hispanic or Latino",0.0,65.0,0.0,0.0,0.0,29.0
219,2012,ACS5YR,Race/Ethnicity,Native Hawaiian/Pacific Islander,0.0,12.0,37.0,0.0,0.0,0.0
220,2012,ACS5YR,Race/Ethnicity,"Native Hawaiian/Pacific Islander Alone, Not Hispanic or Latino",0.0,12.0,37.0,0.0,0.0,0.0
221,2012,ACS5YR,Race/Ethnicity,Other/Two or More Races,288.0,439.0,146.0,386.0,289.0,217.0
222,2012,ACS5YR,Race/Ethnicity,"Population, Not Hispanic or Latino",4434.0,4699.0,3994.0,4118.0,5539.0,3495.0
223,2012,ACS5YR,Race/Ethnicity,Some Other Race Alone,56.0,144.0,45.0,43.0,52.0,59.0
224,2012,ACS5YR,Race/Ethnicity,"Some Other Race Alone, Not Hispanic or Latino",0.0,58.0,12.0,0.0,20.0,0.0
225,2012,ACS5YR,Race/Ethnicity,Two Or More Races,232.0,295.0,101.0,343.0,237.0,158.0
226,2012,ACS5YR,Race/Ethnicity,"Two Or More Races, Not Hispanic or Latino",205.0,271.0,83.0,343.0,101.0,131.0
227,2012,ACS5YR,Race/Ethnicity,"White Alone, Not Hispanic or Latino",2983.0,2930.0,2363.0,2861.0,2977.0,1808.0
228,2012,ACS5YR,Race/Ethnicity,"White, Including Hispanic or Latino",3253.0,3119.0,2520.0,3034.0,3162.0,1959.0
229,2012,ACS5YR,Sex,Female,0.5285147273866723,0.4985994397759103,0.5387910518800572,0.4550678005056309,0.5057142857142857,0.5
230,2012,ACS5YR,Sex,Male,0.4714852726133278,0.5014005602240896,0.4612089481199429,0.5449321994943691,0.4942857142857143,0.5
231,2012,ACS5YR,Unit Size,1 Bedroom,747.0,659.0,617.0,698.0,416.0,49.0
232,2012,ACS5YR,Unit Size,2 Bedrooms,508.0,850.0,751.0,1001.0,952.0,460.0
233,2012,ACS5YR,Unit Size,3-4 Bedrooms,581.0,782.0,370.0,409.0,1065.0,794.0
234,2012,ACS5YR,Unit Size,5 or More Bedrooms,114.0,0.0,64.0,27.0,125.0,72.0
235,2012,ACS5YR,Unit Size,No Bedroom,189.0,117.0,111.0,97.0,19.0,0.0
236,2012,ACS5YR,Vehicles Available,Households with no Vehicle,0.2165829145728643,0.1257833482542524,0.183288409703504,0.2472710014238253,0.1066257130320316,0.0761904761904762
237,2012,ACS5YR,Vehicles Available,Percent of No Vehicle Homeowning Households,0.1011904761904761,0.0593065693430656,0.0754716981132075,0.2,0.0844709897610921,0.054083885209713
238,2012,ACS5YR,Vehicles Available,Percent of No Vehicle Renting Households,0.2557200538358008,0.1898066783831282,0.2206095791001451,0.2562076749435666,0.1300813008130081,0.1327683615819209
239,2012,ACS5YR,Vehicles Available,Vehicles Available,2154.0,2787.0,2114.0,2210.0,3737.0,2145.0
240,2012,ACS5YR,Vehicles Available,Vehicles Homeowners,0.3495821727019498,0.6013634732687477,0.358561967833491,0.1963800904977375,0.5536526625635536,0.7748251748251749
241,2012,ACS5YR,Vehicles Available,Vehicles Per Capita,0.4499686651347399,0.5576230492196879,0.5030937648738696,0.5079292116754769,0.6280672268907563,0.5747588424437299
242,2012,ACS5YR,Vehicles Available,Vehicles Renters,0.6504178272980501,0.3986365267312522,0.641438032166509,0.8036199095022625,0.4463473374364463,0.2251748251748251
11,2013,ACS5YR,Affordability,# Units at or below 100 AMI Monthly Affordable Rent,1491,1130,1296,1731,1056,371
2,2013,ACS5YR,Affordability,# Units at or below 30 AMI Monthly Affordable Rent,563,1130,1012,1160,595,371
5,2013,ACS5YR,Affordability,# Units at or below 50 AMI Monthly Affordable Rent,1491,1130,1296,1731,1056,371
8,2013,ACS5YR,Affordability,# Units at or below 80 AMI Monthly Affordable Rent,1491,1130,1296,1731,1056,371
9,2013,ACS5YR,Affordability,100 AMI Annual Income,74196.42857142857,105814.87341772152,81949.80694980695,80815.01831501831,94159.22619047618,130675.28735632185
10,2013,ACS5YR,Affordability,100 AMI Monthly Affordable Rent,6183.035714285714,8817.90611814346,6829.15057915058,6734.584859584859,7846.602182539682,10889.607279693488
0,2013,ACS5YR,Affordability,30 AMI Annual Income,22258.92857142857,31744.462025316454,24584.942084942086,24244.505494505494,28247.767857142855,39202.58620689655
1,2013,ACS5YR,Affordability,30 AMI Monthly Affordable Rent,1854.910714285714,2645.371835443038,2048.745173745174,2020.3754578754579,2353.9806547619046,3266.882183908046
3,2013,ACS5YR,Affordability,50 AMI Annual Income,37098.21428571428,52907.43670886076,40974.903474903476,40407.50915750916,47079.61309523809,65337.64367816092
4,2013,ACS5YR,Affordability,50 AMI Monthly Affordable Rent,3091.517857142857,4408.95305907173,3414.57528957529,3367.2924297924296,3923.301091269841,5444.803639846744
6,2013,ACS5YR,Affordability,80 AMI Annual Income,59357.142857142855,84651.89873417723,65559.84555984556,64652.01465201465,75327.38095238095,104540.22988505749
7,2013,ACS5YR,Affordability,80 AMI Monthly Affordable Rent,4946.428571428572,7054.324894514769,5463.320463320463,5387.667887667888,6277.281746031746,8711.685823754791
0,2013,ACS5YR,Age,0-2 Years,0.1349206349206349,0.5848563968668408,0.6349206349206349,0.8392857142857143,0.5263157894736842,0.4596273291925465
1,2013,ACS5YR,Age,0-4 Years,0.0235662148070907,0.0650111043811831,0.0404610679840037,0.0409656181419166,0.0735002702215817,0.0332594235033259
2,2013,ACS5YR,Age,18-34 Years,0.4398331595411887,0.3771451645467393,0.3185132909903552,0.4674469641550841,0.2523869573049901,0.2249322493224932
3,2013,ACS5YR,Age,3-5 Years,0.8650793650793651,0.4151436031331593,0.365079365079365,0.1607142857142857,0.4736842105263157,0.5403726708074534
4,2013,ACS5YR,Age,35-59 Years,0.3453597497393117,0.2984050070664243,0.3469771818395671,0.3323579614728115,0.3231850117096019,0.3592017738359201
5,2013,ACS5YR,Age,5-17 Years,0.0525547445255474,0.0795477488390874,0.0860973888496824,0.0182882223847841,0.0783642586921275,0.1488051244148805
6,2013,ACS5YR,Age,60 and older,0.1386861313868613,0.1798909751665657,0.2079510703363914,0.1409412338454035,0.2725635020716987,0.2338014289233801
7,2013,ACS5YR,Age,Under 18 Years,356.0,716.0,538.0,243.0,843.0,739.0
8,2013,ACS5YR,Age,Under 6 Years,126.0,383.0,189.0,168.0,475.0,161.0
9,2013,ACS5YR,Educational Attainment,College Degree or higher,0.6837516512549537,0.8371566128575474,0.5776629342520815,0.6758732737611698,0.6944198405668733,0.64943741209564
10,2013,ACS5YR,Educational Attainment,"College Degree or higher, alternate",0.6837516512549537,0.8371566128575474,0.5776629342520815,0.6758732737611698,0.6944198405668733,0.64943741209564
11,2013,ACS5YR,Educational Attainment,High School or Less,0.1009247027741083,0.0413480600396488,0.2193511340798162,0.13214189006228,0.1193534100974313,0.1515471167369901
12,2013,ACS5YR,Educational Attainment,"High School or Less, alternate",0.1009247027741083,0.0413480600396488,0.2193511340798162,0.13214189006228,0.1193534100974313,0.1515471167369901
13,2013,ACS5YR,Educational Attainment,Some College/Associate Degree,0.2153236459709379,0.1214953271028037,0.2029859316681022,0.1919848361765502,0.1862267493356953,0.1990154711673699
14,2013,ACS5YR,Educational Attainment,"Some College/Associate Degree, alternate",0.2153236459709379,0.1214953271028037,0.2029859316681022,0.1919848361765502,0.1862267493356953,0.1990154711673699
15,2013,ACS5YR,Employment,"6-17, Living with One Parent",43.0,47.0,20.0,31.0,68.0,0.0
16,2013,ACS5YR,Employment,"6-17, Living with One Parent, Parent Not in Labor Force",0.0,0.0,0.0,0.0,0.0294117647058823,
17,2013,ACS5YR,Employment,"6-17, Living with One Parent, Parent in Labor Force",1.0,1.0,1.0,1.0,0.9705882352941176,
18,2013,ACS5YR,Employment,"6-17, Living with Two Parents",187.0,286.0,295.0,44.0,300.0,559.0
19,2013,ACS5YR,Employment,"6-17, Living with Two Parents, One Parent in Labor Force",0.3368983957219251,0.2482517482517482,0.2135593220338983,0.0,0.3633333333333333,0.5438282647584973
20,2013,ACS5YR,Employment,"6-17, Living with Two Parents, Parents Not in Labor Force",0.0,0.0,0.0,0.0,0.1833333333333333,0.0125223613595706
21,2013,ACS5YR,Employment,"6-17, Living with Two Parents, Parents in Labor Force",0.6631016042780749,0.7517482517482518,0.7864406779661017,1.0,0.4533333333333333,0.443649373881932
22,2013,ACS5YR,Employment,Employed Residents,3367.0,2766.0,2575.0,2644.0,2997.0,1871.0
23,2013,ACS5YR,Employment,"Employed Residents, alternate",3367.0,2766.0,2575.0,2644.0,2997.0,1871.0
24,2013,ACS5YR,Employment,Managerial Professional,0.5942975942975943,0.7237888647866956,0.6306796116504855,0.6838124054462935,0.7167167167167167,0.6264029930518439
25,2013,ACS5YR,Employment,"Managerial Professional, alternate",0.5942975942975943,0.7237888647866956,0.6306796116504855,0.6838124054462935,0.7167167167167167,0.6264029930518439
26,2013,ACS5YR,Employment,Natural Resources,0.0,0.0104844540853217,0.0155339805825242,0.0419818456883509,0.012012012012012,0.0582576162479957
27,2013,ACS5YR,Employment,"Natural Resources, alternate",0.0,0.0104844540853217,0.0155339805825242,0.0419818456883509,0.012012012012012,0.0582576162479957
28,2013,ACS5YR,Employment,Production Transport Materials,0.0406890406890406,0.0260303687635574,0.0423300970873786,0.0083207261724659,0.0166833500166833,0.0326028861571352
29,2013,ACS5YR,Employment,"Production Transport Materials, alternate",0.0406890406890406,0.0260303687635574,0.0423300970873786,0.0083207261724659,0.0166833500166833,0.0326028861571352
30,2013,ACS5YR,Employment,Sales and Office,0.2331452331452331,0.1952277657266811,0.1821359223300971,0.1456127080181543,0.1658324991658325,0.148583645109567
31,2013,ACS5YR,Employment,"Sales and Office, alternate",0.2331452331452331,0.1952277657266811,0.1821359223300971,0.1456127080181543,0.1658324991658325,0.148583645109567
32,2013,ACS5YR,Employment,Services,0.1318681318681318,0.044468546637744,0.1293203883495145,0.1202723146747352,0.0887554220887554,0.134152859433458
33,2013,ACS5YR,Employment,"Services, alternate",0.1318681318681318,0.044468546637744,0.1293203883495145,0.1202723146747352,0.0887554220887554,0.134152859433458
34,2013,ACS5YR,Employment,"Under 6 Years, Living with One Parent",57.0,14.0,10.0,0.0,22.0,20.0
35,2013,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent Not in Labor Force",0.0,0.0,0.0,,0.0454545454545454,0.0
36,2013,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent in Labor Force",1.0,1.0,1.0,,0.9545454545454546,1.0
37,2013,ACS5YR,Employment,"Under 6 Years, Living with Two Parents",52.0,354.0,167.0,168.0,453.0,141.0
38,2013,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, One Parent in Labor Force",0.2884615384615384,0.1949152542372881,0.2694610778443114,0.3571428571428571,0.4569536423841059,0.1985815602836879
39,2013,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents Not in Labor Force",0.0,0.0,0.0,0.0,0.1258278145695364,0.0
40,2013,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents in Labor Force",0.7115384615384616,0.8050847457627118,0.7305389221556886,0.6428571428571429,0.4172185430463576,0.8014184397163121
41,2013,ACS5YR,Employment,Unemployment Rate,0.045364332293734,0.0442294402211472,0.0595325054784514,0.0509691313711414,0.0154402102496714,0.084637964774951
42,2013,ACS5YR,Employment,"Unemployment Rate, alternate",0.045364332293734,0.0442294402211472,0.0595325054784514,0.0509691313711414,0.0154402102496714,0.084637964774951
43,2013,ACS5YR,Employment,Worked in place of residence,0.8018045112781955,0.7211574596016536,0.8195160650535501,0.7705611068408916,0.7150153217568948,0.7576902320561252
44,2013,ACS5YR,Employment,Worked outside place of residence,0.1981954887218045,0.2788425403983465,0.1804839349464498,0.2294388931591083,0.2849846782431052,0.2423097679438748
45,2013,ACS5YR,Households,Average Family Household Size,3.053627760252366,2.9322222222222223,3.1384790011350736,2.6864864864864866,2.961452928094885,3.2849794238683128
46,2013,ACS5YR,Households,Average Household Size,2.242424242424242,2.0616658996778647,2.317685589519651,1.9576719576719577,2.351780351780352,2.934924078091106
47,2013,ACS5YR,Households,Family Households,0.3149528067560854,0.4141739530602853,0.4808951965065502,0.3559403559403559,0.5787215787215787,0.702819956616052
48,2013,ACS5YR,Households,Households,2013.0,2173.0,1832.0,2079.0,2331.0,1383.0
49,2013,ACS5YR,Households,"Households with 60 years and older, % of Total (DEC, 65 years and older)",0.2473919523099851,0.3175333640128854,0.3362445414847161,0.1948051948051948,0.4371514371514371,0.4584237165582068
50,2013,ACS5YR,Households,"Households with Children, % of Total",0.1217088922006954,0.1946617579383341,0.1735807860262008,0.0928330928330928,0.2217932217932218,0.3007953723788865
51,2013,ACS5YR,Households,Living in Group Quarters,630.0,578.0,426.0,682.0,293.0,160.0
52,2013,ACS5YR,Households,Non-Family Households,0.6850471932439146,0.5858260469397146,0.5191048034934498,0.6440596440596441,0.4212784212784213,0.2971800433839479
53,2013,ACS5YR,Households,"Single Person Households, % of Total",0.4078489816194734,0.3925448688449148,0.3116812227074236,0.4415584415584415,0.2968682968682968,0.2060737527114967
54,2013,ACS5YR,Housing,Median Year Moved In Owner,1996.229508196721,1998.3260869565215,1990.8695652173917,1988.3962264150944,1990.6971153846157,1991.0958904109589
55,2013,ACS5YR,Housing,Median Year Moved In Renter,2005.3088803088804,2006.9659442724455,2005.4040404040404,2005.6797385620916,2004.1935483870968,2007.9022988505749
56,2013,ACS5YR,Housing,Median Year Structure Built,1939.0,1964.4108527131784,1943.1157270029676,1941.658163265306,1945.645161290323,1943.1768558951965
57,2013,ACS5YR,Housing,"Overcrowding, Renter Occupied Housing",0.0429242119382964,0.0424778761061946,0.0061728395061728,0.0,0.0,0.0512129380053908
58,2013,ACS5YR,Housing,Owner Occupied,0.2593144560357675,0.4799815922687528,0.2925764192139738,0.1673881673881674,0.546975546975547,0.7317425885755604
59,2013,ACS5YR,Housing,Post 1979 All and Pre 1979 Single Family Renter Occupied by Year Structure Built by Units in Structure,583.0,926.0,879.0,992.0,822.0,336.0
60,2013,ACS5YR,Housing,Pre 1980 MultiFamily Renter Occupied by Year Structure Built by Units in Structure,883.0,154.0,417.0,705.0,181.0,35.0
61,2013,ACS5YR,Housing,Renter Occupied,0.7406855439642325,0.5200184077312471,0.7074235807860262,0.8326118326118326,0.453024453024453,0.2682574114244396
62,2013,ACS5YR,Housing,Total Number of Units,2138.0,2337.0,1934.0,2231.0,2574.0,1401.0
63,2013,ACS5YR,Housing,Total Vacant Units,125.0,164.0,102.0,152.0,243.0,18.0
64,2013,ACS5YR,Housing,Vacancy Rate,0.0584658559401309,0.0701754385964912,0.0527404343329886,0.0681308830121022,0.0944055944055944,0.012847965738758
65,2013,ACS5YR,Housing Prices,Contract Rent 100 to 149,0.0,0.0,0.0,0.0,0.0,0.0
66,2013,ACS5YR,Housing Prices,Contract Rent 1000 to 1249,207.0,21.0,135.0,158.0,138.0,63.0
67,2013,ACS5YR,Housing Prices,Contract Rent 1250 to 1499,283.0,202.0,252.0,251.0,149.0,84.0
68,2013,ACS5YR,Housing Prices,Contract Rent 150 to 199,0.0,0.0,0.0,0.0,0.0,0.0
69,2013,ACS5YR,Housing Prices,Contract Rent 1500 to 1999,400.0,300.0,479.0,559.0,318.0,19.0
70,2013,ACS5YR,Housing Prices,Contract Rent 200 to 249,24.0,0.0,7.0,0.0,0.0,0.0
71,2013,ACS5YR,Housing Prices,"Contract Rent 2000 to 2499 (Contract Rent 2000 or more, DEC2000 and ACS2009-2014)",433.0,419.0,234.0,321.0,234.0,151.0
72,2013,ACS5YR,Housing Prices,Contract Rent 250 to 299,0.0,0.0,5.0,0.0,0.0,0.0
73,2013,ACS5YR,Housing Prices,Contract Rent 2500 to 2999 (ACS2015-),0.0,0.0,27.0,84.0,103.0,45.0
74,2013,ACS5YR,Housing Prices,Contract Rent 300 to 349,0.0,0.0,10.0,61.0,0.0,0.0
75,2013,ACS5YR,Housing Prices,Contract Rent 3000 to 3499 (ACS2015-),0.0,0.0,0.0,0.0,0.0,0.0
76,2013,ACS5YR,Housing Prices,Contract Rent 350 to 399,0.0,0.0,0.0,10.0,0.0,0.0
77,2013,ACS5YR,Housing Prices,Contract Rent 3500 or more (ACS2015-),0.0,0.0,0.0,0.0,0.0,0.0
78,2013,ACS5YR,Housing Prices,Contract Rent 400 to 449,0.0,15.0,0.0,23.0,0.0,0.0
79,2013,ACS5YR,Housing Prices,Contract Rent 500 to 549,0.0,0.0,0.0,0.0,0.0,0.0
80,2013,ACS5YR,Housing Prices,Contract Rent 550 to 599,7.0,0.0,0.0,10.0,0.0,0.0
81,2013,ACS5YR,Housing Prices,Contract Rent 600 to 649,0.0,0.0,0.0,0.0,0.0,0.0
82,2013,ACS5YR,Housing Prices,Contract Rent 650 to 699,18.0,12.0,23.0,65.0,0.0,0.0
83,2013,ACS5YR,Housing Prices,Contract Rent 700 to 749,0.0,0.0,10.0,9.0,0.0,0.0
84,2013,ACS5YR,Housing Prices,Contract Rent 750 to 749,0.0,61.0,27.0,37.0,48.0,9.0
85,2013,ACS5YR,Housing Prices,Contract Rent 750 to 799,57.0,18.0,25.0,70.0,0.0,0.0
86,2013,ACS5YR,Housing Prices,Contract Rent 800 to 899,9.0,38.0,0.0,38.0,33.0,0.0
87,2013,ACS5YR,Housing Prices,Contract Rent 900 to 999,53.0,44.0,62.0,35.0,33.0,0.0
88,2013,ACS5YR,Housing Prices,Contract Rent Less than 100,0.0,0.0,0.0,0.0,0.0,0.0
89,2013,ACS5YR,Housing Prices,Contract Rent Total,1491.0,1130.0,1296.0,1731.0,1056.0,371.0
90,2013,ACS5YR,Housing Prices,Contract Rent Total No cash Rent (ACS2015-),0.0,0.0,0.0,0.0,0.0,0.0
91,2013,ACS5YR,Housing Prices,"Contract Rent Total No cash Rent (No cash rent, DEC2000 and ACS2009-2014)",0.0,0.0,27.0,84.0,103.0,45.0
92,2013,ACS5YR,Housing Prices,Contract Rent Total With cash Rent,1491.0,1130.0,1269.0,1647.0,953.0,326.0
93,2013,ACS5YR,Housing Prices,Extremely Rent Burdened,0.215962441314554,0.1778761061946902,0.1481481481481481,0.2085499711149624,0.2982954545454545,0.2695417789757412
