,year,label,Category,Attribute,060100
207,2017,ACS5YR,Language Spoken at Home,"Other Languages, alternate",0.0013502565487442
208,2017,ACS5YR,Language Spoken at Home,Spanish Only,0.0937078044828517
209,2017,ACS5YR,Language Spoken at Home,"Spanish Only, alternate",0.0937078044828517
210,2017,ACS5YR,Nativity,Foreign Born,0.1272771435511294
211,2017,ACS5YR,Population,Total Population,4117.0
212,2017,ACS5YR,Race/Ethnicity,Asian,206.0
213,2017,ACS5YR,Race/Ethnicity,"Asian Alone, Not Hispanic or Latino",206.0
214,2017,ACS5YR,Race/Ethnicity,Black/African American,13.0
215,2017,ACS5YR,Race/Ethnicity,"Black/African American Alone, Not Hispanic or Latino",13.0
216,2017,ACS5YR,Race/Ethnicity,Latino Population (of Any Race),396.0
217,2017,ACS5YR,Race/Ethnicity,Native American Indian,0.0
218,2017,ACS5YR,Race/Ethnicity,"Native American Indian Alone, Not Hispanic or Latino",0.0
219,2017,ACS5YR,Race/Ethnicity,Native Hawaiian/Pacific Islander,0.0
220,2017,ACS5YR,Race/Ethnicity,"Native Hawaiian/Pacific Islander Alone, Not Hispanic or Latino",0.0
221,2017,ACS5YR,Race/Ethnicity,Other/Two or More Races,448.0
222,2017,ACS5YR,Race/Ethnicity,"Population, Not Hispanic or Latino",3721.0
223,2017,ACS5YR,Race/Ethnicity,Some Other Race Alone,201.0
224,2017,ACS5YR,Race/Ethnicity,"Some Other Race Alone, Not Hispanic or Latino",0.0
225,2017,ACS5YR,Race/Ethnicity,Two Or More Races,247.0
226,2017,ACS5YR,Race/Ethnicity,"Two Or More Races, Not Hispanic or Latino",247.0
227,2017,ACS5YR,Race/Ethnicity,"White Alone, Not Hispanic or Latino",3255.0
228,2017,ACS5YR,Race/Ethnicity,"White, Including Hispanic or Latino",3450.0
229,2017,ACS5YR,Sex,Female,0.4938061695409279
230,2017,ACS5YR,Sex,Male,0.5061938304590722
231,2017,ACS5YR,Unit Size,1 Bedroom,134.0
232,2017,ACS5YR,Unit Size,2 Bedrooms,232.0
233,2017,ACS5YR,Unit Size,3-4 Bedrooms,879.0
234,2017,ACS5YR,Unit Size,5 or More Bedrooms,27.0
235,2017,ACS5YR,Unit Size,No Bedroom,80.0
236,2017,ACS5YR,Vehicles Available,Households with no Vehicle,0.0258555133079847
237,2017,ACS5YR,Vehicles Available,Percent of No Vehicle Homeowning Households,0.0
238,2017,ACS5YR,Vehicles Available,Percent of No Vehicle Renting Households,0.0269413629160063
239,2017,ACS5YR,Vehicles Available,Vehicles Available,2337.0
240,2017,ACS5YR,Vehicles Available,Vehicles Homeowners,0.0526315789473684
241,2017,ACS5YR,Vehicles Available,Vehicles Per Capita,0.5676463444255526
242,2017,ACS5YR,Vehicles Available,Vehicles Renters,0.9473684210526316
11,2018,ACS5YR,Affordability,# Units at or below 100 AMI Monthly Affordable Rent,721
2,2018,ACS5YR,Affordability,# Units at or below 30 AMI Monthly Affordable Rent,721
5,2018,ACS5YR,Affordability,# Units at or below 50 AMI Monthly Affordable Rent,721
8,2018,ACS5YR,Affordability,# Units at or below 80 AMI Monthly Affordable Rent,721
9,2018,ACS5YR,Affordability,100 AMI Annual Income,192428.57142857145
10,2018,ACS5YR,Affordability,100 AMI Monthly Affordable Rent,16035.714285714288
0,2018,ACS5YR,Affordability,30 AMI Annual Income,57728.571428571435
1,2018,ACS5YR,Affordability,30 AMI Monthly Affordable Rent,4810.714285714286
3,2018,ACS5YR,Affordability,50 AMI Annual Income,96214.28571428572
4,2018,ACS5YR,Affordability,50 AMI Monthly Affordable Rent,8017.857142857144
6,2018,ACS5YR,Affordability,80 AMI Annual Income,153942.85714285716
7,2018,ACS5YR,Affordability,80 AMI Monthly Affordable Rent,12828.57142857143
0,2018,ACS5YR,Age,0-2 Years,0.6178343949044586
1,2018,ACS5YR,Age,0-4 Years,0.0728332119446467
2,2018,ACS5YR,Age,18-34 Years,0.3932993445010925
3,2018,ACS5YR,Age,3-5 Years,0.3821656050955414
4,2018,ACS5YR,Age,35-59 Years,0.3122117018693858
5,2018,ACS5YR,Age,5-17 Years,0.1680019422189851
6,2018,ACS5YR,Age,60 and older,0.0536537994658897
7,2018,ACS5YR,Age,Under 18 Years,992.0
8,2018,ACS5YR,Age,Under 6 Years,314.0
9,2018,ACS5YR,Educational Attainment,College Degree or higher,0.8303193535975375
10,2018,ACS5YR,Educational Attainment,"College Degree or higher, alternate",0.8303193535975375
11,2018,ACS5YR,Educational Attainment,High School or Less,0.0738745671412081
12,2018,ACS5YR,Educational Attainment,"High School or Less, alternate",0.0738745671412081
13,2018,ACS5YR,Educational Attainment,Some College/Associate Degree,0.0958060792612543
14,2018,ACS5YR,Educational Attainment,"Some College/Associate Degree, alternate",0.0958060792612543
15,2018,ACS5YR,Employment,"6-17, Living with One Parent",268.0
16,2018,ACS5YR,Employment,"6-17, Living with One Parent, Parent Not in Labor Force",0.0
17,2018,ACS5YR,Employment,"6-17, Living with One Parent, Parent in Labor Force",1.0
18,2018,ACS5YR,Employment,"6-17, Living with Two Parents",361.0
19,2018,ACS5YR,Employment,"6-17, Living with Two Parents, One Parent in Labor Force",0.4598337950138504
20,2018,ACS5YR,Employment,"6-17, Living with Two Parents, Parents Not in Labor Force",0.0
21,2018,ACS5YR,Employment,"6-17, Living with Two Parents, Parents in Labor Force",0.5401662049861495
22,2018,ACS5YR,Employment,Employed Residents,2717.0
23,2018,ACS5YR,Employment,"Employed Residents, alternate",2717.0
24,2018,ACS5YR,Employment,Managerial Professional,0.6359955833640044
25,2018,ACS5YR,Employment,"Managerial Professional, alternate",0.6359955833640044
26,2018,ACS5YR,Employment,Natural Resources,0.0191387559808612
27,2018,ACS5YR,Employment,"Natural Resources, alternate",0.0191387559808612
28,2018,ACS5YR,Employment,Production Transport Materials,0.0460066249539933
29,2018,ACS5YR,Employment,"Production Transport Materials, alternate",0.0460066249539933
30,2018,ACS5YR,Employment,Sales and Office,0.2256164887743835
31,2018,ACS5YR,Employment,"Sales and Office, alternate",0.2256164887743835
32,2018,ACS5YR,Employment,Services,0.0732425469267574
33,2018,ACS5YR,Employment,"Services, alternate",0.0732425469267574
34,2018,ACS5YR,Employment,"Under 6 Years, Living with One Parent",0.0
35,2018,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent Not in Labor Force",
36,2018,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent in Labor Force",
37,2018,ACS5YR,Employment,"Under 6 Years, Living with Two Parents",314.0
38,2018,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, One Parent in Labor Force",0.3630573248407643
39,2018,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents Not in Labor Force",0.054140127388535
40,2018,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents in Labor Force",0.5828025477707006
41,2018,ACS5YR,Employment,Unemployment Rate,0.005126327352618
42,2018,ACS5YR,Employment,"Unemployment Rate, alternate",0.005126327352618
43,2018,ACS5YR,Employment,Worked in place of residence,0.8433111603843311
44,2018,ACS5YR,Employment,Worked outside place of residence,0.1566888396156688
45,2018,ACS5YR,Households,Average Family Household Size,3.286458333333333
46,2018,ACS5YR,Households,Average Household Size,3.0993227990970653
47,2018,ACS5YR,Households,Family Households,0.5778781038374717
48,2018,ACS5YR,Households,Households,1329.0
49,2018,ACS5YR,Households,"Households with 60 years and older, % of Total (DEC, 65 years and older)",0.1188863807373965
50,2018,ACS5YR,Households,"Households with Children, % of Total",0.4424379232505643
51,2018,ACS5YR,Households,Living in Group Quarters,220.0
52,2018,ACS5YR,Households,Non-Family Households,0.4221218961625282
53,2018,ACS5YR,Households,"Single Person Households, % of Total",0.1738148984198645
54,2018,ACS5YR,Housing,Median Year Moved In Owner,2005.0
55,2018,ACS5YR,Housing,Median Year Moved In Renter,2012.6204379562043
56,2018,ACS5YR,Housing,Median Year Structure Built,1946.0837438423648
57,2018,ACS5YR,Housing,"Overcrowding, Renter Occupied Housing",0.0139318885448916
58,2018,ACS5YR,Housing,Owner Occupied,0.0278404815650865
59,2018,ACS5YR,Housing,Post 1979 All and Pre 1979 Single Family Renter Occupied by Year Structure Built by Units in Structure,343.0
60,2018,ACS5YR,Housing,Pre 1980 MultiFamily Renter Occupied by Year Structure Built by Units in Structure,949.0
61,2018,ACS5YR,Housing,Renter Occupied,0.9721595184349134
62,2018,ACS5YR,Housing,Total Number of Units,1343.0
63,2018,ACS5YR,Housing,Total Vacant Units,14.0
64,2018,ACS5YR,Housing,Vacancy Rate,0.0104244229337304
65,2018,ACS5YR,Housing Prices,Contract Rent 100 to 149,0.0
66,2018,ACS5YR,Housing Prices,Contract Rent 1000 to 1249,5.0
67,2018,ACS5YR,Housing Prices,Contract Rent 1250 to 1499,32.0
68,2018,ACS5YR,Housing Prices,Contract Rent 150 to 199,0.0
69,2018,ACS5YR,Housing Prices,Contract Rent 1500 to 1999,120.0
70,2018,ACS5YR,Housing Prices,Contract Rent 200 to 249,0.0
71,2018,ACS5YR,Housing Prices,"Contract Rent 2000 to 2499 (Contract Rent 2000 or more, DEC2000 and ACS2009-2014)",59.0
72,2018,ACS5YR,Housing Prices,Contract Rent 250 to 299,0.0
73,2018,ACS5YR,Housing Prices,Contract Rent 2500 to 2999 (ACS2015-),247.0
74,2018,ACS5YR,Housing Prices,Contract Rent 300 to 349,0.0
75,2018,ACS5YR,Housing Prices,Contract Rent 3000 to 3499 (ACS2015-),263.0
76,2018,ACS5YR,Housing Prices,Contract Rent 350 to 399,0.0
77,2018,ACS5YR,Housing Prices,Contract Rent 3500 or more (ACS2015-),473.0
78,2018,ACS5YR,Housing Prices,Contract Rent 400 to 449,0.0
79,2018,ACS5YR,Housing Prices,Contract Rent 500 to 549,13.0
80,2018,ACS5YR,Housing Prices,Contract Rent 550 to 599,29.0
81,2018,ACS5YR,Housing Prices,Contract Rent 600 to 649,0.0
82,2018,ACS5YR,Housing Prices,Contract Rent 650 to 699,0.0
83,2018,ACS5YR,Housing Prices,Contract Rent 700 to 749,0.0
84,2018,ACS5YR,Housing Prices,Contract Rent 750 to 749,0.0
85,2018,ACS5YR,Housing Prices,Contract Rent 750 to 799,26.0
86,2018,ACS5YR,Housing Prices,Contract Rent 800 to 899,0.0
87,2018,ACS5YR,Housing Prices,Contract Rent 900 to 999,25.0
88,2018,ACS5YR,Housing Prices,Contract Rent Less than 100,0.0
89,2018,ACS5YR,Housing Prices,Contract Rent Total,1292.0
90,2018,ACS5YR,Housing Prices,Contract Rent Total No cash Rent (ACS2015-),0.0
91,2018,ACS5YR,Housing Prices,"Contract Rent Total No cash Rent (No cash rent, DEC2000 and ACS2009-2014)",247.0
92,2018,ACS5YR,Housing Prices,Contract Rent Total With cash Rent,1292.0
93,2018,ACS5YR,Housing Prices,Extremely Rent Burdened,0.1191950464396284
94,2018,ACS5YR,Housing Prices,Home Value 10000 to 14999 ,0.0
95,2018,ACS5YR,Housing Prices,Home Value 100000 to 124999,0.0
96,2018,ACS5YR,Housing Prices,"Home Value 1000000 to 1499999 (1000000 or more, DEC2000 and ACS2009-2014)",0.0
97,2018,ACS5YR,Housing Prices,Home Value 125000 to 149999,0.0
98,2018,ACS5YR,Housing Prices,Home Value 15000 to 19999 ,0.0
99,2018,ACS5YR,Housing Prices,Home Value 150000 to 174999,0.0
100,2018,ACS5YR,Housing Prices,Home Value 1500000 to 1999999 (ACS2015-),0.0
101,2018,ACS5YR,Housing Prices,Home Value 175000 to 199999,0.0
102,2018,ACS5YR,Housing Prices,Home Value 20000 to 24999 ,0.0
103,2018,ACS5YR,Housing Prices,Home Value 200000 to 249999,0.0
104,2018,ACS5YR,Housing Prices,Home Value 2000000 or more (ACS2015-),37.0
105,2018,ACS5YR,Housing Prices,Home Value 25000 to 29999 ,0.0
106,2018,ACS5YR,Housing Prices,Home Value 250000 to 299999,0.0
107,2018,ACS5YR,Housing Prices,Home Value 30000 to 34999 ,0.0
108,2018,ACS5YR,Housing Prices,Home Value 300000 to 399999,0.0
109,2018,ACS5YR,Housing Prices,Home Value 35000 to 39999 ,0.0
110,2018,ACS5YR,Housing Prices,Home Value 40000 to 49999 ,0.0
111,2018,ACS5YR,Housing Prices,Home Value 400000 to 499999,0.0
112,2018,ACS5YR,Housing Prices,Home Value 50000 to 59999 ,0.0
113,2018,ACS5YR,Housing Prices,Home Value 500000 to 749999,0.0
114,2018,ACS5YR,Housing Prices,Home Value 60000 to 69999 ,0.0
115,2018,ACS5YR,Housing Prices,Home Value 70000 to 79999 ,0.0
116,2018,ACS5YR,Housing Prices,Home Value 750000 to 999999,0.0
117,2018,ACS5YR,Housing Prices,Home Value 80000 to 89999 ,0.0
118,2018,ACS5YR,Housing Prices,Home Value 90000 to 99999 ,0.0
119,2018,ACS5YR,Housing Prices,Home Value Less than 10000,0.0
120,2018,ACS5YR,Housing Prices,Home Value Total,37.0
121,2018,ACS5YR,Housing Prices,Housing Units with a Mortgage,23.0
122,2018,ACS5YR,Housing Prices,Housing Units with a Mortgage 0 to 30%,23.0
123,2018,ACS5YR,Housing Prices,Housing Units with a Mortgage 30-50%,0.0
124,2018,ACS5YR,Housing Prices,Housing Units with a Mortgage 50%+,0.0
125,2018,ACS5YR,Housing Prices,Housing Units with a Mortgage Not Computed,0.0
126,2018,ACS5YR,Housing Prices,Housing Units without a Mortgage,14.0
127,2018,ACS5YR,Housing Prices,Housing Units without a Mortgage 0 to 30%,14.0
128,2018,ACS5YR,Housing Prices,Housing Units without a Mortgage 30-50%,0.0
129,2018,ACS5YR,Housing Prices,Housing Units without a Mortgage 50%+,0.0
130,2018,ACS5YR,Housing Prices,Housing Units without a Mortgage Not Computed,0.0
131,2018,ACS5YR,Housing Prices,Median Contract Rent,3171.102661596958
132,2018,ACS5YR,Housing Prices,Median Home Value,2000001.0
133,2018,ACS5YR,Housing Prices,Median Rent,3352.3622047244094
134,2018,ACS5YR,Housing Prices,Median Rent as % of Household Income,24.207751937984497
135,2018,ACS5YR,Housing Prices,Rent 100 to 149,0.0
136,2018,ACS5YR,Housing Prices,Rent 1000 to 1249,10.0
137,2018,ACS5YR,Housing Prices,Rent 1250 to 1499,26.0
138,2018,ACS5YR,Housing Prices,Rent 150 to 199,0.0
139,2018,ACS5YR,Housing Prices,Rent 1500 to 1999,119.0
140,2018,ACS5YR,Housing Prices,Rent 200 to 249,0.0
141,2018,ACS5YR,Housing Prices,"Rent 2000 to 2499  (Rent 2000 or more, DEC2000 and ACS2009-2014)",54.0
142,2018,ACS5YR,Housing Prices,Rent 250 to 299,0.0
143,2018,ACS5YR,Housing Prices,Rent 2500 to 2999 (ACS2015-),175.0
144,2018,ACS5YR,Housing Prices,Rent 300 to 349,0.0
145,2018,ACS5YR,Housing Prices,Rent 3000 to 3499 (ACS2015-),254.0
146,2018,ACS5YR,Housing Prices,Rent 350 to 399,0.0
147,2018,ACS5YR,Housing Prices,Rent 3500 or more (ACS2015-),571.0
148,2018,ACS5YR,Housing Prices,Rent 400 to 449,0.0
149,2018,ACS5YR,Housing Prices,Rent 450 to 499,0.0
150,2018,ACS5YR,Housing Prices,Rent 500 to 549,0.0
151,2018,ACS5YR,Housing Prices,Rent 550 to 599,0.0
152,2018,ACS5YR,Housing Prices,Rent 600 to 649,8.0
153,2018,ACS5YR,Housing Prices,Rent 650 to 699,10.0
154,2018,ACS5YR,Housing Prices,Rent 700 to 749,11.0
155,2018,ACS5YR,Housing Prices,Rent 750 to 799,0.0
156,2018,ACS5YR,Housing Prices,Rent 800 to 899,16.0
157,2018,ACS5YR,Housing Prices,Rent 900 to 999,38.0
158,2018,ACS5YR,Housing Prices,Rent Burdened,0.2763157894736842
159,2018,ACS5YR,Housing Prices,Rent Less than 100,0.0
160,2018,ACS5YR,Housing Prices,Rent Total,1292.0
161,2018,ACS5YR,Housing Prices,"Rent Total No cash rent  (No cash rent, DEC2000 and ACS2009-2014)",175.0
162,2018,ACS5YR,Housing Prices,Rent Total No cash rent (ACS2015-),0.0
163,2018,ACS5YR,Housing Prices,Rent Total With cash rent,1292.0
164,2018,ACS5YR,Housing Type,10-19 Units,0.01861504095309
165,2018,ACS5YR,Housing Type,2-4 Units,0.4906924795234549
166,2018,ACS5YR,Housing Type,20 Units or More,0.1459419210722263
167,2018,ACS5YR,Housing Type,5-9 Units,0.0513775130305286
168,2018,ACS5YR,Housing Type,Other Type,0.0096798212956068
169,2018,ACS5YR,Housing Type,Single Family Housing,0.283693224125093
170,2018,ACS5YR,Income,Household Income 10000 to 14999,0.0
171,2018,ACS5YR,Income,Household Income 100000 to 124999,86.0
172,2018,ACS5YR,Income,Household Income 125000 to 149999,97.0
173,2018,ACS5YR,Income,Household Income 15000 to 19999,0.0
174,2018,ACS5YR,Income,Household Income 150000 to 199999,175.0
175,2018,ACS5YR,Income,Household Income 20000 to 24999,8.0
176,2018,ACS5YR,Income,Household Income 25000 to 29999,30.0
177,2018,ACS5YR,Income,Household Income 30000 to 34999,10.0
178,2018,ACS5YR,Income,Household Income 35000 to 39999,16.0
179,2018,ACS5YR,Income,Household Income 40000 to 44999,23.0
180,2018,ACS5YR,Income,Household Income 45000 to 49999,34.0
181,2018,ACS5YR,Income,Household Income 50000 to 59999,26.0
182,2018,ACS5YR,Income,Household Income 60000 to 74999,113.0
183,2018,ACS5YR,Income,Household Income 75000 to 99999,73.0
184,2018,ACS5YR,Income,Household Income Greater than 200000,638.0
185,2018,ACS5YR,Income,Household Income Less than 10000,0.0
186,2018,ACS5YR,Income,Households Total for Income,1329.0
187,2018,ACS5YR,Income,Median Family Income,209322.40677966105
188,2018,ACS5YR,Income,Median Household Income,192428.57142857145
189,2018,ACS5YR,Income,Percent in Poverty,0.0371275036638983
190,2018,ACS5YR,Journey to Work,Journey to Work by Bike,0.0709534368070953
191,2018,ACS5YR,Journey to Work,Journey to Work by Car,0.3762010347376201
192,2018,ACS5YR,Journey to Work,Journey to Work by Carpooled,0.0868440502586844
193,2018,ACS5YR,Journey to Work,Journey to Work by Drove Alone,0.2893569844789357
194,2018,ACS5YR,Journey to Work,Journey to Work by Other Journey Type,0.09830007390983
195,2018,ACS5YR,Journey to Work,Journey to Work by Transit,0.2823355506282335
196,2018,ACS5YR,Journey to Work,Journey to Work by Walk,0.0391722099039172
197,2018,ACS5YR,Journey to Work,Journey to Work by Worked at Home,0.1330376940133037
198,2018,ACS5YR,Journey to Work,Total Workers 16 Years and Older,2706.0
199,2018,ACS5YR,Journey to Work,"Total Workers 16 Years and Older, alternate",0.0
200,2018,ACS5YR,Language Spoken at Home,Asian/Pacific Islander,0.0345640219952867
201,2018,ACS5YR,Language Spoken at Home,"Asian/Pacific Islander, alternate",0.0345640219952867
202,2018,ACS5YR,Language Spoken at Home,English Only,0.8114689709347996
203,2018,ACS5YR,Language Spoken at Home,"English Only, alternate",0.8114689709347996
204,2018,ACS5YR,Language Spoken at Home,Other European Languages,0.0751505629746006
205,2018,ACS5YR,Language Spoken at Home,"Other European Languages, alternate",0.0751505629746006
206,2018,ACS5YR,Language Spoken at Home,Other Languages,0.0013092432573972
207,2018,ACS5YR,Language Spoken at Home,"Other Languages, alternate",0.0013092432573972
208,2018,ACS5YR,Language Spoken at Home,Spanish Only,0.0775072008379156
209,2018,ACS5YR,Language Spoken at Home,"Spanish Only, alternate",0.0775072008379156
210,2018,ACS5YR,Nativity,Foreign Born,0.1206603544549648
211,2018,ACS5YR,Population,Total Population,4119.0
212,2018,ACS5YR,Race/Ethnicity,Asian,322.0
213,2018,ACS5YR,Race/Ethnicity,"Asian Alone, Not Hispanic or Latino",322.0
214,2018,ACS5YR,Race/Ethnicity,Black/African American,42.0
215,2018,ACS5YR,Race/Ethnicity,"Black/African American Alone, Not Hispanic or Latino",42.0
216,2018,ACS5YR,Race/Ethnicity,Latino Population (of Any Race),545.0
217,2018,ACS5YR,Race/Ethnicity,Native American Indian,0.0
218,2018,ACS5YR,Race/Ethnicity,"Native American Indian Alone, Not Hispanic or Latino",0.0
219,2018,ACS5YR,Race/Ethnicity,Native Hawaiian/Pacific Islander,0.0
220,2018,ACS5YR,Race/Ethnicity,"Native Hawaiian/Pacific Islander Alone, Not Hispanic or Latino",0.0
221,2018,ACS5YR,Race/Ethnicity,Other/Two or More Races,644.0
222,2018,ACS5YR,Race/Ethnicity,"Population, Not Hispanic or Latino",3574.0
223,2018,ACS5YR,Race/Ethnicity,Some Other Race Alone,313.0
224,2018,ACS5YR,Race/Ethnicity,"Some Other Race Alone, Not Hispanic or Latino",0.0
225,2018,ACS5YR,Race/Ethnicity,Two Or More Races,331.0
226,2018,ACS5YR,Race/Ethnicity,"Two Or More Races, Not Hispanic or Latino",219.0
227,2018,ACS5YR,Race/Ethnicity,"White Alone, Not Hispanic or Latino",2991.0
228,2018,ACS5YR,Race/Ethnicity,"White, Including Hispanic or Latino",3111.0
229,2018,ACS5YR,Sex,Female,0.538965768390386
230,2018,ACS5YR,Sex,Male,0.461034231609614
231,2018,ACS5YR,Unit Size,1 Bedroom,152.0
232,2018,ACS5YR,Unit Size,2 Bedrooms,258.0
233,2018,ACS5YR,Unit Size,3-4 Bedrooms,840.0
234,2018,ACS5YR,Unit Size,5 or More Bedrooms,50.0
235,2018,ACS5YR,Unit Size,No Bedroom,43.0
236,2018,ACS5YR,Vehicles Available,Households with no Vehicle,0.0278404815650865
237,2018,ACS5YR,Vehicles Available,Percent of No Vehicle Homeowning Households,0.0
238,2018,ACS5YR,Vehicles Available,Percent of No Vehicle Renting Households,0.0286377708978328
239,2018,ACS5YR,Vehicles Available,Vehicles Available,2335.0
240,2018,ACS5YR,Vehicles Available,Vehicles Homeowners,0.0423982869379015
241,2018,ACS5YR,Vehicles Available,Vehicles Per Capita,0.5668851663025006
242,2018,ACS5YR,Vehicles Available,Vehicles Renters,0.9576017130620984
11,2019,ACS5YR,Affordability,# Units at or below 100 AMI Monthly Affordable Rent,730
2,2019,ACS5YR,Affordability,# Units at or below 30 AMI Monthly Affordable Rent,730
5,2019,ACS5YR,Affordability,# Units at or below 50 AMI Monthly Affordable Rent,730
8,2019,ACS5YR,Affordability,# Units at or below 80 AMI Monthly Affordable Rent,730
9,2019,ACS5YR,Affordability,100 AMI Annual Income,200890.24332344212
10,2019,ACS5YR,Affordability,100 AMI Monthly Affordable Rent,16740.853610286842
0,2019,ACS5YR,Affordability,30 AMI Annual Income,60267.072997032636
1,2019,ACS5YR,Affordability,30 AMI Monthly Affordable Rent,5022.256083086053
3,2019,ACS5YR,Affordability,50 AMI Annual Income,100445.12166172106
4,2019,ACS5YR,Affordability,50 AMI Monthly Affordable Rent,8370.426805143421
6,2019,ACS5YR,Affordability,80 AMI Annual Income,160712.1946587537
7,2019,ACS5YR,Affordability,80 AMI Monthly Affordable Rent,13392.682888229474
0,2019,ACS5YR,Age,0-2 Years,0.5795454545454546
1,2019,ACS5YR,Age,0-4 Years,0.0575011831519167
2,2019,ACS5YR,Age,18-34 Years,0.3951727401798391
3,2019,ACS5YR,Age,3-5 Years,0.4204545454545454
4,2019,ACS5YR,Age,35-59 Years,0.3402744912446758
5,2019,ACS5YR,Age,5-17 Years,0.1540463795551348
6,2019,ACS5YR,Age,60 and older,0.0530052058684335
7,2019,ACS5YR,Age,Under 18 Years,894.0
8,2019,ACS5YR,Age,Under 6 Years,264.0
9,2019,ACS5YR,Educational Attainment,College Degree or higher,0.8417878680383114
10,2019,ACS5YR,Educational Attainment,"College Degree or higher, alternate",0.8417878680383114
11,2019,ACS5YR,Educational Attainment,High School or Less,0.080525008868393
12,2019,ACS5YR,Educational Attainment,"High School or Less, alternate",0.080525008868393
13,2019,ACS5YR,Educational Attainment,Some College/Associate Degree,0.0776871230932955
14,2019,ACS5YR,Educational Attainment,"Some College/Associate Degree, alternate",0.0776871230932955
15,2019,ACS5YR,Employment,"6-17, Living with One Parent",250.0
16,2019,ACS5YR,Employment,"6-17, Living with One Parent, Parent Not in Labor Force",0.0
17,2019,ACS5YR,Employment,"6-17, Living with One Parent, Parent in Labor Force",1.0
18,2019,ACS5YR,Employment,"6-17, Living with Two Parents",332.0
19,2019,ACS5YR,Employment,"6-17, Living with Two Parents, One Parent in Labor Force",0.4156626506024096
20,2019,ACS5YR,Employment,"6-17, Living with Two Parents, Parents Not in Labor Force",0.0
21,2019,ACS5YR,Employment,"6-17, Living with Two Parents, Parents in Labor Force",0.5843373493975904
22,2019,ACS5YR,Employment,Employed Residents,2817.0
23,2019,ACS5YR,Employment,"Employed Residents, alternate",2817.0
24,2019,ACS5YR,Employment,Managerial Professional,0.5946041888533902
25,2019,ACS5YR,Employment,"Managerial Professional, alternate",0.5946041888533902
26,2019,ACS5YR,Employment,Natural Resources,0.0149094781682641
27,2019,ACS5YR,Employment,"Natural Resources, alternate",0.0149094781682641
28,2019,ACS5YR,Employment,Production Transport Materials,0.0379836705715299
29,2019,ACS5YR,Employment,"Production Transport Materials, alternate",0.0379836705715299
30,2019,ACS5YR,Employment,Sales and Office,0.2314518991835285
31,2019,ACS5YR,Employment,"Sales and Office, alternate",0.2314518991835285
32,2019,ACS5YR,Employment,Services,0.1210507632232871
33,2019,ACS5YR,Employment,"Services, alternate",0.1210507632232871
34,2019,ACS5YR,Employment,"Under 6 Years, Living with One Parent",0.0
35,2019,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent Not in Labor Force",
36,2019,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent in Labor Force",
37,2019,ACS5YR,Employment,"Under 6 Years, Living with Two Parents",264.0
38,2019,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, One Parent in Labor Force",0.3219696969696969
39,2019,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents Not in Labor Force",0.0606060606060606
40,2019,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents in Labor Force",0.6174242424242424
41,2019,ACS5YR,Employment,Unemployment Rate,0.0198329853862212
42,2019,ACS5YR,Employment,"Unemployment Rate, alternate",0.0198329853862212
43,2019,ACS5YR,Employment,Worked in place of residence,0.8357677235482722
44,2019,ACS5YR,Employment,Worked outside place of residence,0.1642322764517278
45,2019,ACS5YR,Households,Average Family Household Size,3.305291723202171
46,2019,ACS5YR,Households,Average Household Size,3.191842900302115
47,2019,ACS5YR,Households,Family Households,0.5566465256797583
48,2019,ACS5YR,Households,Households,1324.0
49,2019,ACS5YR,Households,"Households with 60 years and older, % of Total (DEC, 65 years and older)",0.1246223564954682
50,2019,ACS5YR,Households,"Households with Children, % of Total",0.3851963746223565
51,2019,ACS5YR,Households,Living in Group Quarters,0.0
52,2019,ACS5YR,Households,Non-Family Households,0.4433534743202417
53,2019,ACS5YR,Households,"Single Person Households, % of Total",0.1268882175226586
54,2019,ACS5YR,Housing,Median Year Moved In Owner,2005.0
55,2019,ACS5YR,Housing,Median Year Moved In Renter,2012.032319391635
56,2019,ACS5YR,Housing,Median Year Structure Built,1945.2558139534883
57,2019,ACS5YR,Housing,"Overcrowding, Renter Occupied Housing",0.0108527131782945
58,2019,ACS5YR,Housing,Owner Occupied,0.0256797583081571
59,2019,ACS5YR,Housing,Post 1979 All and Pre 1979 Single Family Renter Occupied by Year Structure Built by Units in Structure,327.0
60,2019,ACS5YR,Housing,Pre 1980 MultiFamily Renter Occupied by Year Structure Built by Units in Structure,963.0
61,2019,ACS5YR,Housing,Renter Occupied,0.974320241691843
62,2019,ACS5YR,Housing,Total Number of Units,1336.0
63,2019,ACS5YR,Housing,Total Vacant Units,12.0
64,2019,ACS5YR,Housing,Vacancy Rate,0.0089820359281437
65,2019,ACS5YR,Housing Prices,Contract Rent 100 to 149,0.0
66,2019,ACS5YR,Housing Prices,Contract Rent 1000 to 1249,4.0
67,2019,ACS5YR,Housing Prices,Contract Rent 1250 to 1499,11.0
68,2019,ACS5YR,Housing Prices,Contract Rent 150 to 199,0.0
