Category,Attribute,San Francisco,Bayview - District 10,Bayview Hunters Point,Bernal Heights,Castro/Upper Market,Chinatown,Excelsior,Farallon Islands,Financial District,Glen Park,Golden Gate Park,Haight Ashbury,Hayes Valley,Inner Richmond,Inner Sunset,Japantown,Lakeshore,Lincoln Park,Lone Mountain/USF,Marina,McLaren Park,Mission,Mission Bay,Nob Hill,Noe Valley,North Beach,Oceanview/Merced/Ingleside,Outer Mission,Outer Richmond,Pacific Heights,Portola,Potrero Hill,Presidio,Presidio Heights,Russian Hill,Seacliff,South of Market,Sunset/Parkside,Tenderloin,Treasure Island,Twin Peaks,Visitacion Valley,West of Twin Peaks,Western Addition,Western Addition/Fillmore Community Boundary,Western Addition/Fillmore Community Boundary Subarea
Employment,"6-17, Living with One Parent",20445.0,4537.0,2420.0,531.0,201.0,347.0,1593.0,0.0,190.0,399.0,0.0,303.0,189.0,554.0,378.0,763.0,275.0,0.0,136.0,244.0,0.0,1768.0,335.0,109.0,254.0,207.0,849.0,714.0,911.0,318.0,522.0,575.0,237.0,216.0,148.0,31.0,634.0,1665.0,439.0,264.0,22.0,1203.0,595.0,652.0,952.0,652.0
Employment,"6-17, Living with One Parent, Parent Not in Labor Force",0.1962827097089753,0.20299757549041217,0.14793388429752066,0.14124293785310735,0.263681592039801,0.2824207492795389,0.224105461393597,,0.5684210526315789,0.24812030075187969,,0.0,0.20634920634920634,0.11191335740072202,0.0,0.23853211009174313,0.41818181818181815,,0.25,0.040983606557377046,,0.1408371040723982,0.835820895522388,0.3394495412844037,0.0,0.7053140096618358,0.09540636042402827,0.06302521008403361,0.283205268935236,0.29559748427672955,0.13409961685823754,0.43478260869565216,0.0,0.0787037037037037,0.07432432432432433,0.0,0.4148264984227129,0.1045045045045045,0.08428246013667426,0.3409090909090909,0.0,0.2601828761429759,0.12605042016806722,0.17638036809815952,0.23214285714285715,0.17638036809815952
Employment,"6-17, Living with One Parent, Parent in Labor Force",0.8037172902910247,0.7970024245095878,0.8520661157024794,0.8587570621468926,0.736318407960199,0.7175792507204611,0.775894538606403,,0.43157894736842106,0.7518796992481203,,1.0,0.7936507936507936,0.8880866425992779,1.0,0.7614678899082569,0.5818181818181818,,0.75,0.9590163934426229,,0.8591628959276018,0.16417910447761194,0.6605504587155964,1.0,0.2946859903381642,0.9045936395759717,0.9369747899159664,0.716794731064764,0.7044025157232704,0.8659003831417624,0.5652173913043478,1.0,0.9212962962962963,0.9256756756756757,1.0,0.5851735015772871,0.8954954954954955,0.9157175398633257,0.6590909090909091,1.0,0.7398171238570241,0.8739495798319328,0.8236196319018405,0.7678571428571429,0.8236196319018405
Employment,"6-17, Living with Two Parents",46389.0,4838.0,2393.0,1850.0,1099.0,649.0,2632.0,0.0,236.0,585.0,0.0,880.0,171.0,1630.0,1650.0,678.0,286.0,0.0,607.0,940.0,0.0,2422.0,594.0,418.0,1768.0,767.0,1820.0,1351.0,3012.0,1325.0,1606.0,649.0,266.0,704.0,323.0,386.0,820.0,5693.0,1009.0,21.0,338.0,1117.0,3767.0,570.0,891.0,570.0
Employment,"6-17, Living with Two Parents, One Parent in Labor Force",0.261117937442066,0.2947498966515089,0.2661930631007104,0.17351351351351352,0.3548680618744313,0.2033898305084746,0.21428571428571427,,0.4364406779661017,0.15897435897435896,,0.18522727272727274,0.0,0.34294478527607364,0.263030303030303,0.42035398230088494,0.0979020979020979,,0.26194398682042835,0.4223404255319149,,0.23038810900082576,0.5370370370370371,0.12200956937799043,0.20701357466063347,0.14341590612777053,0.2956043956043956,0.14359733530717986,0.2865205843293493,0.6060377358490566,0.25155666251556663,0.288135593220339,0.49624060150375937,0.3806818181818182,0.2786377708978328,0.3704663212435233,0.41341463414634144,0.20850166871596698,0.36372646184340934,0.0,0.23076923076923078,0.34914950760966873,0.13618263870453942,0.4087719298245614,0.3434343434343434,0.4087719298245614
Employment,"6-17, Living with Two Parents, Parents Not in Labor Force",0.018150854728491667,0.0012401818933443572,0.0025073129962390303,0.018378378378378378,0.012738853503184714,0.0,0.008358662613981762,,0.0,0.0,,0.0,0.0,0.01717791411042945,0.07939393939393939,0.09292035398230089,0.038461538461538464,,0.006589785831960461,0.0425531914893617,,0.018166804293971925,0.0,0.0,0.006221719457013574,0.061277705345501955,0.0,0.017024426350851222,0.0551128818061089,0.0,0.0323785803237858,0.0,0.0,0.0,0.0,0.05958549222797927,0.045121951219512194,0.005972246618654488,0.0,0.0,0.0,0.0,0.01380408813379347,0.11052631578947368,0.0707070707070707,0.11052631578947368
Employment,"6-17, Living with Two Parents, Parents in Labor Force",0.7207312078294423,0.7040099214551467,0.7312996239030506,0.8081081081081081,0.632393084622384,0.7966101694915254,0.7773556231003039,,0.5635593220338984,0.841025641025641,,0.8147727272727273,1.0,0.6398773006134969,0.6575757575757576,0.48672566371681414,0.8636363636363636,,0.7314662273476112,0.5351063829787234,,0.7514450867052023,0.46296296296296297,0.8779904306220095,0.7867647058823529,0.7953063885267275,0.7043956043956044,0.8393782383419689,0.6583665338645418,0.3939622641509434,0.7160647571606475,0.711864406779661,0.5037593984962406,0.6193181818181818,0.7213622291021672,0.5699481865284974,0.5414634146341464,0.7855260846653785,0.6362735381565907,1.0,0.7692307692307693,0.6508504923903312,0.8500132731616671,0.4807017543859649,0.5858585858585859,0.4807017543859649
Employment,Employed Residents,500641.0,44772.0,22100.0,10453.0,20597.0,8649.0,16164.0,0.0,20104.0,6021.0,0.0,13557.0,10494.0,13297.0,2770.0,24984.0,8219.0,0.0,8677.0,21224.0,0.0,42847.0,6635.0,18264.0,13484.0,6937.0,13650.0,9382.0,29984.0,19340.0,6566.0,16022.0,1384.0,6968.0,13082.0,2218.0,18449.0,27960.0,20174.0,3440.0,2772.0,1641.0,13435.0,20765.0,41275.0,20765.0
Employment,"Employed Residents, alternate",500641.0,44772.0,22100.0,10453.0,20597.0,8649.0,16164.0,0.0,20104.0,6021.0,0.0,13557.0,10494.0,13297.0,2770.0,24984.0,8219.0,0.0,8677.0,21224.0,0.0,42847.0,6635.0,18264.0,13484.0,6937.0,13650.0,9382.0,29984.0,19340.0,6566.0,16022.0,1384.0,6968.0,13082.0,2218.0,18449.0,27960.0,20174.0,3440.0,2772.0,1641.0,13435.0,20765.0,41275.0,20765.0
Employment,Managerial Professional,0.584368839148212,0.5696417403734477,0.586289592760181,0.5155457763321535,0.610525804728844,0.45658457625158977,0.7952239544667161,,0.6940907282132909,0.4228533466201628,,0.4541565243047872,0.25252525252525254,0.6530796420245168,0.3552346570397112,0.4338776817162984,0.6745346149166566,,0.31404863432061775,0.4995759517527328,,0.5489065745559782,0.5807083647324793,0.658180026281209,0.4767873034707802,0.6223151218105809,0.7314285714285714,0.7704114261351525,0.6764274279615795,0.4969493278179938,0.313585135546756,0.6110972412932218,0.6315028901734104,0.4349885189437428,0.6385873719614737,0.5973850315599639,0.7146728819990243,0.717238912732475,0.6316050361851888,0.627906976744186,0.3225108225108225,0.465569774527727,0.6404168217342762,0.435588731037804,0.3985947910357359,0.435588731037804
Employment,"Managerial Professional, alternate",0.584368839148212,0.5696417403734477,0.586289592760181,0.5155457763321535,0.610525804728844,0.45658457625158977,0.7952239544667161,,0.6940907282132909,0.4228533466201628,,0.4541565243047872,0.25252525252525254,0.6530796420245168,0.3552346570397112,0.4338776817162984,0.6745346149166566,,0.31404863432061775,0.4995759517527328,,0.5489065745559782,0.5807083647324793,0.658180026281209,0.4767873034707802,0.6223151218105809,0.7314285714285714,0.7704114261351525,0.6764274279615795,0.4969493278179938,0.313585135546756,0.6110972412932218,0.6315028901734104,0.4349885189437428,0.6385873719614737,0.5973850315599639,0.7146728819990243,0.717238912732475,0.6316050361851888,0.627906976744186,0.3225108225108225,0.465569774527727,0.6404168217342762,0.435588731037804,0.3985947910357359,0.435588731037804
Employment,Natural Resources,0.029214546950809064,0.024993299383543287,0.02502262443438914,0.03176121687553812,0.033985531873573824,0.03318302693953058,0.009960405840138579,,0.015718265021886193,0.07174887892376682,,0.05561702441543114,0.05812845435486945,0.03850492592314056,0.04909747292418772,0.06832372718539866,0.013140284706168634,,0.0806730436786908,0.05182811911044101,,0.02898686022358625,0.012961567445365486,0.020094174332019273,0.023064372589735982,0.012973908029407524,0.00989010989010989,0.005009592837348114,0.006436766275346851,0.06975180972078594,0.07127627170271093,0.012982149544376482,0.029624277456647398,0.036882893226176806,0.002446109157621159,0.0,0.01804975879451461,0.01605865522174535,0.01888569445821354,0.03313953488372093,0.030663780663780664,0.008531383302864107,0.020543356903609974,0.05769323380688659,0.06306480920654149,0.05769323380688659
Employment,"Natural Resources, alternate",0.029214546950809064,0.024993299383543287,0.02502262443438914,0.03176121687553812,0.033985531873573824,0.03318302693953058,0.009960405840138579,,0.015718265021886193,0.07174887892376682,,0.05561702441543114,0.05812845435486945,0.03850492592314056,0.04909747292418772,0.06832372718539866,0.013140284706168634,,0.0806730436786908,0.05182811911044101,,0.02898686022358625,0.012961567445365486,0.020094174332019273,0.023064372589735982,0.012973908029407524,0.00989010989010989,0.005009592837348114,0.006436766275346851,0.06975180972078594,0.07127627170271093,0.012982149544376482,0.029624277456647398,0.036882893226176806,0.002446109157621159,0.0,0.01804975879451461,0.01605865522174535,0.01888569445821354,0.03313953488372093,0.030663780663780664,0.008531383302864107,0.020543356903609974,0.05769323380688659,0.06306480920654149,0.05769323380688659
Employment,Production Transport Materials,0.057070835189287336,0.06347717323327079,0.05416289592760181,0.07194106954941165,0.06034859445550323,0.0767718811423286,0.023942093541202674,,0.02591524074810983,0.07972097658196313,,0.10511175038725382,0.14065180102915953,0.041513123260885916,0.07292418772563176,0.08677553634325968,0.03856916899866164,,0.12803964503860782,0.08429136826234451,,0.06730926319228885,0.09781461944235116,0.04161191414805081,0.08454464550578464,0.04108404209312383,0.019706959706959706,0.026433596248134725,0.03328441835645678,0.06308169596690796,0.13097776424002436,0.05792035950567969,0.033236994219653176,0.08840413318025259,0.022397186974468734,0.027953110910730387,0.02970350696514716,0.026573676680972817,0.04773470804005155,0.05290697674418605,0.09379509379509379,0.05971968312004875,0.01726832899144027,0.09106669877197207,0.09589339794064204,0.09106669877197207
Employment,"Production Transport Materials, alternate",0.057070835189287336,0.06347717323327079,0.05416289592760181,0.07194106954941165,0.06034859445550323,0.0767718811423286,0.023942093541202674,,0.02591524074810983,0.07972097658196313,,0.10511175038725382,0.14065180102915953,0.041513123260885916,0.07292418772563176,0.08677553634325968,0.03856916899866164,,0.12803964503860782,0.08429136826234451,,0.06730926319228885,0.09781461944235116,0.04161191414805081,0.08454464550578464,0.04108404209312383,0.019706959706959706,0.026433596248134725,0.03328441835645678,0.06308169596690796,0.13097776424002436,0.05792035950567969,0.033236994219653176,0.08840413318025259,0.022397186974468734,0.027953110910730387,0.02970350696514716,0.026573676680972817,0.04773470804005155,0.05290697674418605,0.09379509379509379,0.05971968312004875,0.01726832899144027,0.09106669877197207,0.09589339794064204,0.09106669877197207
Employment,Sales and Office,0.1773106876983707,0.17287590458322166,0.1860633484162896,0.20329092126662202,0.1346798077389911,0.1716961498439126,0.1131526849789656,,0.14524472741742936,0.21989702707191497,,0.18057092277052444,0.21774347246045359,0.19019327667895014,0.1711191335740072,0.1878402177393532,0.1648619053412824,,0.21263109369597788,0.15849981153411233,,0.19522953765724554,0.1443858327053504,0.1696233026719229,0.21024918421833283,0.18177886694536544,0.21421245421245422,0.1409081219356214,0.1691235325506937,0.1722854188210962,0.16966189460858971,0.16620896267632007,0.1596820809248555,0.19489092996555682,0.24644549763033174,0.23805229936880073,0.14591576779229226,0.1647711015736767,0.13056409239615346,0.23604651162790696,0.2662337662337662,0.08470444850700792,0.23796055080014886,0.20467132193594992,0.19699576014536643,0.20467132193594992
Employment,"Sales and Office, alternate",0.1773106876983707,0.17287590458322166,0.1860633484162896,0.20329092126662202,0.1346798077389911,0.1716961498439126,0.1131526849789656,,0.14524472741742936,0.21989702707191497,,0.18057092277052444,0.21774347246045359,0.19019327667895014,0.1711191335740072,0.1878402177393532,0.1648619053412824,,0.21263109369597788,0.15849981153411233,,0.19522953765724554,0.1443858327053504,0.1696233026719229,0.21024918421833283,0.18177886694536544,0.21421245421245422,0.1409081219356214,0.1691235325506937,0.1722854188210962,0.16966189460858971,0.16620896267632007,0.1596820809248555,0.19489092996555682,0.24644549763033174,0.23805229936880073,0.14591576779229226,0.1647711015736767,0.13056409239615346,0.23604651162790696,0.2662337662337662,0.08470444850700792,0.23796055080014886,0.20467132193594992,0.19699576014536643,0.20467132193594992
Employment,Services,0.1520350910133209,0.16901188242651657,0.14846153846153845,0.17746101597627476,0.16046026120308782,0.26176436582263846,0.057720861172976985,,0.11903103859928373,0.2057797708021923,,0.2045437781220034,0.3309510196302649,0.07670903211250658,0.3516245487364621,0.22318283701569006,0.1088940260372308,,0.2646075832661058,0.20580474934036938,,0.15956776437090112,0.16412961567445367,0.11049058256679807,0.20535449421536636,0.14184806112152226,0.024761904761904763,0.057237262843743336,0.11472785485592316,0.19793174767321614,0.31449893390191896,0.15179128698040195,0.14595375722543352,0.24483352468427094,0.09012383427610457,0.13660955816050496,0.09165808444902163,0.07535765379113019,0.17121046892039257,0.05,0.28679653679653677,0.3814747105423522,0.08381094157052475,0.21098001444738743,0.24545124167171412,0.21098001444738743
Employment,"Services, alternate",0.1520350910133209,0.16901188242651657,0.14846153846153845,0.17746101597627476,0.16046026120308782,0.26176436582263846,0.057720861172976985,,0.11903103859928373,0.2057797708021923,,0.2045437781220034,0.3309510196302649,0.07670903211250658,0.3516245487364621,0.22318283701569006,0.1088940260372308,,0.2646075832661058,0.20580474934036938,,0.15956776437090112,0.16412961567445367,0.11049058256679807,0.20535449421536636,0.14184806112152226,0.024761904761904763,0.057237262843743336,0.11472785485592316,0.19793174767321614,0.31449893390191896,0.15179128698040195,0.14595375722543352,0.24483352468427094,0.09012383427610457,0.13660955816050496,0.09165808444902163,0.07535765379113019,0.17121046892039257,0.05,0.28679653679653677,0.3814747105423522,0.08381094157052475,0.21098001444738743,0.24545124167171412,0.21098001444738743
Employment,"Under 6 Years, Living with One Parent",8015.0,2233.0,1494.0,355.0,87.0,136.0,696.0,0.0,118.0,112.0,0.0,80.0,68.0,88.0,239.0,211.0,45.0,0.0,0.0,126.0,0.0,755.0,37.0,72.0,105.0,0.0,288.0,353.0,297.0,154.0,149.0,176.0,147.0,51.0,26.0,13.0,26.0,454.0,278.0,62.0,40.0,510.0,269.0,109.0,289.0,109.0
Employment,"Under 6 Years, Living with One Parent, Parent Not in Labor Force",0.2331877729257642,0.3457232422749664,0.43775100401606426,0.35774647887323946,0.0,0.0,0.3735632183908046,,0.19491525423728814,0.8303571428571429,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.2596026490066225,0.0,0.1111111111111111,0.22857142857142856,,0.18055555555555555,0.2096317280453258,0.1919191919191919,0.2727272727272727,0.15436241610738255,0.0,0.0,0.0,0.0,0.0,0.0,0.17180616740088106,0.0,0.0,0.0,0.23137254901960785,0.14869888475836432,0.0,0.0,0.0
Employment,"Under 6 Years, Living with One Parent, Parent in Labor Force",0.7668122270742358,0.6542767577250336,0.5622489959839357,0.6422535211267606,1.0,1.0,0.6264367816091954,,0.8050847457627118,0.16964285714285715,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,0.7403973509933774,1.0,0.8888888888888888,0.7714285714285715,,0.8194444444444444,0.7903682719546742,0.8080808080808081,0.7272727272727273,0.8456375838926175,1.0,1.0,1.0,1.0,1.0,1.0,0.8281938325991189,1.0,1.0,1.0,0.7686274509803922,0.8513011152416357,1.0,1.0,1.0
