tract,Age,Age,Age,Age,Age,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Households,Households,Households,Households,Households,Households,Households,Households,Households,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Type,Housing Type,Housing Type,Housing Type,Housing Type,Housing Type,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Journey to Work,Journey to Work,Journey to Work,Journey to Work,Journey to Work,Journey to Work,Journey to Work,Journey to Work,Journey to Work,Journey to Work,Language Spoken at Home,Language Spoken at Home,Language Spoken at Home,Language Spoken at Home,Language Spoken at Home,Language Spoken at Home,Language Spoken at Home,Language Spoken at Home,Language Spoken at Home,Language Spoken at Home,Nativity,Population,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Sex,Sex,Unit Size,Unit Size,Unit Size,Unit Size,Unit Size,Vehicles Available,Vehicles Available,Vehicles Available,Vehicles Available,Vehicles Available,Vehicles Available,Vehicles Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010100,0.014452473596442469,0.434130072262368,0.23985547526403558,0.04724847137298499,0.264313507504169,0.5782475281281964,0.0,0.46942148760330576,0.35051546391752575,0.40583554376657827,,1.0,0.6161616161616161,0.6803713527851459,0.7541254125412541,0.5782475281281964,0.22502557108762358,1.0,0.4214876033057851,0.0,0.09814323607427056,,0.0,0.13131313131313133,0.08289124668435013,0.09323432343234324,0.22502557108762358,0.19672690078418,0.0,0.10909090909090909,0.6494845360824743,0.4960212201591512,,0.0,0.25252525252525254,0.236737400530504,0.15264026402640263,0.19672690078418,1974.0,1974.0,0.6357649442755826,0.6357649442755826,0.036980749746707196,0.036980749746707196,0.04964539007092199,0.04964539007092199,0.16767983789260385,0.16767983789260385,0.1099290780141844,0.1099290780141844,0.06267806267806268,0.0,0.041726618705035974,0.0,0.0,,0.0,0.028688524590163935,0.04092852779474649,0.05041384499623777,0.06267806267806268,2.715302491103203,1.628054298642534,0.25429864253393664,2210.0,0.3194570135746606,0.05384615384615385,839.0,0.7457013574660634,0.6135746606334842,2003.3407079646017,2004.995777027027,1972.753807106599,0.02440318302387268,0.14705882352941177,0.0,0.08397790055248619,0.0,0.04838709677419355,,0.0,0.0,0.22371967654986524,0.2601536772777168,1385.0,192.0,0.8529411764705882,1.0,0.9160220994475138,1.0,0.9516129032258065,,1.0,1.0,0.7762803234501348,0.7398463227222832,2319.0,109.0,0.047003018542475204,0.0,175.0,247.0,0.0,459.0,145.0,320.0,134.0,83.0,27.0,0.0,55.0,0.0,44.0,0.0,48.0,19.0,0.0,0.0,13.0,15.0,27.0,74.0,0.0,1885.0,0.0,83.0,1802.0,0.19310344827586207,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,35.0,0.0,94.0,0.0,0.0,134.0,0.0,0.0,0.0,325.0,277.0,118.0,73.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1376.5182186234817,746010.6382978724,1401.063829787234,29.06463068181818,0.0,189.0,235.0,0.0,476.0,87.0,332.0,107.0,83.0,84.0,0.0,42.0,0.0,41.0,44.0,36.0,23.0,8.0,0.0,13.0,0.0,30.0,55.0,0.41644562334217505,0.0,1885.0,83.0,0.0,1802.0,0.1198792583009918,0.1414402759810263,0.6532988357050453,0.060370849504096595,0.0,0.02501078050884002,248.0,12.0,152.0,16.0,24.0,0.0,0.0,0.0,68.0,56.0,190.0,0.0,106.0,0.0,38.0,0.0,0.0,14.0,70.0,46.0,76.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,181.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,164.0,0.0,21.0,0.0,7.0,0.0,7.0,0.0,136.0,136.0,150.0,0.0,64.0,47.0,0.0,0.0,0.0,0.0,39.0,39.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,41.0,0.0,4.0,0.0,24.0,0.0,0.0,0.0,37.0,13.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,8.0,0.0,44.0,0.0,0.0,10.0,172.0,128.0,67.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,48.0,0.0,13.0,10.0,18.0,0.0,0.0,7.0,18.0,0.0,195.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,358.0,0.0,132.0,0.0,25.0,0.0,0.0,56.0,170.0,145.0,86.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,180.0,0.0,82.0,0.0,55.0,0.0,0.0,0.0,98.0,43.0,2210.0,12.0,905.0,73.0,248.0,0.0,7.0,100.0,1113.0,911.0,75213.67521367522,52500.0,12500.0,61898.148148148146,22180.85106382979,40909.09090909091,0.0,175000.0,83928.57142857143,48227.27272727273,66590.90909090909,0.1528627015008338,1.0,0.2093791281373844,0.14953271028037382,0.3182957393483709,,0.0,0.027559055118110236,0.11619718309859155,0.05988455988455989,0.027906976744186046,0.3333333333333333,0.031007751937984496,0.3023255813953488,0.0,0.2310077519379845,0.2408268733850129,0.1669250645994832,1935.0,0.0,0.32684715172024814,0.32684715172024814,0.48223350253807107,0.48223350253807107,0.10772701635645798,0.10772701635645798,0.006204173716864072,0.006204173716864072,0.07698815566835872,0.07698815566835872,0.4886047804335742,3598.0,1514.0,1514.0,107.0,107.0,399.0,12.0,0.0,0.0,0.0,261.0,3199.0,7.0,0.0,254.0,192.0,1386.0,1704.0,0.46192329071706506,0.5380767092829349,1008.0,546.0,148.0,0.0,617.0,0.41990950226244345,0.0,0.49230769230769234,1508.0,0.259946949602122,0.4191217342968316,0.7400530503978779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010200,0.042821782178217825,0.2965346534653465,0.38663366336633664,0.026732673267326732,0.24727722772277227,0.7996119733924612,,0.6440677966101694,1.0,0.8432055749128919,,0.5625,0.8871794871794871,0.8145762711864407,0.8120567375886525,0.7996119733924612,0.05543237250554324,,0.2796610169491525,0.0,0.05226480836236934,,0.21875,0.0,0.029491525423728814,0.03049645390070922,0.05543237250554324,0.14495565410199557,,0.07627118644067797,0.0,0.10452961672473868,,0.21875,0.11282051282051282,0.15593220338983052,0.1574468085106383,0.14495565410199557,2689.0,2689.0,0.6269988843436222,0.6269988843436222,0.0,0.0,0.02194124209743399,0.02194124209743399,0.25660096690219414,0.25660096690219414,0.09445890665674972,0.09445890665674972,0.05549701440112399,,0.07627118644067797,0.0,0.0,,0.0,0.0,0.04210864673738348,0.044092898014136656,0.05549701440112399,2.607779578606159,1.5095327102803737,0.23065420560747663,2675.0,0.29457943925233643,0.07738317757009346,938.0,0.7693457943925234,0.6680373831775701,1995.134529147982,2004.75884244373,1939.0,0.016268980477223426,0.31065420560747664,,0.3664383561643836,0.0,0.039603960396039604,,0.0,0.14193548387096774,0.3291139240506329,0.3414396887159533,648.0,1196.0,0.6893457943925234,,0.6335616438356164,1.0,0.9603960396039604,,1.0,0.8580645161290322,0.6708860759493671,0.6585603112840467,2946.0,271.0,0.09198913781398506,0.0,119.0,273.0,0.0,448.0,0.0,676.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,35.0,38.0,50.0,13.0,89.0,52.0,0.0,1844.0,0.0,39.0,1805.0,0.16052060737527116,0.0,12.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,48.0,0.0,208.0,15.0,0.0,75.0,0.0,0.0,0.0,831.0,462.0,174.0,128.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,294.0,48.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747.2098214285713,1000000.1895424837,1778.301886792453,22.926494023904382,0.0,98.0,250.0,0.0,477.0,0.0,691.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,48.0,0.0,37.0,80.0,112.0,0.34002169197396964,0.0,1844.0,39.0,0.0,1805.0,0.17243720298710116,0.23591310251188052,0.3289205702647658,0.17209775967413443,0.0,0.09063136456211812,99.0,0.0,15.0,0.0,36.0,0.0,36.0,0.0,48.0,48.0,373.0,0.0,20.0,0.0,7.0,0.0,0.0,35.0,318.0,311.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,156.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,312.0,0.0,27.0,0.0,8.0,0.0,0.0,25.0,260.0,260.0,67.0,0.0,13.0,0.0,14.0,0.0,14.0,0.0,40.0,40.0,137.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,69.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,74.0,74.0,89.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,247.0,0.0,0.0,0.0,55.0,0.0,0.0,42.0,205.0,192.0,297.0,0.0,87.0,0.0,0.0,0.0,0.0,14.0,196.0,196.0,582.0,0.0,17.0,0.0,57.0,0.0,0.0,14.0,551.0,494.0,54.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,29.0,29.0,2675.0,0.0,292.0,45.0,202.0,0.0,50.0,155.0,2133.0,2056.0,181398.80952380953,105730.56300268097,0.0,76436.7816091954,47500.0,67090.90909090909,0.0,13472.222222222223,93750.0,117177.67295597485,115514.46945337621,0.057920792079207924,,0.0,0.0,0.25501432664756446,,0.5625,0.10121457489878542,0.05195195195195195,0.04556882463859208,0.021837349397590362,0.4190512048192771,0.05609939759036144,0.3629518072289157,0.004894578313253012,0.2507530120481928,0.13064759036144577,0.17281626506024098,2656.0,0.0,0.030256012412723042,0.030256012412723042,0.8096715800362038,0.8096715800362038,0.091285234031549,0.091285234031549,0.0,0.0,0.06878717351952418,0.06878717351952418,0.17648514851485148,4040.0,354.0,354.0,45.0,45.0,349.0,0.0,0.0,0.0,0.0,311.0,3691.0,64.0,0.0,247.0,110.0,3182.0,3330.0,0.5492574257425743,0.45074257425742575,1430.0,706.0,355.0,64.0,391.0,0.2777570093457944,0.18772563176895307,0.3183297180043384,2704.0,0.48039940828402367,0.6693069306930693,0.5196005917159763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010300,0.04097427725927612,0.4088322330981106,0.2845435920783064,0.03687684953334851,0.22877304803095835,0.5551169146674765,,0.30528052805280526,,0.5357142857142857,,,,0.7006246996636233,0.7042532146389713,0.5551169146674765,0.28241724870938356,,0.5759075907590759,,0.0,,,,0.1114848630466122,0.11473788328387735,0.28241724870938356,0.16246583662314,,0.1188118811881188,,0.4642857142857143,,,,0.18789043728976454,0.18100890207715134,0.16246583662314,2431.0,2431.0,0.5236528177704648,0.5236528177704648,0.0658165364047717,0.0658165364047717,0.03619909502262444,0.03619909502262444,0.2435211846976553,0.2435211846976553,0.13081036610448374,0.13081036610448374,0.07671857197113559,,0.1442857142857143,,0.0,,,,0.0,0.0,0.07671857197113559,3.147222222222222,2.2632663575476557,0.37094281298299847,1941.0,0.34312210200927357,0.1143740340030912,643.0,0.6290571870170015,0.34209170530654304,1993.092105263158,2005.0797101449275,1939.0,0.10633946830265849,0.24420401854714066,,0.3303964757709251,,0.0,,,,0.2178883658372562,0.22406639004149378,354.0,1062.0,0.7557959814528593,,0.6696035242290749,,1.0,,,,0.7821116341627438,0.7759336099585062,2254.0,313.0,0.1388642413487134,0.0,34.0,120.0,0.0,195.0,0.0,686.0,0.0,38.0,0.0,0.0,32.0,0.0,13.0,0.0,52.0,18.0,22.0,0.0,26.0,37.0,40.0,154.0,0.0,1467.0,0.0,38.0,1429.0,0.25698704839809133,0.0,0.0,229.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,31.0,0.0,66.0,0.0,0.0,119.0,0.0,0.0,0.0,474.0,214.0,132.0,30.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,193.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1926.923076923077,983193.2773109244,2000.1393229166667,25.043198529411764,0.0,149.0,109.0,0.0,139.0,0.0,768.0,0.0,38.0,0.0,0.0,15.0,0.0,30.0,0.0,0.0,52.0,29.0,11.0,0.0,26.0,77.0,24.0,0.4171779141104294,0.0,1467.0,38.0,0.0,1429.0,0.07054125998225377,0.4472049689440994,0.13354037267080746,0.25554569653948533,0.0,0.09316770186335403,98.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,232.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,232.0,218.0,247.0,0.0,76.0,0.0,14.0,0.0,0.0,0.0,171.0,171.0,64.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,89.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,134.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,41.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,88.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,69.0,0.0,58.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,232.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,188.0,188.0,162.0,0.0,22.0,0.0,16.0,0.0,0.0,0.0,140.0,124.0,346.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,324.0,324.0,78.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,1941.0,0.0,454.0,0.0,55.0,0.0,0.0,0.0,1487.0,1446.0,120370.37037037036,91280.86419753087,0.0,52068.96551724138,0.0,100892.85714285714,0.0,0.0,0.0,105980.60344827586,107110.09174311926,0.17209196448895972,,0.2959844559585492,,0.0,,,,0.10494910494910495,0.11053604436229206,0.022495755517826826,0.21816638370118846,0.016129032258064516,0.20203735144312393,0.014855687606112054,0.26952461799660443,0.31239388794567063,0.16256366723259763,2356.0,0.0,0.30572038927130313,0.30572038927130313,0.6263944932352243,0.6263944932352243,0.05316876335153098,0.05316876335153098,0.0026109660574412533,0.0026109660574412533,0.012105388084500356,0.012105388084500356,0.2813567038470294,4393.0,1544.0,1496.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,4201.0,0.0,0.0,0.0,0.0,2705.0,2849.0,0.4980651035738675,0.5019348964261325,559.0,1036.0,438.0,31.0,190.0,0.3884595569294178,0.16455696202531644,0.4608043626448534,1721.0,0.37187681580476467,0.39175961757341227,0.6281231841952353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010400,0.03769214571488735,0.3145925457991156,0.333965045272689,0.05264266161297115,0.2611076016003369,0.6537429895147525,,0.49002394253790904,0.0,0.4364406779661017,,0.4557823129251701,0.8142857142857143,0.7387832699619772,0.7437348423605498,0.6537429895147525,0.17142160448671057,,0.32881085395051873,1.0,0.4957627118644068,,0.43537414965986393,0.0,0.08593155893536121,0.06992724333063864,0.17142160448671057,0.17483540599853695,,0.18116520351157223,0.0,0.06779661016949153,,0.10884353741496598,0.18571428571428572,0.1752851711026616,0.18633791430881164,0.17483540599853695,3073.0,3073.0,0.5571103156524568,0.5571103156524568,0.026358607224210868,0.026358607224210868,0.07712333224861699,0.07712333224861699,0.1584770582492678,0.1584770582492678,0.18093068662544745,0.18093068662544745,0.04238080398878155,,0.0062402496099844,0.0,0.0,,0.2670807453416149,0.14772727272727273,0.02570510531952874,0.02722117202268431,0.04238080398878155,2.9295261239368164,1.9362484675112384,0.3363302002451982,2447.0,0.34736411932979155,0.12137310993052718,816.0,0.6636697997548018,0.528402125051083,1994.2320819112629,2004.6805111821086,1939.0,0.0,0.3130363710666122,,0.4263261296660118,,0.34545454545454546,,0.7543859649122807,0.0,0.2772602739726027,0.2706766917293233,647.0,1034.0,0.6869636289333878,,0.5736738703339882,,0.6545454545454545,,0.24561403508771928,1.0,0.7227397260273972,0.7293233082706767,2889.0,442.0,0.15299411561093804,0.0,145.0,68.0,0.0,381.0,0.0,798.0,0.0,14.0,0.0,0.0,23.0,0.0,56.0,13.0,0.0,22.0,48.0,0.0,24.0,0.0,0.0,74.0,15.0,1681.0,0.0,14.0,1667.0,0.1867935752528257,0.0,0.0,301.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,105.0,0.0,0.0,27.0,0.0,102.0,0.0,0.0,137.0,0.0,0.0,0.0,766.0,558.0,233.0,101.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,103.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953.4120734908136,850364.9635036497,1966.8918918918919,24.266738197424893,0.0,196.0,68.0,0.0,370.0,0.0,809.0,0.0,14.0,0.0,0.0,0.0,0.0,36.0,0.0,27.0,51.0,14.0,34.0,0.0,24.0,0.0,23.0,0.3914336704342653,15.0,1681.0,14.0,0.0,1667.0,0.09899619245413638,0.42956040152301833,0.13464866735894773,0.2602976808584285,0.0,0.07649705780546902,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,358.0,0.0,94.0,0.0,0.0,0.0,0.0,15.0,249.0,249.0,117.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,164.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,136.0,136.0,273.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,35.0,0.0,21.0,0.0,0.0,0.0,92.0,71.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,103.0,0.0,12.0,0.0,15.0,0.0,43.0,0.0,48.0,33.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,80.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,338.0,0.0,48.0,0.0,19.0,0.0,0.0,13.0,277.0,258.0,121.0,0.0,34.0,0.0,0.0,0.0,0.0,15.0,72.0,72.0,329.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,329.0,288.0,142.0,0.0,81.0,0.0,0.0,0.0,0.0,13.0,48.0,48.0,2447.0,0.0,509.0,0.0,110.0,0.0,57.0,56.0,1825.0,1729.0,112314.81481481482,73868.34319526626,0.0,69843.75,0.0,63947.36842105263,0.0,41686.04651162791,78333.33333333333,81076.38888888889,83506.94444444444,0.08766370933671314,,0.12017479970866715,1.0,0.11513157894736842,,0.2484472049689441,0.08496732026143791,0.06434668417596848,0.06241184767277856,0.023848956608148394,0.38655183835707185,0.07220934084133819,0.3143424975157337,0.025836369658827428,0.2047035442199404,0.26399470023186483,0.09506459092414707,3019.0,0.0,0.2577680525164114,0.2577680525164114,0.5901531728665208,0.5901531728665208,0.11137855579868709,0.11137855579868709,0.0,0.0,0.04070021881838074,0.04070021881838074,0.2994314592545799,4749.0,1373.0,1373.0,1.0,1.0,304.0,0.0,0.0,0.0,0.0,314.0,4445.0,161.0,67.0,153.0,153.0,2851.0,3061.0,0.48536534007159404,0.514634659928406,1068.0,1150.0,444.0,0.0,227.0,0.3220269718022068,0.13838120104438642,0.40571088637715647,2036.0,0.42387033398821217,0.42872183617603704,0.5761296660117878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
