Category,Attribute,San Francisco,Bayview - District 10,Bayview Hunters Point,Bernal Heights,Castro/Upper Market,Chinatown,Excelsior,Farallon Islands,Financial District,Glen Park,Golden Gate Park,Haight Ashbury,Hayes Valley,Inner Richmond,Inner Sunset,Japantown,Lakeshore,Lincoln Park,Lone Mountain/USF,Marina,McLaren Park,Mission,Mission Bay,Nob Hill,Noe Valley,North Beach,Oceanview/Merced/Ingleside,Outer Mission,Outer Richmond,Pacific Heights,Portola,Potrero Hill,Presidio,Presidio Heights,Russian Hill,Seacliff,South of Market,Sunset/Parkside,Tenderloin,Treasure Island,Twin Peaks,Visitacion Valley,West of Twin Peaks,Western Addition,Western Addition/Fillmore Community Boundary,Western Addition/Fillmore Community Boundary Subarea
Age,0-2 Years,0.5435105855696382,0.5328381548084441,0.5064080360235539,0.49504015115729805,0.5372168284789643,0.5749318801089919,0.45255474452554745,,0.6155913978494624,0.5649546827794562,,0.5947265625,0.6633986928104575,0.4937205651491366,0.6026448362720404,0.6046783625730994,0.7,,0.4770797962648557,0.675208199871877,,0.5658643326039388,0.5180817610062893,0.4811320754716981,0.6831550802139037,0.30686406460296095,0.45506149479659413,0.45778466305189774,0.591812865497076,0.6883239171374764,0.5230769230769231,0.6417910447761194,0.6132596685082873,0.5749588138385503,0.6956521739130435,0.5209580838323353,0.4794520547945205,0.490978800180424,0.5367965367965368,0.5652173913043478,0.6845238095238095,0.43042452830188677,0.5406060606060606,0.5164835164835165,0.6322290847838293,0.5164835164835165
Age,0-4 Years,0.042924130589404565,0.05318582206970031,0.060577317473338804,0.06952800096903138,0.02165937320426115,0.023150514861608122,0.039154610513308964,,0.028411797825804497,0.06419809698498223,,0.05072267633843989,0.04306948894374705,0.05630716463414634,0.05258033106134372,0.030735332561526683,0.017878521829355894,,0.03156810470189045,0.060142199916352994,,0.0356256361720745,0.07531094527363184,0.02095953477102011,0.05866805320854456,0.05741056218057922,0.033905875664920614,0.03719738469694292,0.05121934803580643,0.04157244738215342,0.03500412934375199,0.0570592538405267,0.12095141700404859,0.047946513849092647,0.025273263547510267,0.05834752981260647,0.034419477182822886,0.04797909319260143,0.036779386074369855,0.030612244897959183,0.015334338863750628,0.039233071040673834,0.03671291355389541,0.019359776687227048,0.03232501223690651,0.019359776687227048
Age,18-34 Years,0.2839780215639264,0.24997212483120038,0.22869667760459392,0.20337545928049422,0.25562480661273923,0.21894398597823705,0.21461669155125368,,0.4153059898653038,0.17448125644846957,,0.4041574189357441,0.43479174326382686,0.2856326219512195,0.3322514335172563,0.32300108301900887,0.47146619841966636,,0.4623121667474552,0.41718946047678795,,0.3033089876604939,0.39695273631840794,0.3947177126241822,0.2306425755015382,0.27487223168654173,0.23734112965444432,0.20339282558755964,0.22699840710744174,0.34579926943816314,0.19236389047709804,0.36829154751612686,0.3097165991902834,0.2667621776504298,0.3848244751604881,0.141396933560477,0.3533297989478406,0.2007078882602187,0.2659408535063639,0.45376275510204084,0.2264957264957265,0.19533414607115152,0.18105656350053362,0.3115123137184278,0.3691434165442976,0.3115123137184278
Age,3-5 Years,0.45648941443036184,0.4671618451915559,0.4935919639764461,0.504959848842702,0.4627831715210356,0.4250681198910082,0.5474452554744526,,0.3844086021505376,0.4350453172205438,,0.4052734375,0.3366013071895425,0.5062794348508635,0.3973551637279597,0.3953216374269006,0.3,,0.5229202037351444,0.324791800128123,,0.43413566739606124,0.48191823899371067,0.5188679245283019,0.31684491978609625,0.693135935397039,0.5449385052034059,0.5422153369481022,0.408187134502924,0.3116760828625235,0.47692307692307695,0.3582089552238806,0.3867403314917127,0.42504118616144976,0.30434782608695654,0.47904191616766467,0.5205479452054794,0.509021199819576,0.46320346320346323,0.43478260869565216,0.31547619047619047,0.5695754716981132,0.4593939393939394,0.4835164835164835,0.36777091521617067,0.4835164835164835
Age,35-59 Years,0.35553276275441714,0.3488484458044774,0.33341878589007384,0.40759882101183026,0.4578084250541484,0.2902943109618053,0.36384698553261596,,0.35791935553726884,0.4058236845122091,,0.3467763763330266,0.37475707757760385,0.3315548780487805,0.3229831584261964,0.2906598946857378,0.24463245270971345,,0.2799321376635967,0.304642409033877,,0.4055250986624761,0.36075870646766167,0.3344640982150069,0.42358854369773385,0.3438671209540034,0.33629755958906893,0.3908376038169288,0.35499068943082135,0.3165333101408941,0.3866336319166508,0.3559220589213274,0.3952429149797571,0.35797516714422156,0.3172748828870511,0.3390119250425894,0.34280820521185923,0.36140359779768094,0.3912216121786873,0.31760204081632654,0.3647561588738059,0.3797517455391777,0.33159018143009605,0.31200756381972894,0.3220753793441018,0.31200756381972894
Age,5-17 Years,0.09259935279958925,0.1335530309600208,0.16089007383100903,0.11684903298744297,0.07103390354948504,0.07580515591908274,0.13190547289296195,,0.026809303131361255,0.13722343230539952,,0.07080604124939101,0.03834234991333579,0.10103849085365854,0.07793285008474882,0.06875303432049894,0.06951871657754011,,0.06798351914687349,0.06859054788791301,,0.08735870283397917,0.06598258706467662,0.023261448994426944,0.09614801334546558,0.07529812606473595,0.11544240061720876,0.12581728220533664,0.10580396203979987,0.06188032701339363,0.11695572072930563,0.07481545521048082,0.13486842105263158,0.11041069723018147,0.030420449945058124,0.16993185689948892,0.05305656376167367,0.11502549920077132,0.07121911654604442,0.12755102040816327,0.07604323780794368,0.14274631497284718,0.13252401280683032,0.07460267435054703,0.051473323543808125,0.07460267435054703
Age,60 and older,0.2249657322926627,0.21444057633460115,0.2164171452009844,0.2026486857512012,0.19387349157936612,0.3918060322792668,0.2504762395098594,,0.1715535536402616,0.2182735297489396,,0.12753748714339846,0.10903934030148642,0.22546684451219512,0.21425222691045476,0.2868506554132278,0.19650411046372415,,0.1582040717401842,0.149435382685069,,0.16818157467097627,0.1009950248756219,0.22659720539536388,0.19095281424671778,0.2485519591141397,0.27701303447435743,0.24275490369323202,0.2609875933861306,0.2342146460253957,0.2690426275331936,0.1439116845115382,0.039220647773279355,0.2169054441260745,0.24220692845989242,0.29131175468483816,0.2163859548958036,0.2748839215487276,0.23483903169453457,0.07047193877551021,0.31737053795877324,0.24293472237614985,0.3181163287086446,0.28251767142406914,0.22498286833088596,0.28251767142406914
Age,Under 18 Years,114689.0,15058.0,8633.0,4616.0,2095.0,1355.0,6645.0,0.0,1275.0,1757.0,0.0,2242.0,1528.0,3303.0,3614.0,2664.0,1022.0,0.0,1583.0,3071.0,0.0,6878.0,2272.0,1049.0,3568.0,1558.0,3676.0,3685.0,6994.0,2379.0,2389.0,1983.0,1011.0,1652.0,963.0,536.0,2139.0,12848.0,3454.0,400.0,712.0,3284.0,6331.0,2087.0,4258.0,2087.0
Age,Under 6 Years,42369.0,5116.0,2887.0,2117.0,618.0,367.0,2055.0,0.0,744.0,662.0,0.0,1024.0,918.0,1274.0,1588.0,855.0,250.0,0.0,589.0,1561.0,0.0,2285.0,1272.0,530.0,1496.0,743.0,1057.0,1291.0,2565.0,1062.0,650.0,1005.0,543.0,607.0,437.0,167.0,876.0,4434.0,1386.0,115.0,168.0,848.0,1650.0,455.0,1781.0,455.0
Educational Attainment,College Degree or higher,0.5981580544247345,0.38998926241017595,0.2563479396401625,0.5929742388758782,0.7890029474540096,0.22414849838017686,0.31748002953614823,,0.7787130192250225,0.7662477007970571,,0.8144357482105826,0.7381294066263181,0.691190533110208,0.7490910723102473,0.622568093385214,0.5825970548862115,,0.739547404727854,0.8668640563581602,,0.6066122165261969,0.7559481743227326,0.6369311035542926,0.8086350826819801,0.643225252308353,0.38349565399518276,0.35681522169998303,0.642020017679432,0.8069447256529662,0.299689564594444,0.8086567640951925,0.8662232076866223,0.8257096814181232,0.7433050293925539,0.8363424577751892,0.5353747135403969,0.5472965336863689,0.33965427315401236,0.356651376146789,0.6486366985998526,0.26558446371655176,0.6888821158860781,0.6201708666917415,0.6803250385580443,0.6201708666917415
Educational Attainment,"College Degree or higher, alternate",0.5981580544247345,0.38998926241017595,0.2563479396401625,0.5929742388758782,0.7890029474540096,0.22414849838017686,0.31748002953614823,,0.7787130192250225,0.7662477007970571,,0.8144357482105826,0.7381294066263181,0.691190533110208,0.7490910723102473,0.622568093385214,0.5825970548862115,,0.739547404727854,0.8668640563581602,,0.6066122165261969,0.7559481743227326,0.6369311035542926,0.8086350826819801,0.643225252308353,0.38349565399518276,0.35681522169998303,0.642020017679432,0.8069447256529662,0.299689564594444,0.8086567640951925,0.8662232076866223,0.8257096814181232,0.7433050293925539,0.8363424577751892,0.5353747135403969,0.5472965336863689,0.33965427315401236,0.356651376146789,0.6486366985998526,0.26558446371655176,0.6888821158860781,0.6201708666917415,0.6803250385580443,0.6201708666917415
Educational Attainment,High School or Less,0.2277040043832001,0.3791855951102668,0.4717426001160766,0.24741087691907365,0.0779550767354406,0.6475790211014797,0.4122642142713298,,0.11445363083972507,0.08108522378908645,,0.0695698708943742,0.11649092156985087,0.13758068371981833,0.12509538130077652,0.20680710228543317,0.16653279785809907,,0.117943972406831,0.04732247690030119,,0.24632895994439136,0.16105221829603455,0.19122373876182047,0.07385547934279789,0.1708181232553146,0.38600900617865747,0.411801347754686,0.16895263623142948,0.06327191739218466,0.43596274775133326,0.0785816962146622,0.08721359940872137,0.06830296268749225,0.1434356629653821,0.08328479906814211,0.2743185918377298,0.24985873197823666,0.42195067431636984,0.35034403669724773,0.17907148120854827,0.49099399599733157,0.13115919943106777,0.21148782977808822,0.16277249602909694,0.21148782977808822
Educational Attainment,"High School or Less, alternate",0.2277040043832001,0.3791855951102668,0.4717426001160766,0.24741087691907365,0.0779550767354406,0.6475790211014797,0.4122642142713298,,0.11445363083972507,0.08108522378908645,,0.0695698708943742,0.11649092156985087,0.13758068371981833,0.12509538130077652,0.20680710228543317,0.16653279785809907,,0.117943972406831,0.04732247690030119,,0.24632895994439136,0.16105221829603455,0.19122373876182047,0.07385547934279789,0.1708181232553146,0.38600900617865747,0.411801347754686,0.16895263623142948,0.06327191739218466,0.43596274775133326,0.0785816962146622,0.08721359940872137,0.06830296268749225,0.1434356629653821,0.08328479906814211,0.2743185918377298,0.24985873197823666,0.42195067431636984,0.35034403669724773,0.17907148120854827,0.49099399599733157,0.13115919943106777,0.21148782977808822,0.16277249602909694,0.21148782977808822
Educational Attainment,Some College/Associate Degree,0.17413794119206547,0.2308251424795573,0.2719094602437609,0.15961488420504813,0.13304197581054986,0.1282724805183434,0.270255756192522,,0.10683334993525251,0.15266707541385652,,0.11599438089504314,0.14537967180383105,0.1712287831699737,0.12581354638897616,0.17062480432935284,0.2508701472556894,,0.14250862286531504,0.08581346674153861,,0.14705882352941177,0.08299960738123283,0.1718451576838869,0.117509437975222,0.1859566244363324,0.2304953398261598,0.231383430545331,0.18902734608913854,0.12978335695484916,0.26434768765422273,0.11276153969014534,0.04656319290465632,0.10598735589438453,0.11325930764206402,0.0803727431566686,0.19030669462187333,0.2028447343353945,0.23839505252961776,0.2930045871559633,0.1722918201915991,0.24342154028611668,0.17995868468285414,0.16834130353017032,0.15690246541285882,0.16834130353017032
Educational Attainment,"Some College/Associate Degree, alternate",0.17413794119206547,0.2308251424795573,0.2719094602437609,0.15961488420504813,0.13304197581054986,0.1282724805183434,0.270255756192522,,0.10683334993525251,0.15266707541385652,,0.11599438089504314,0.14537967180383105,0.1712287831699737,0.12581354638897616,0.17062480432935284,0.2508701472556894,,0.14250862286531504,0.08581346674153861,,0.14705882352941177,0.08299960738123283,0.1718451576838869,0.117509437975222,0.1859566244363324,0.2304953398261598,0.231383430545331,0.18902734608913854,0.12978335695484916,0.26434768765422273,0.11276153969014534,0.04656319290465632,0.10598735589438453,0.11325930764206402,0.0803727431566686,0.19030669462187333,0.2028447343353945,0.23839505252961776,0.2930045871559633,0.1722918201915991,0.24342154028611668,0.17995868468285414,0.16834130353017032,0.15690246541285882,0.16834130353017032
Employment,"6-17, Living with One Parent",19426.0,3726.0,2342.0,628.0,166.0,425.0,1227.0,0.0,237.0,423.0,0.0,367.0,174.0,376.0,536.0,489.0,434.0,0.0,249.0,318.0,0.0,1744.0,199.0,125.0,258.0,253.0,661.0,541.0,1147.0,272.0,229.0,265.0,245.0,189.0,229.0,54.0,355.0,1800.0,842.0,133.0,42.0,973.0,546.0,404.0,671.0,404.0
Employment,"6-17, Living with One Parent, Parent Not in Labor Force",0.17888396993719757,0.19055287171229202,0.2147736976942784,0.10031847133757962,0.0,0.3788235294117647,0.13121434392828035,,0.45569620253164556,0.2364066193853428,,0.021798365122615803,0.0,0.1622340425531915,0.014925373134328358,0.26789366053169733,0.1543778801843318,,0.07228915662650602,0.03459119496855346,,0.1731651376146789,0.25125628140703515,0.56,0.0,0.6047430830039525,0.19213313161875945,0.1977818853974122,0.2772449869224063,0.2977941176470588,0.16593886462882096,0.25660377358490566,0.0,0.042328042328042326,0.4192139737991266,0.0,0.476056338028169,0.09444444444444444,0.2042755344418052,0.2857142857142857,0.0,0.14285714285714285,0.047619047619047616,0.18316831683168316,0.19523099850968703,0.18316831683168316
Employment,"6-17, Living with One Parent, Parent in Labor Force",0.8211160300628024,0.809447128287708,0.7852263023057217,0.8996815286624203,1.0,0.6211764705882353,0.8687856560717196,,0.5443037974683544,0.7635933806146572,,0.9782016348773842,1.0,0.8377659574468085,0.9850746268656716,0.7321063394683026,0.8456221198156681,,0.927710843373494,0.9654088050314465,,0.8268348623853211,0.7487437185929648,0.44,1.0,0.3952569169960474,0.8078668683812406,0.8022181146025879,0.7227550130775937,0.7022058823529411,0.834061135371179,0.7433962264150943,1.0,0.9576719576719577,0.5807860262008734,1.0,0.523943661971831,0.9055555555555556,0.7957244655581948,0.7142857142857143,1.0,0.8571428571428571,0.9523809523809523,0.8168316831683168,0.8047690014903129,0.8168316831683168
