tract,Age,Age,Age,Age,Age,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Educational Attainment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Households,Households,Households,Households,Households,Households,Households,Households,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Prices,Housing Type,Housing Type,Housing Type,Housing Type,Housing Type,Housing Type,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Income,Journey to Work,Journey to Work,Journey to Work,Journey to Work,Journey to Work,Journey to Work,Journey to Work,Journey to Work,Journey to Work,Journey to Work,Language Spoken at Home,Language Spoken at Home,Language Spoken at Home,Language Spoken at Home,Language Spoken at Home,Language Spoken at Home,Language Spoken at Home,Language Spoken at Home,Language Spoken at Home,Language Spoken at Home,Nativity,Population,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Sex,Sex,Unit Size,Unit Size,Unit Size,Unit Size,Unit Size,Vehicles Available,Vehicles Available,Vehicles Available,Vehicles Available,Vehicles Available,Vehicles Available,Vehicles Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010101,0.01098901098901099,0.3997906855049712,0.3521716378859236,0.012558869701726845,0.22448979591836735,0.6637063351095323,0.0,0.5136186770428015,0.0,0.7292225201072386,1.0,0.45901639344262296,0.7651006711409396,0.8536931818181818,0.8560490045941807,0.6637063351095323,0.1343990526939017,0.24193548387096775,0.3638132295719844,0.0,0.07506702412868632,0.0,0.0,0.16778523489932887,0.0,0.0,0.1343990526939017,0.20189461219656601,0.7580645161290323,0.122568093385214,1.0,0.19571045576407506,0.0,0.5409836065573771,0.06711409395973154,0.14630681818181818,0.1439509954058193,0.20189461219656601,1266.0,1266.0,0.7867298578199052,0.7867298578199052,0.04976303317535545,0.04976303317535545,0.045023696682464455,0.045023696682464455,0.06477093206951026,0.06477093206951026,0.053712480252764615,0.053712480252764615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.388888888888889,1.571546052631579,0.23684210526315788,1216.0,0.2837171052631579,0.011513157894736841,0.7631578947368421,0.5287828947368421,2005.6349206349207,2018.2748344370862,1973.1768558951965,0.14887892376681613,0.08305921052631579,0.0,0.044386422976501305,0.0,0.0,0.0,0.0,0.0,0.17427385892116182,0.18181818181818182,352.0,763.0,0.9169407894736842,1.0,0.9556135770234987,1.0,1.0,1.0,1.0,1.0,0.8257261410788381,0.8181818181818182,1433.0,0.15143056524773202,0.0,0.0,58.0,0.0,76.0,0.0,296.0,22.0,185.0,122.0,86.0,55.0,114.0,0.0,0.0,52.0,10.0,0.0,0.0,0.0,11.0,0.0,16.0,0.0,1115.0,12.0,185.0,1103.0,0.1757847533632287,0.0,0.26229508196721313,0.5789473684210527,0.22580645161290322,0.0,0.421875,0.0,0.08793969849246232,0.06878306878306878,0.0,0.0,32.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,101.0,80.0,22.0,10.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,2218.75,1562500.0,2348.404255319149,29.702350427350424,0.0,16.0,58.0,0.0,9.0,0.0,282.0,0.0,243.0,130.0,109.0,22.0,114.0,0.0,0.0,47.0,52.0,0.0,10.0,0.0,0.0,11.0,0.0,0.43318385650224217,0.24193548387096775,0.5027322404371585,1.0,0.4838709677419355,0.0,0.8671875,0.0,0.26884422110552764,0.25925925925925924,0.0,1115.0,243.0,12.0,1103.0,0.0418702023726448,0.1423586880669923,0.6734124214933705,0.013258897418004187,0.0,0.12909979064898813,103.0,0.0,75.0,8.0,9.0,0.0,0.0,0.0,20.0,11.0,195.0,0.0,59.0,0.0,68.0,0.0,57.0,0.0,79.0,68.0,63.0,0.0,0.0,0.0,13.0,0.0,17.0,13.0,33.0,33.0,54.0,0.0,0.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0,149.0,0.0,33.0,0.0,7.0,0.0,0.0,7.0,109.0,109.0,100.0,47.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,143.0,15.0,29.0,0.0,73.0,58.0,0.0,0.0,41.0,41.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,192.0,0.0,34.0,0.0,55.0,0.0,0.0,64.0,94.0,94.0,78.0,0.0,53.0,11.0,0.0,0.0,0.0,0.0,14.0,14.0,1216.0,62.0,383.0,19.0,279.0,58.0,128.0,84.0,482.0,462.0,97916.66666666666,95982.14285714286,23297.872340425532,46117.02127659575,9999.0,101286.76470588235,67500.0,104385.9649122807,217188.1875,123417.72151898734,128787.87878787878,0.19570905285190998,0.0,0.3172905525846702,0.168141592920354,0.16890080428954424,0.0,0.5409836065573771,0.0,0.1015625,0.09623430962343096,0.03941730934018852,0.1610968294772922,0.013710368466152529,0.14738646101113967,0.07369323050556983,0.18508997429305912,0.07369323050556983,0.4670094258783205,1167.0,0.0,0.1814814814814815,0.1814814814814815,0.6095238095238096,0.6095238095238096,0.13597883597883598,0.13597883597883598,0.0,0.0,0.07301587301587302,0.07301587301587302,0.4296180010465725,1911.0,561.0,113.0,373.0,62.0,58.0,349.0,717.0,768.0,0.46363160648874935,0.5363683935112507,360.0,320.0,158.0,0.0,595.0,0.37088815789473684,0.0,0.4044843049327354,852.0,0.15140845070422534,0.44583987441130296,0.8485915492957746,0.0,10.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010102,0.0297339593114241,0.17423056859676578,0.39488784559207096,0.12832550860719874,0.2728221178925404,0.512753433616743,,0.4116719242902208,0.019230769230769232,0.5913978494623656,1.0,0.48333333333333334,1.0,0.8416206261510129,0.8509433962264151,0.512753433616743,0.2459123610202747,,0.3722397476340694,0.23461538461538461,0.3333333333333333,0.0,0.5166666666666667,0.0,0.08839779005524862,0.09056603773584905,0.2459123610202747,0.24133420536298233,,0.21608832807570977,0.7461538461538462,0.07526881720430108,0.0,0.0,0.0,0.06998158379373849,0.05849056603773585,0.24133420536298233,955.0,955.0,0.5539267015706806,0.5539267015706806,0.019895287958115182,0.019895287958115182,0.0806282722513089,0.0806282722513089,0.218848167539267,0.218848167539267,0.12670157068062826,0.12670157068062826,0.08084696823869104,,0.034139402560455195,0.040293040293040296,0.07526881720430108,0.0,0.0,0.0,0.0831918505942275,0.07291666666666667,0.08084696823869104,2.780392156862745,2.0612903225806454,0.5483870967741935,930.0,0.4505376344086022,0.2698924731182796,0.45161290322580644,0.38387096774193546,2013.1604938271605,2011.0582010582011,2000.720640569395,0.013513513513513514,0.2838709677419355,,0.3059490084985836,0.0,0.15,,0.0,0.0,0.41711229946524064,0.4155124653739612,528.0,138.0,0.7161290322580646,,0.6940509915014165,1.0,0.85,,1.0,1.0,0.5828877005347594,0.5844875346260388,1077.0,0.13649025069637882,0.0,0.0,30.0,134.0,125.0,36.0,20.0,0.0,49.0,0.0,16.0,0.0,97.0,83.0,4.0,11.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,26.0,49.0,640.0,0.08108108108108109,,0.0,0.07386363636363637,0.0,,0.0,0.0,0.18807339449541285,0.1943127962085308,0.0,0.0,123.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,264.0,230.0,145.0,32.0,53.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,108.0,0.0,6.0,0.0,0.0,0.0,122.0,116.0,34.0,30.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,1391.6666666666667,1418699.18699187,1391.6666666666667,23.933333333333334,0.0,0.0,30.0,0.0,125.0,170.0,20.0,0.0,49.0,0.0,16.0,0.0,97.0,0.0,60.0,4.0,23.0,11.0,19.0,0.0,0.0,16.0,0.0,0.35735735735735735,,0.6081632653061224,0.1875,0.0,,0.0,0.0,0.25688073394495414,0.26540284360189575,0.0,666.0,49.0,26.0,640.0,0.0807799442896936,0.13370473537604458,0.5933147632311978,0.1532033426183844,0.0,0.03899721448467967,74.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,61.0,0.0,7.0,23.0,16.0,0.0,16.0,0.0,15.0,15.0,68.0,0.0,23.0,0.0,6.0,0.0,0.0,0.0,45.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,35.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,20.0,20.0,56.0,0.0,19.0,0.0,7.0,0.0,0.0,0.0,37.0,30.0,125.0,0.0,5.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,56.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,309.0,0.0,122.0,0.0,11.0,0.0,0.0,11.0,176.0,176.0,54.0,0.0,36.0,13.0,0.0,0.0,0.0,0.0,5.0,5.0,930.0,0.0,353.0,176.0,40.0,0.0,16.0,11.0,374.0,361.0,86538.46153846153,101229.5081967213,0.0,86280.48780487805,32666.666666666668,120312.5,0.0,112500.0,225001.0,180357.14285714284,191964.2857142857,0.08085550339071466,,0.12467532467532468,0.033766233766233764,0.0,0.0,0.0,0.0,0.07301587301587302,0.07455429497568881,0.0322234156820623,0.2921589688506982,0.03866809881847476,0.2534908700322234,0.03007518796992481,0.14285714285714285,0.17293233082706766,0.3297529538131042,931.0,0.0,0.32903225806451614,0.32903225806451614,0.5725806451612904,0.5725806451612904,0.047311827956989246,0.047311827956989246,0.034408602150537634,0.034408602150537634,0.016666666666666666,0.016666666666666666,0.261867501304121,1917.0,770.0,385.0,112.0,0.0,12.0,120.0,617.0,630.0,0.5539906103286385,0.4460093896713615,159.0,712.0,160.0,0.0,46.0,0.37311827956989246,0.09848484848484848,0.481981981981982,736.0,0.3763586956521739,0.38393322900365157,0.623641304347826,0.0,21.0,0.0,6.0,0.0,0.0,0.0,64.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010201,0.03547169811320755,0.450188679245283,0.20452830188679244,0.05320754716981132,0.25660377358490566,0.7665178571428571,,0.7724867724867724,1.0,0.5992063492063492,,0.8,0.4906832298136646,0.8081431215299199,0.7984445884640311,0.7665178571428571,0.05357142857142857,,0.0,0.0,0.18253968253968253,,0.2,0.12732919254658384,0.04565083281924738,0.04795852235904083,0.05357142857142857,0.17991071428571428,,0.2275132275132275,0.0,0.21825396825396826,,0.0,0.38198757763975155,0.1462060456508328,0.15359688917692807,0.17991071428571428,1764.0,1764.0,0.8480725623582767,0.8480725623582767,0.0,0.0,0.0,0.0,0.12414965986394558,0.12414965986394558,0.027777777777777776,0.027777777777777776,0.012534059945504087,,0.0,0.0,0.038910505836575876,,0.4,0.0,0.007531865585168019,0.007912355447352405,0.012534059945504087,2.6880907372400755,1.8942101501072195,0.3781272337383846,1399.0,0.34739099356683345,0.12151536812008577,0.6218727662616155,0.4403145103645461,2011.6315789473683,2018.2899159663866,1939.0,0.023162134944612285,0.2902072909220872,,0.14074074074074075,0.0,0.4975124378109453,,,0.3791208791208791,0.30343511450381677,0.29740932642487045,82.0,911.0,0.7097927090779128,,0.8592592592592593,1.0,0.5024875621890548,,,0.6208791208791209,0.6965648854961832,0.7025906735751295,1653.0,0.15366001209921354,0.0,65.0,28.0,0.0,100.0,0.0,127.0,0.0,127.0,0.0,124.0,0.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,993.0,0.0,127.0,993.0,0.14602215508559918,,0.20689655172413793,0.47058823529411764,0.32673267326732675,,,0.2920353982300885,0.09041095890410959,0.09734513274336283,0.0,0.0,47.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,11.0,0.0,0.0,0.0,406.0,217.0,116.0,83.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,10.0,0.0,43.0,0.0,0.0,43.0,164.0,164.0,189.0,121.0,16.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,9.0,0.0,9.0,0.0,57.0,0.0,0.0,26.0,154.0,123.0,3106.8548387096776,1928571.4285714286,3114.2241379310344,25.00025,0.0,75.0,13.0,0.0,128.0,0.0,105.0,0.0,149.0,0.0,116.0,0.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351460221550856,,0.20689655172413793,0.47058823529411764,0.8712871287128713,,,0.8495575221238938,0.28493150684931506,0.2374631268436578,0.0,993.0,149.0,0.0,993.0,0.20629159104658198,0.1675741076830006,0.3569267997580157,0.2044767090139141,0.0,0.0647307924984876,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,27.0,204.0,0.0,6.0,0.0,47.0,0.0,0.0,0.0,198.0,151.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,301.0,0.0,0.0,18.0,48.0,0.0,0.0,81.0,202.0,188.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,63.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,42.0,42.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,23.0,16.0,0.0,0.0,0.0,0.0,49.0,49.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,513.0,0.0,72.0,0.0,73.0,0.0,0.0,60.0,381.0,359.0,49.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1399.0,0.0,135.0,34.0,201.0,0.0,0.0,182.0,1048.0,965.0,206353.3894389439,169019.93355481728,0.0,203125.125,152777.77777777778,171354.16666666666,0.0,0.0,180864.19753086418,164603.9603960396,167154.25531914894,0.06830188679245283,0.0,0.14285714285714285,0.33986928104575165,0.0,,0.0,0.0,0.056856187290969896,0.05961426066627703,0.026490066225165563,0.20033112582781457,0.017108167770419427,0.18322295805739514,0.024834437086092714,0.1479028697571744,0.17052980132450332,0.4299116997792494,1812.0,0.0,0.016040688575899843,0.016040688575899843,0.7695618153364632,0.7695618153364632,0.1134585289514867,0.1134585289514867,0.018388106416275432,0.018388106416275432,0.0825508607198748,0.0825508607198748,0.1769811320754717,2650.0,189.0,153.0,344.0,55.0,0.0,459.0,1711.0,1794.0,0.5015094339622641,0.49849056603773584,639.0,559.0,280.0,9.0,166.0,0.32451751250893496,0.29064039408866993,0.338368580060423,1200.0,0.36666666666666664,0.4528301886792453,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0
010202,0.01468189233278956,0.3871669385535617,0.32572050027188687,0.04513322457857531,0.22729744426318652,0.8736439055520102,,0.9638989169675091,0.9655172413793104,0.5882352941176471,1.0,0.4166666666666667,0.8189655172413793,0.8824644549763033,0.8824644549763033,0.8736439055520102,0.021059349074664963,,0.036101083032490974,0.034482758620689655,0.0196078431372549,0.0,0.0,0.008620689655172414,0.01990521327014218,0.01990521327014218,0.021059349074664963,0.10529674537332483,,0.0,0.0,0.39215686274509803,0.0,0.5833333333333334,0.1724137931034483,0.0976303317535545,0.0976303317535545,0.10529674537332483,1295.0,1295.0,0.7613899613899614,0.7613899613899614,0.0,0.0,0.004633204633204633,0.004633204633204633,0.13822393822393822,0.13822393822393822,0.09575289575289575,0.09575289575289575,0.07234957020057306,,0.0036101083032490976,0.9333333333333333,0.0,0.0,0.0,0.15517241379310345,0.044407894736842105,0.044407894736842105,0.07234957020057306,2.4344473007712084,1.6687898089171975,0.353958143767061,1099.0,0.25477707006369427,0.07825295723384895,0.6460418562329391,0.4422202001819836,2012.5185185185185,2018.320610687023,1960.5072463768115,0.015,0.27206551410373064,,0.3657142857142857,0.0,0.0,,0.5833333333333334,0.43617021276595747,0.20821917808219179,0.20821917808219179,96.0,704.0,0.7279344858962693,,0.6342857142857142,1.0,1.0,,0.4166666666666667,0.5638297872340425,0.7917808219178082,0.7917808219178082,1471.0,0.2528891910265126,0.0,20.0,23.0,0.0,49.0,0.0,209.0,0.0,164.0,0.0,173.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,6.0,800.0,0.0,164.0,800.0,0.25875,,0.0,1.0,0.0,,0.0,0.0,0.3096885813148789,0.3096885813148789,0.0,0.0,107.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,42.0,0.0,0.0,10.0,299.0,133.0,57.0,44.0,32.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,27.0,97.0,97.0,166.0,125.0,29.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,55.0,0.0,0.0,0.0,42.0,14.0,55.0,55.0,2676.829268292683,1390186.9158878506,2764.705882352941,24.9956204379562,0.0,42.0,23.0,0.0,14.0,0.0,230.0,0.0,136.0,5.0,138.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.3375,,0.0990990990990991,1.0,0.4,,0.0,0.37735849056603776,0.34429065743944637,0.34429065743944637,0.0,800.0,136.0,0.0,800.0,0.13120326308633581,0.2107409925220938,0.4636301835486064,0.1053704962610469,0.0,0.08905506458191706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,58.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,133.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,42.0,42.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,525.0,0.0,18.0,0.0,30.0,0.0,72.0,60.0,375.0,375.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,141.0,1099.0,0.0,175.0,28.0,50.0,0.0,72.0,94.0,730.0,730.0,203469.03827751195,190789.47368421053,0.0,155448.71794871794,47500.0,208333.66666666666,0.0,225001.0,210833.76666666666,201333.38666666666,201333.38666666666,0.12458654906284454,,0.07942238267148015,0.06666666666666667,0.0196078431372549,0.0,0.0,0.005649717514124294,0.1620967741935484,0.1620967741935484,0.05685358255451713,0.2601246105919003,0.030373831775700934,0.22975077881619937,0.0,0.0926791277258567,0.235202492211838,0.35514018691588783,1284.0,0.0,0.1793598233995585,0.1793598233995585,0.6959161147902869,0.6959161147902869,0.025386313465783666,0.025386313465783666,0.08774834437086093,0.08774834437086093,0.011589403973509934,0.011589403973509934,0.1272430668841762,1839.0,277.0,30.0,51.0,0.0,18.0,274.0,1240.0,1240.0,0.5024469820554649,0.49755301794453505,770.0,367.0,177.0,10.0,147.0,0.1364877161055505,0.046822742474916385,0.17,1141.0,0.2822085889570552,0.6204458945078847,0.7177914110429447,0.0,9.0,0.0,0.0,0.0,0.0,27.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
